Plot Title: HRO080805	
9/19/05 6:30	14.38
9/19/05 7:00	14.07
9/19/05 7:30	14.38
9/19/05 8:00	13.3
9/19/05 8:30	12.99
9/19/05 9:00	12.99
9/19/05 9:30	11.91
9/19/05 10:00	12.68
9/19/05 10:30	11.14
9/19/05 11:00	11.29
9/19/05 11:30	11.6
9/19/05 12:00	11.75
9/19/05 12:30	15
9/19/05 13:00	13.3
9/19/05 13:30	12.68
9/19/05 14:00	12.68
9/19/05 14:30	12.68
9/19/05 15:00	12.99
9/19/05 15:30	13.76
9/19/05 16:00	13.45
9/19/05 16:30	13.3
9/19/05 17:00	13.15
9/19/05 17:30	13.91
9/19/05 18:00	13.15
9/19/05 18:30	13.76
9/19/05 19:00	15
9/19/05 19:30	14.84
9/19/05 20:00	15.95
9/19/05 20:30	15.79
9/19/05 21:00	15.48
9/19/05 21:30	15.16
9/19/05 22:00	15.16
9/19/05 22:30	13.3
9/19/05 23:00	12.84
9/19/05 23:30	12.84
9/20/05 0:00	12.22
9/20/05 0:30	12.06
9/20/05 1:00	12.22
9/20/05 1:30	12.06
9/20/05 2:00	12.53
9/20/05 2:30	12.99
9/20/05 3:00	13.3
9/20/05 3:30	13.76
9/20/05 4:00	13.91
9/20/05 4:30	13.91
9/20/05 5:00	14.22
9/20/05 5:30	14.22
9/20/05 6:00	14.84
9/20/05 6:30	15
9/20/05 7:00	14.69
9/20/05 7:30	15.16
9/20/05 8:00	14.07
9/20/05 8:30	14.69
9/20/05 9:00	15.16
9/20/05 9:30	13.91
9/20/05 10:00	14.07
9/20/05 10:30	13.76
9/20/05 11:00	13.61
9/20/05 11:30	12.68
9/20/05 12:00	12.99
9/20/05 12:30	12.68
9/20/05 13:00	13.3
9/20/05 13:30	11.44
9/20/05 14:00	12.53
9/20/05 14:30	12.53
9/20/05 15:00	12.84
9/20/05 15:30	13.15
9/20/05 16:00	12.84
9/20/05 16:30	13.61
9/20/05 17:00	12.99
9/20/05 17:30	15.63
9/20/05 18:00	14.69
9/20/05 18:30	14.38
9/20/05 19:00	12.68
9/20/05 19:30	13.15
9/20/05 20:00	13.15
9/20/05 20:30	13.3
9/20/05 21:00	14.07
9/20/05 21:30	14.22
9/20/05 22:00	14.07
9/20/05 22:30	13.61
9/20/05 23:00	13.76
9/20/05 23:30	13.91
9/21/05 0:00	14.07
9/21/05 0:30	11.91
9/21/05 1:00	12.22
9/21/05 1:30	11.29
9/21/05 2:00	10.68
9/21/05 2:30	13.15
9/21/05 3:00	10.53
9/21/05 3:30	10.53
9/21/05 4:00	11.14
9/21/05 4:30	11.29
9/21/05 5:00	13.76
9/21/05 5:30	12.99
9/21/05 6:00	12.53
9/21/05 6:30	13.61
9/21/05 7:00	13.76
9/21/05 7:30	13.61
9/21/05 8:00	13.45
9/21/05 8:30	11.91
9/21/05 9:00	12.06
9/21/05 9:30	12.22
9/21/05 10:00	12.22
9/21/05 10:30	11.6
9/21/05 11:00	12.37
9/21/05 11:30	12.53
9/21/05 12:00	12.22
9/21/05 12:30	12.22
9/21/05 13:00	11.29
9/21/05 13:30	11.75
9/21/05 14:00	10.53
9/21/05 14:30	11.29
9/21/05 15:00	12.53
9/21/05 15:30	14.38
9/21/05 16:00	10.83
9/21/05 16:30	13.45
9/21/05 17:00	12.99
9/21/05 17:30	12.53
9/21/05 18:00	11.29
9/21/05 18:30	9.75
9/21/05 19:00	13.91
9/21/05 19:30	12.22
9/21/05 20:00	11.44
9/21/05 20:30	11.44
9/21/05 21:00	12.53
9/21/05 21:30	12.06
9/21/05 22:00	11.6
9/21/05 22:30	11.75
9/21/05 23:00	11.44
9/21/05 23:30	12.53
9/22/05 0:00	13.3
9/22/05 0:30	12.22
9/22/05 1:00	12.22
9/22/05 1:30	11.44
9/22/05 2:00	11.29
9/22/05 2:30	10.99
9/22/05 3:00	11.14
9/22/05 3:30	12.06
9/22/05 4:00	10.06
9/22/05 4:30	10.22
9/22/05 5:00	10.37
9/22/05 5:30	10.53
9/22/05 6:00	12.84
9/22/05 6:30	13.45
9/22/05 7:00	11.44
9/22/05 7:30	9.59
9/22/05 8:00	10.68
9/22/05 8:30	10.99
9/22/05 9:00	11.14
9/22/05 9:30	10.83
9/22/05 10:00	11.14
9/22/05 10:30	12.37
9/22/05 11:00	12.37
9/22/05 11:30	12.06
9/22/05 12:00	11.29
9/22/05 12:30	11.29
9/22/05 13:00	10.68
9/22/05 13:30	10.37
9/22/05 14:00	12.22
9/22/05 14:30	10.06
9/22/05 15:00	11.29
9/22/05 15:30	10.06
9/22/05 16:00	9.9
9/22/05 16:30	12.06
9/22/05 17:00	10.68
9/22/05 17:30	10.99
9/22/05 18:00	12.37
9/22/05 18:30	11.6
9/22/05 19:00	11.75
9/22/05 19:30	11.14
9/22/05 20:00	10.68
9/22/05 20:30	11.44
9/22/05 21:00	11.75
9/22/05 21:30	11.44
9/22/05 22:00	11.75
9/22/05 22:30	11.6
9/22/05 23:00	12.37
9/22/05 23:30	12.22
9/23/05 0:00	11.91
9/23/05 0:30	11.75
9/23/05 1:00	12.84
9/23/05 1:30	12.53
9/23/05 2:00	10.53
9/23/05 2:30	10.06
9/23/05 3:00	10.53
9/23/05 3:30	10.53
9/23/05 4:00	10.37
9/23/05 4:30	10.37
9/23/05 5:00	10.22
9/23/05 5:30	10.22
9/23/05 6:00	10.53
9/23/05 6:30	11.29
9/23/05 7:00	11.6
9/23/05 7:30	12.06
9/23/05 8:00	10.83
9/23/05 8:30	9.59
9/23/05 9:00	9.9
9/23/05 9:30	9.59
9/23/05 10:00	11.75
9/23/05 10:30	10.37
9/23/05 11:00	11.44
9/23/05 11:30	11.6
9/23/05 12:00	9.9
9/23/05 12:30	10.06
9/23/05 13:00	10.37
9/23/05 13:30	9.44
9/23/05 14:00	9.75
9/23/05 14:30	8.98
9/23/05 15:00	9.44
9/23/05 15:30	10.53
9/23/05 16:00	9.44
9/23/05 16:30	8.82
9/23/05 17:00	10.22
9/23/05 17:30	10.53
9/23/05 18:00	9.75
9/23/05 18:30	10.37
9/23/05 19:00	9.44
9/23/05 19:30	12.06
9/23/05 20:00	11.6
9/23/05 20:30	10.99
9/23/05 21:00	12.37
9/23/05 21:30	11.44
9/23/05 22:00	10.22
9/23/05 22:30	10.53
9/23/05 23:00	10.06
9/23/05 23:30	10.37
9/24/05 0:00	10.37
9/24/05 0:30	10.53
9/24/05 1:00	10.37
9/24/05 1:30	10.22
9/24/05 2:00	10.22
9/24/05 2:30	9.9
9/24/05 3:00	9.44
9/24/05 3:30	8.82
9/24/05 4:00	8.98
9/24/05 4:30	9.9
9/24/05 5:00	9.13
9/24/05 5:30	10.83
9/24/05 6:00	9.75
9/24/05 6:30	10.37
9/24/05 7:00	9.59
9/24/05 7:30	9.9
9/24/05 8:00	9.59
9/24/05 8:30	9.75
9/24/05 9:00	9.9
9/24/05 9:30	10.68
9/24/05 10:00	13.15
9/24/05 10:30	10.68
9/24/05 11:00	11.29
9/24/05 11:30	11.75
9/24/05 12:00	14.53
9/24/05 12:30	13.45
9/24/05 13:00	14.07
9/24/05 13:30	15
9/24/05 14:00	15
9/24/05 14:30	15.16
9/24/05 15:00	13.3
9/24/05 15:30	13.3
9/24/05 16:00	11.91
9/24/05 16:30	11.91
9/24/05 17:00	12.84
9/24/05 17:30	13.61
9/24/05 18:00	13.3
9/24/05 18:30	13.3
9/24/05 19:00	13.15
9/24/05 19:30	13.15
9/24/05 20:00	13.45
9/24/05 20:30	13.45
9/24/05 21:00	13.76
9/24/05 21:30	13.61
9/24/05 22:00	13.91
9/24/05 22:30	13.91
9/24/05 23:00	13.91
9/24/05 23:30	13.45
9/25/05 0:00	13.3
9/25/05 0:30	13.61
9/25/05 1:00	13.61
9/25/05 1:30	13.3
9/25/05 2:00	13.45
9/25/05 2:30	14.07
9/25/05 3:00	13.45
9/25/05 3:30	12.84
9/25/05 4:00	14.07
9/25/05 4:30	13.45
9/25/05 5:00	13.3
9/25/05 5:30	12.99
9/25/05 6:00	12.99
9/25/05 6:30	13.3
9/25/05 7:00	12.37
9/25/05 7:30	12.22
9/25/05 8:00	12.37
9/25/05 8:30	13.45
9/25/05 9:00	12.84
9/25/05 9:30	14.38
9/25/05 10:00	12.68
9/25/05 10:30	12.22
9/25/05 11:00	11.91
9/25/05 11:30	12.06
9/25/05 12:00	12.06
9/25/05 12:30	10.83
9/25/05 13:00	12.53
9/25/05 13:30	12.37
9/25/05 14:00	10.37
9/25/05 14:30	9.75
9/25/05 15:00	10.22
9/25/05 15:30	9.44
9/25/05 16:00	9.59
9/25/05 16:30	10.68
9/25/05 17:00	10.83
9/25/05 17:30	9.75
9/25/05 18:00	10.53
9/25/05 18:30	11.91
9/25/05 19:00	12.37
9/25/05 19:30	12.37
9/25/05 20:00	12.84
9/25/05 20:30	12.68
9/25/05 21:00	13.61
9/25/05 21:30	13.3
9/25/05 22:00	12.06
9/25/05 22:30	12.22
9/25/05 23:00	13.61
9/25/05 23:30	10.83
9/26/05 0:00	10.53
9/26/05 0:30	10.68
9/26/05 1:00	10.37
9/26/05 1:30	10.53
9/26/05 2:00	10.37
9/26/05 2:30	10.53
9/26/05 3:00	10.37
9/26/05 3:30	10.06
9/26/05 4:00	9.59
9/26/05 4:30	9.13
9/26/05 5:00	11.75
9/26/05 5:30	9.44
9/26/05 6:00	9.59
9/26/05 6:30	10.22
9/26/05 7:00	9.13
9/26/05 7:30	9.59
9/26/05 8:00	9.44
9/26/05 8:30	9.9
9/26/05 9:00	9.44
9/26/05 9:30	9.75
9/26/05 10:00	10.37
9/26/05 10:30	9.59
9/26/05 11:00	9.59
9/26/05 11:30	10.68
9/26/05 12:00	9.9
9/26/05 12:30	10.37
9/26/05 13:00	9.9
9/26/05 13:30	10.06
9/26/05 14:00	9.9
9/26/05 14:30	9.59
9/26/05 15:00	9.75
9/26/05 15:30	9.75
9/26/05 16:00	9.44
9/26/05 16:30	9.29
9/26/05 17:00	9.13
9/26/05 17:30	8.82
9/26/05 18:00	8.36
9/26/05 18:30	8.67
9/26/05 19:00	8.21
9/26/05 19:30	8.06
9/26/05 20:00	8.52
9/26/05 20:30	8.52
9/26/05 21:00	8.52
9/26/05 21:30	8.52
9/26/05 22:00	8.21
9/26/05 22:30	7.75
9/26/05 23:00	8.06
9/26/05 23:30	8.52
9/27/05 0:00	7.44
9/27/05 0:30	7.44
9/27/05 1:00	7.29
9/27/05 1:30	7.75
9/27/05 2:00	7.75
9/27/05 2:30	7.75
9/27/05 3:00	7.75
9/27/05 3:30	8.06
9/27/05 4:00	8.06
9/27/05 4:30	7.9
9/27/05 5:00	7.9
9/27/05 5:30	8.06
9/27/05 6:00	7.9
9/27/05 6:30	8.52
9/27/05 7:00	7.9
9/27/05 7:30	7.29
9/27/05 8:00	7.44
9/27/05 8:30	8.06
9/27/05 9:00	7.44
9/27/05 9:30	7.75
9/27/05 10:00	7.75
9/27/05 10:30	9.29
9/27/05 11:00	7.75
9/27/05 11:30	8.21
9/27/05 12:00	7.75
9/27/05 12:30	8.67
9/27/05 13:00	7.44
9/27/05 13:30	8.06
9/27/05 14:00	8.06
9/27/05 14:30	9.29
9/27/05 15:00	8.36
9/27/05 15:30	9.13
9/27/05 16:00	11.29
9/27/05 16:30	10.53
9/27/05 17:00	11.14
9/27/05 17:30	9.59
9/27/05 18:00	11.14
9/27/05 18:30	9.44
9/27/05 19:00	10.83
9/27/05 19:30	7.9
9/27/05 20:00	9.59
9/27/05 20:30	8.98
9/27/05 21:00	7.6
9/27/05 21:30	7.6
9/27/05 22:00	7.29
9/27/05 22:30	7.6
9/27/05 23:00	7.44
9/27/05 23:30	7.13
9/28/05 0:00	7.13
9/28/05 0:30	7.13
9/28/05 1:00	7.29
9/28/05 1:30	7.75
9/28/05 2:00	7.44
9/28/05 2:30	7.75
9/28/05 3:00	7.75
9/28/05 3:30	7.75
9/28/05 4:00	8.06
9/28/05 4:30	9.9
9/28/05 5:00	9.44
9/28/05 5:30	9.13
9/28/05 6:00	9.29
9/28/05 6:30	9.59
9/28/05 7:00	8.98
9/28/05 7:30	9.13
9/28/05 8:00	9.44
9/28/05 8:30	8.98
9/28/05 9:00	9.59
9/28/05 9:30	9.75
9/28/05 10:00	8.82
9/28/05 10:30	9.75
9/28/05 11:00	8.36
9/28/05 11:30	8.36
9/28/05 12:00	9.44
9/28/05 12:30	7.9
9/28/05 13:00	9.29
9/28/05 13:30	9.29
9/28/05 14:00	8.98
9/28/05 14:30	9.13
9/28/05 15:00	8.82
9/28/05 15:30	8.82
9/28/05 16:00	8.67
9/28/05 16:30	8.98
9/28/05 17:00	8.36
9/28/05 17:30	8.67
9/28/05 18:00	8.82
9/28/05 18:30	9.29
9/28/05 19:00	8.98
9/28/05 19:30	10.53
9/28/05 20:00	8.67
9/28/05 20:30	9.29
9/28/05 21:00	8.82
9/28/05 21:30	8.98
9/28/05 22:00	9.44
9/28/05 22:30	10.22
9/28/05 23:00	9.75
9/28/05 23:30	9.9
9/29/05 0:00	10.37
9/29/05 0:30	9.75
9/29/05 1:00	9.44
9/29/05 1:30	9.29
9/29/05 2:00	9.9
9/29/05 2:30	10.37
9/29/05 3:00	9.44
9/29/05 3:30	10.68
9/29/05 4:00	11.14
9/29/05 4:30	11.44
9/29/05 5:00	9.75
9/29/05 5:30	10.37
9/29/05 6:00	10.37
9/29/05 6:30	10.06
9/29/05 7:00	9.75
9/29/05 7:30	10.53
9/29/05 8:00	9.59
9/29/05 8:30	9.44
9/29/05 9:00	9.29
9/29/05 9:30	9.75
9/29/05 10:00	10.06
9/29/05 10:30	10.22
9/29/05 11:00	10.22
9/29/05 11:30	10.06
9/29/05 12:00	10.37
9/29/05 12:30	10.37
9/29/05 13:00	9.44
9/29/05 13:30	9.59
9/29/05 14:00	11.29
9/29/05 14:30	10.37
9/29/05 15:00	10.06
9/29/05 15:30	10.37
9/29/05 16:00	10.22
9/29/05 16:30	10.22
9/29/05 17:00	10.37
9/29/05 17:30	10.37
9/29/05 18:00	10.06
9/29/05 18:30	9.9
9/29/05 19:00	9.13
9/29/05 19:30	9.29
9/29/05 20:00	8.52
9/29/05 20:30	7.6
9/29/05 21:00	7.29
9/29/05 21:30	7.13
9/29/05 22:00	6.67
9/29/05 22:30	7.13
9/29/05 23:00	7.75
9/29/05 23:30	7.13
9/30/05 0:00	7.13
9/30/05 0:30	7.44
9/30/05 1:00	8.06
9/30/05 1:30	8.82
9/30/05 2:00	8.52
9/30/05 2:30	9.75
9/30/05 3:00	9.75
9/30/05 3:30	9.44
9/30/05 4:00	8.52
9/30/05 4:30	8.52
9/30/05 5:00	8.82
9/30/05 5:30	9.44
9/30/05 6:00	8.82
9/30/05 6:30	10.06
9/30/05 7:00	10.22
9/30/05 7:30	9.75
9/30/05 8:00	10.22
9/30/05 8:30	8.06
9/30/05 9:00	9.13
9/30/05 9:30	8.52
9/30/05 10:00	9.29
9/30/05 10:30	10.06
9/30/05 11:00	6.98
9/30/05 11:30	7.13
9/30/05 12:00	8.06
9/30/05 12:30	8.52
9/30/05 13:00	8.06
9/30/05 13:30	7.6
9/30/05 14:00	7.44
9/30/05 14:30	8.52
9/30/05 15:00	7.6
9/30/05 15:30	7.6
9/30/05 16:00	7.6
9/30/05 16:30	7.6
9/30/05 17:00	7.44
9/30/05 17:30	7.29
9/30/05 18:00	7.29
9/30/05 18:30	7.29
9/30/05 19:00	7.29
9/30/05 19:30	7.44
9/30/05 20:00	7.75
9/30/05 20:30	7.9
9/30/05 21:00	8.98
9/30/05 21:30	8.06
9/30/05 22:00	7.75
9/30/05 22:30	7.9
9/30/05 23:00	7.75
9/30/05 23:30	7.9
10/1/05 0:00	7.44
10/1/05 0:30	7.29
10/1/05 1:00	7.29
10/1/05 1:30	7.75
10/1/05 2:00	7.75
10/1/05 2:30	7.6
10/1/05 3:00	7.13
10/1/05 3:30	7.29
10/1/05 4:00	7.6
10/1/05 4:30	7.6
10/1/05 5:00	7.44
10/1/05 5:30	7.44
10/1/05 6:00	7.75
10/1/05 6:30	7.6
10/1/05 7:00	7.44
10/1/05 7:30	8.21
10/1/05 8:00	8.21
10/1/05 8:30	7.6
10/1/05 9:00	7.44
10/1/05 9:30	7.75
10/1/05 10:00	7.13
10/1/05 10:30	6.98
10/1/05 11:00	6.83
10/1/05 11:30	7.29
10/1/05 12:00	7.75
10/1/05 12:30	7.44
10/1/05 13:00	7.44
10/1/05 13:30	7.44
10/1/05 14:00	7.13
10/1/05 14:30	7.29
10/1/05 15:00	6.98
10/1/05 15:30	6.83
10/1/05 16:00	6.98
10/1/05 16:30	7.6
10/1/05 17:00	7.44
10/1/05 17:30	7.6
10/1/05 18:00	8.06
10/1/05 18:30	10.68
10/1/05 19:00	11.14
10/1/05 19:30	11.14
10/1/05 20:00	10.83
10/1/05 20:30	9.75
10/1/05 21:00	8.98
10/1/05 21:30	8.52
10/1/05 22:00	7.6
10/1/05 22:30	7.13
10/1/05 23:00	7.29
10/1/05 23:30	7.13
10/2/05 0:00	6.83
10/2/05 0:30	7.13
10/2/05 1:00	6.67
10/2/05 1:30	6.52
10/2/05 2:00	6.52
10/2/05 2:30	6.67
10/2/05 3:00	6.67
10/2/05 3:30	6.67
10/2/05 4:00	6.83
10/2/05 4:30	6.83
10/2/05 5:00	6.83
10/2/05 5:30	6.98
10/2/05 6:00	7.13
10/2/05 6:30	7.29
10/2/05 7:00	7.13
10/2/05 7:30	6.98
10/2/05 8:00	7.29
10/2/05 8:30	9.13
10/2/05 9:00	9.29
10/2/05 9:30	9.29
10/2/05 10:00	9.44
10/2/05 10:30	9.13
10/2/05 11:00	8.52
10/2/05 11:30	8.06
10/2/05 12:00	7.75
10/2/05 12:30	7.13
10/2/05 13:00	7.6
10/2/05 13:30	7.6
10/2/05 14:00	7.6
10/2/05 14:30	7.44
10/2/05 15:00	6.83
10/2/05 15:30	6.83
10/2/05 16:00	7.44
10/2/05 16:30	6.83
10/2/05 17:00	6.83
10/2/05 17:30	6.83
10/2/05 18:00	6.83
10/2/05 18:30	6.83
10/2/05 19:00	6.98
10/2/05 19:30	9.13
10/2/05 20:00	9.9
10/2/05 20:30	7.6
10/2/05 21:00	7.44
10/2/05 21:30	7.6
10/2/05 22:00	8.06
10/2/05 22:30	7.6
10/2/05 23:00	7.6
10/2/05 23:30	7.44
10/3/05 0:00	7.75
10/3/05 0:30	7.29
10/3/05 1:00	7.44
10/3/05 1:30	7.75
10/3/05 2:00	7.9
10/3/05 2:30	7.9
10/3/05 3:00	7.9
10/3/05 3:30	7.75
10/3/05 4:00	7.6
10/3/05 4:30	7.13
10/3/05 5:00	7.13
10/3/05 5:30	7.13
10/3/05 6:00	7.29
10/3/05 6:30	7.29
10/3/05 7:00	7.44
10/3/05 7:30	7.29
10/3/05 8:00	7.13
10/3/05 8:30	8.82
10/3/05 9:00	7.44
10/3/05 9:30	8.52
10/3/05 10:00	8.36
10/3/05 10:30	8.06
10/3/05 11:00	7.75
10/3/05 11:30	7.44
10/3/05 12:00	7.44
10/3/05 12:30	7.29
10/3/05 13:00	7.29
10/3/05 13:30	7.29
10/3/05 14:00	7.44
10/3/05 14:30	7.13
10/3/05 15:00	7.29
10/3/05 15:30	7.75
10/3/05 16:00	7.75
10/3/05 16:30	7.6
10/3/05 17:00	7.29
10/3/05 17:30	7.29
10/3/05 18:00	7.29
10/3/05 18:30	7.29
10/3/05 19:00	7.13
10/3/05 19:30	7.29
10/3/05 20:00	9.9
10/3/05 20:30	7.9
10/3/05 21:00	8.52
10/3/05 21:30	8.82
10/3/05 22:00	8.98
10/3/05 22:30	9.13
10/3/05 23:00	8.82
10/3/05 23:30	8.98
10/4/05 0:00	8.67
10/4/05 0:30	8.06
10/4/05 1:00	8.06
10/4/05 1:30	8.06
10/4/05 2:00	7.9
10/4/05 2:30	7.6
10/4/05 3:00	7.9
10/4/05 3:30	7.75
10/4/05 4:00	7.9
10/4/05 4:30	8.06
10/4/05 5:00	7.9
10/4/05 5:30	7.75
10/4/05 6:00	7.75
10/4/05 6:30	7.9
10/4/05 7:00	7.9
10/4/05 7:30	8.06
10/4/05 8:00	8.06
10/4/05 8:30	8.52
10/4/05 9:00	7.44
10/4/05 9:30	9.75
10/4/05 10:00	7.75
10/4/05 10:30	8.67
10/4/05 11:00	8.52
10/4/05 11:30	8.21
10/4/05 12:00	8.06
10/4/05 12:30	7.9
10/4/05 13:00	7.9
10/4/05 13:30	7.9
10/4/05 14:00	7.6
10/4/05 14:30	7.75
10/4/05 15:00	7.9
10/4/05 15:30	8.67
10/4/05 16:00	8.06
10/4/05 16:30	8.52
10/4/05 17:00	8.82
10/4/05 17:30	8.36
10/4/05 18:00	8.36
10/4/05 18:30	8.36
10/4/05 19:00	8.52
10/4/05 19:30	8.98
10/4/05 20:00	8.67
10/4/05 20:30	10.22
10/4/05 21:00	8.67
10/4/05 21:30	9.29
10/4/05 22:00	8.98
10/4/05 22:30	9.13
10/4/05 23:00	9.75
10/4/05 23:30	8.52
10/5/05 0:00	8.52
10/5/05 0:30	8.52
10/5/05 1:00	8.06
10/5/05 1:30	7.75
10/5/05 2:00	7.9
10/5/05 2:30	7.9
10/5/05 3:00	8.06
10/5/05 3:30	8.06
10/5/05 4:00	8.52
10/5/05 4:30	8.06
10/5/05 5:00	8.82
10/5/05 5:30	8.06
10/5/05 6:00	8.06
10/5/05 6:30	7.9
10/5/05 7:00	8.82
10/5/05 7:30	8.82
10/5/05 8:00	8.67
10/5/05 8:30	8.36
10/5/05 9:00	8.21
10/5/05 9:30	8.52
10/5/05 10:00	8.06
10/5/05 10:30	10.06
10/5/05 11:00	10.99
10/5/05 11:30	10.22
10/5/05 12:00	7.6
10/5/05 12:30	8.82
10/5/05 13:00	8.52
10/5/05 13:30	8.52
10/5/05 14:00	7.75
10/5/05 14:30	7.75
10/5/05 15:00	8.36
10/5/05 15:30	7.9
10/5/05 16:00	8.52
10/5/05 16:30	8.98
10/5/05 17:00	8.82
10/5/05 17:30	8.67
10/5/05 18:00	8.52
10/5/05 18:30	8.21
10/5/05 19:00	7.75
10/5/05 19:30	8.36
10/5/05 20:00	8.52
10/5/05 20:30	8.21
10/5/05 21:00	8.21
10/5/05 21:30	9.29
10/5/05 22:00	9.44
10/5/05 22:30	9.13
10/5/05 23:00	10.68
10/5/05 23:30	9.44
10/6/05 0:00	7.9
10/6/05 0:30	8.36
10/6/05 1:00	7.75
10/6/05 1:30	9.44
10/6/05 2:00	8.67
10/6/05 2:30	8.06
10/6/05 3:00	8.67
10/6/05 3:30	9.29
10/6/05 4:00	9.13
10/6/05 4:30	9.29
10/6/05 5:00	8.21
10/6/05 5:30	8.67
10/6/05 6:00	8.67
10/6/05 6:30	8.82
10/6/05 7:00	8.36
10/6/05 7:30	8.06
10/6/05 8:00	8.06
10/6/05 8:30	8.36
10/6/05 9:00	8.21
10/6/05 9:30	9.29
10/6/05 10:00	8.21
10/6/05 10:30	8.98
10/6/05 11:00	8.82
10/6/05 11:30	9.59
10/6/05 12:00	8.98
10/6/05 12:30	9.13
10/6/05 13:00	8.67
10/6/05 13:30	8.52
10/6/05 14:00	8.67
10/6/05 14:30	7.75
10/6/05 15:00	7.75
10/6/05 15:30	7.75
10/6/05 16:00	8.06
10/6/05 16:30	8.52
10/6/05 17:00	8.52
10/6/05 17:30	8.21
10/6/05 18:00	8.36
10/6/05 18:30	8.52
10/6/05 19:00	8.06
10/6/05 19:30	8.82
10/6/05 20:00	8.52
10/6/05 20:30	8.36
10/6/05 21:00	8.36
10/6/05 21:30	8.52
10/6/05 22:00	8.52
10/6/05 22:30	10.37
10/6/05 23:00	10.06
10/6/05 23:30	9.9
10/7/05 0:00	9.59
10/7/05 0:30	9.44
10/7/05 1:00	8.98
10/7/05 1:30	8.52
10/7/05 2:00	8.21
10/7/05 2:30	8.06
10/7/05 3:00	8.06
10/7/05 3:30	8.06
10/7/05 4:00	8.06
10/7/05 4:30	7.9
10/7/05 5:00	7.9
10/7/05 5:30	8.06
10/7/05 6:00	8.36
10/7/05 6:30	8.36
10/7/05 7:00	8.21
10/7/05 7:30	8.21
10/7/05 8:00	8.21
10/7/05 8:30	8.36
10/7/05 9:00	8.67
10/7/05 9:30	8.21
10/7/05 10:00	8.36
10/7/05 10:30	8.21
10/7/05 11:00	11.44
10/7/05 11:30	11.29
10/7/05 12:00	10.53
10/7/05 12:30	9.59
10/7/05 13:00	9.13
10/7/05 13:30	8.52
10/7/05 14:00	7.75
10/7/05 14:30	7.9
10/7/05 15:00	8.67
10/7/05 15:30	8.06
10/7/05 16:00	8.21
10/7/05 16:30	8.21
10/7/05 17:00	8.06
10/7/05 17:30	8.52
10/7/05 18:00	8.21
10/7/05 18:30	8.36
10/7/05 19:00	8.52
10/7/05 19:30	8.36
10/7/05 20:00	7.9
10/7/05 20:30	8.21
10/7/05 21:00	8.21
10/7/05 21:30	8.06
10/7/05 22:00	8.06
10/7/05 22:30	10.53
10/7/05 23:00	10.53
10/7/05 23:30	10.37
10/8/05 0:00	9.75
10/8/05 0:30	9.9
10/8/05 1:00	9.44
10/8/05 1:30	9.44
10/8/05 2:00	9.44
10/8/05 2:30	8.67
10/8/05 3:00	8.36
10/8/05 3:30	8.36
10/8/05 4:00	8.21
10/8/05 4:30	8.21
10/8/05 5:00	7.6
10/8/05 5:30	7.44
10/8/05 6:00	7.44
10/8/05 6:30	7.44
10/8/05 7:00	7.75
10/8/05 7:30	7.44
10/8/05 8:00	7.44
10/8/05 8:30	7.9
10/8/05 9:00	7.9
10/8/05 9:30	8.36
10/8/05 10:00	8.21
10/8/05 10:30	7.9
10/8/05 11:00	8.21
10/8/05 11:30	7.75
10/8/05 12:00	10.06
10/8/05 12:30	9.29
10/8/05 13:00	8.52
10/8/05 13:30	8.67
10/8/05 14:00	8.36
10/8/05 14:30	7.9
10/8/05 15:00	7.75
10/8/05 15:30	8.36
10/8/05 16:00	8.36
10/8/05 16:30	8.06
10/8/05 17:00	8.98
10/8/05 17:30	8.52
10/8/05 18:00	8.82
10/8/05 18:30	8.82
10/8/05 19:00	8.52
10/8/05 19:30	8.36
10/8/05 20:00	8.67
10/8/05 20:30	8.06
10/8/05 21:00	7.9
10/8/05 21:30	7.75
10/8/05 22:00	8.67
10/8/05 22:30	9.9
10/8/05 23:00	10.68
10/8/05 23:30	10.06
10/9/05 0:00	10.22
10/9/05 0:30	7.9
10/9/05 1:00	8.36
10/9/05 1:30	8.21
10/9/05 2:00	8.52
10/9/05 2:30	8.52
10/9/05 3:00	8.52
10/9/05 3:30	9.44
10/9/05 4:00	9.44
10/9/05 4:30	10.06
10/9/05 5:00	10.06
10/9/05 5:30	9.9
10/9/05 6:00	10.37
10/9/05 6:30	10.83
10/9/05 7:00	10.68
10/9/05 7:30	11.14
10/9/05 8:00	11.29
10/9/05 8:30	10.99
10/9/05 9:00	10.99
10/9/05 9:30	10.99
10/9/05 10:00	10.99
10/9/05 10:30	11.14
10/9/05 11:00	10.99
10/9/05 11:30	10.37
10/9/05 12:00	10.68
10/9/05 12:30	10.68
10/9/05 13:00	10.83
10/9/05 13:30	11.29
10/9/05 14:00	11.29
10/9/05 14:30	10.99
10/9/05 15:00	11.14
10/9/05 15:30	10.99
10/9/05 16:00	11.44
10/9/05 16:30	11.6
10/9/05 17:00	11.75
10/9/05 17:30	11.91
10/9/05 18:00	12.06
10/9/05 18:30	11.75
10/9/05 19:00	11.75
10/9/05 19:30	11.75
10/9/05 20:00	11.6
10/9/05 20:30	11.6
10/9/05 21:00	11.75
10/9/05 21:30	11.6
10/9/05 22:00	11.6
10/9/05 22:30	11.44
10/9/05 23:00	11.44
10/9/05 23:30	11.29
10/10/05 0:00	11.29
10/10/05 0:30	11.44
10/10/05 1:00	11.44
10/10/05 1:30	11.29
