Plot Title: HRI082506	
10/6/06 8:30	12.64
10/6/06 9:00	12.93
10/6/06 9:30	13.22
10/6/06 10:00	13.22
10/6/06 10:30	13.22
10/6/06 11:00	12.93
10/6/06 11:30	13.51
10/6/06 12:00	13.51
10/6/06 12:30	13.8
10/6/06 13:00	13.8
10/6/06 13:30	13.8
10/6/06 14:00	13.8
10/6/06 14:30	13.8
10/6/06 15:00	13.51
10/6/06 15:30	13.51
10/6/06 16:00	13.8
10/6/06 16:30	13.51
10/6/06 17:00	13.51
10/6/06 17:30	13.22
10/6/06 18:00	13.22
10/6/06 18:30	13.22
10/6/06 19:00	12.93
10/6/06 19:30	12.93
10/6/06 20:00	12.93
10/6/06 20:30	12.64
10/6/06 21:00	12.93
10/6/06 21:30	13.22
10/6/06 22:00	13.22
10/6/06 22:30	13.51
10/6/06 23:00	13.8
10/6/06 23:30	13.8
10/7/06 0:00	13.8
10/7/06 0:30	14.09
10/7/06 1:00	13.8
10/7/06 1:30	13.8
10/7/06 2:00	14.09
10/7/06 2:30	14.09
10/7/06 3:00	14.09
10/7/06 3:30	13.8
10/7/06 4:00	13.8
10/7/06 4:30	13.8
10/7/06 5:00	13.8
10/7/06 5:30	13.8
10/7/06 6:00	13.8
10/7/06 6:30	13.8
10/7/06 7:00	13.8
10/7/06 7:30	13.51
10/7/06 8:00	13.51
10/7/06 8:30	13.51
10/7/06 9:00	13.51
10/7/06 9:30	13.51
10/7/06 10:00	13.51
10/7/06 10:30	13.22
10/7/06 11:00	13.51
10/7/06 11:30	13.51
10/7/06 12:00	13.22
10/7/06 12:30	13.22
10/7/06 13:00	13.51
10/7/06 13:30	13.8
10/7/06 14:00	13.8
10/7/06 14:30	13.8
10/7/06 15:00	13.8
10/7/06 15:30	14.09
10/7/06 16:00	14.09
10/7/06 16:30	14.09
10/7/06 17:00	14.09
10/7/06 17:30	14.09
10/7/06 18:00	14.09
10/7/06 18:30	14.09
10/7/06 19:00	14.09
10/7/06 19:30	14.09
10/7/06 20:00	14.09
10/7/06 20:30	13.8
10/7/06 21:00	13.51
10/7/06 21:30	13.51
10/7/06 22:00	13.51
10/7/06 22:30	13.51
10/7/06 23:00	13.51
10/7/06 23:30	13.51
10/8/06 0:00	13.51
10/8/06 0:30	13.51
10/8/06 1:00	13.51
10/8/06 1:30	13.51
10/8/06 2:00	13.51
10/8/06 2:30	13.51
10/8/06 3:00	13.51
10/8/06 3:30	13.8
10/8/06 4:00	13.8
10/8/06 4:30	14.09
10/8/06 5:00	14.09
10/8/06 5:30	14.09
10/8/06 6:00	14.09
10/8/06 6:30	14.09
10/8/06 7:00	14.09
10/8/06 7:30	14.09
10/8/06 8:00	13.8
10/8/06 8:30	13.51
10/8/06 9:00	13.8
10/8/06 9:30	13.8
10/8/06 10:00	13.51
10/8/06 10:30	13.51
10/8/06 11:00	13.51
10/8/06 11:30	13.22
10/8/06 12:00	12.93
10/8/06 12:30	12.93
10/8/06 13:00	13.22
10/8/06 13:30	13.22
10/8/06 14:00	13.51
10/8/06 14:30	13.8
10/8/06 15:00	13.8
10/8/06 15:30	13.8
10/8/06 16:00	13.8
10/8/06 16:30	13.8
10/8/06 17:00	14.09
10/8/06 17:30	14.09
10/8/06 18:00	14.09
10/8/06 18:30	14.38
10/8/06 19:00	14.38
10/8/06 19:30	14.09
10/8/06 20:00	14.38
10/8/06 20:30	14.38
10/8/06 21:00	13.51
10/8/06 21:30	13.22
10/8/06 22:00	13.51
10/8/06 22:30	13.22
10/8/06 23:00	12.35
10/8/06 23:30	11.77
10/9/06 0:00	11.77
10/9/06 0:30	11.48
10/9/06 1:00	12.06
10/9/06 1:30	12.06
10/9/06 2:00	12.35
10/9/06 2:30	12.64
10/9/06 3:00	12.64
10/9/06 3:30	12.93
10/9/06 4:00	13.22
10/9/06 4:30	13.51
10/9/06 5:00	13.8
10/9/06 5:30	13.51
10/9/06 6:00	13.8
10/9/06 6:30	13.51
10/9/06 7:00	13.22
10/9/06 7:30	13.22
10/9/06 8:00	13.22
10/9/06 8:30	13.51
10/9/06 9:00	12.93
10/9/06 9:30	12.93
10/9/06 10:00	12.35
10/9/06 10:30	12.06
10/9/06 11:00	11.77
10/9/06 11:30	11.77
10/9/06 12:00	11.77
10/9/06 12:30	11.48
10/9/06 13:00	11.48
10/9/06 13:30	11.48
10/9/06 14:00	11.48
10/9/06 14:30	11.77
10/9/06 15:00	11.48
10/9/06 15:30	11.48
10/9/06 16:00	12.06
10/9/06 16:30	11.77
10/9/06 17:00	11.77
10/9/06 17:30	12.64
10/9/06 18:00	13.22
10/9/06 18:30	13.51
10/9/06 19:00	13.22
10/9/06 19:30	13.51
10/9/06 20:00	12.64
10/9/06 20:30	13.22
10/9/06 21:00	13.51
10/9/06 21:30	13.51
10/9/06 22:00	11.77
10/9/06 22:30	12.06
10/9/06 23:00	11.48
10/9/06 23:30	11.48
10/10/06 0:00	11.48
10/10/06 0:30	11.48
10/10/06 1:00	11.19
10/10/06 1:30	11.48
10/10/06 2:00	11.19
10/10/06 2:30	11.19
10/10/06 3:00	11.77
10/10/06 3:30	11.77
10/10/06 4:00	11.77
10/10/06 4:30	11.48
10/10/06 5:00	11.77
10/10/06 5:30	12.64
10/10/06 6:00	11.48
10/10/06 6:30	12.35
10/10/06 7:00	12.35
10/10/06 7:30	12.35
10/10/06 8:00	12.35
10/10/06 8:30	12.35
10/10/06 9:00	12.93
10/10/06 9:30	13.22
10/10/06 10:00	13.51
10/10/06 10:30	12.64
10/10/06 11:00	12.35
10/10/06 11:30	12.06
10/10/06 12:00	11.77
10/10/06 12:30	11.48
10/10/06 13:00	11.77
10/10/06 13:30	11.77
10/10/06 14:00	11.77
10/10/06 14:30	11.19
10/10/06 15:00	11.48
10/10/06 15:30	12.06
10/10/06 16:00	12.64
10/10/06 16:30	12.35
10/10/06 17:00	12.64
10/10/06 17:30	12.64
10/10/06 18:00	12.64
10/10/06 18:30	12.93
10/10/06 19:00	13.22
10/10/06 19:30	13.8
10/10/06 20:00	13.22
10/10/06 20:30	13.8
10/10/06 21:00	14.09
10/10/06 21:30	14.09
10/10/06 22:00	14.09
10/10/06 22:30	14.09
10/10/06 23:00	13.8
10/10/06 23:30	12.93
10/11/06 0:00	12.64
10/11/06 0:30	12.64
10/11/06 1:00	12.93
10/11/06 1:30	12.35
10/11/06 2:00	12.35
10/11/06 2:30	12.06
10/11/06 3:00	12.35
10/11/06 3:30	12.35
10/11/06 4:00	12.35
10/11/06 4:30	12.35
10/11/06 5:00	12.35
10/11/06 5:30	12.64
10/11/06 6:00	12.93
10/11/06 6:30	12.93
10/11/06 7:00	13.22
10/11/06 7:30	13.51
10/11/06 8:00	13.51
10/11/06 8:30	13.51
10/11/06 9:00	13.8
10/11/06 9:30	13.8
10/11/06 10:00	13.8
10/11/06 10:30	13.8
10/11/06 11:00	13.8
10/11/06 11:30	14.09
10/11/06 12:00	13.51
10/11/06 12:30	13.8
10/11/06 13:00	13.51
10/11/06 13:30	13.22
10/11/06 14:00	13.51
10/11/06 14:30	13.51
10/11/06 15:00	12.93
10/11/06 15:30	12.93
10/11/06 16:00	12.64
10/11/06 16:30	12.35
10/11/06 17:00	12.64
10/11/06 17:30	12.93
10/11/06 18:00	13.22
10/11/06 18:30	13.22
10/11/06 19:00	13.22
10/11/06 19:30	13.51
10/11/06 20:00	13.51
10/11/06 20:30	13.8
10/11/06 21:00	14.09
10/11/06 21:30	14.09
10/11/06 22:00	13.8
10/11/06 22:30	13.8
10/11/06 23:00	14.09
10/11/06 23:30	14.09
10/12/06 0:00	14.09
10/12/06 0:30	14.09
10/12/06 1:00	14.09
10/12/06 1:30	13.8
10/12/06 2:00	13.8
10/12/06 2:30	13.8
10/12/06 3:00	13.8
10/12/06 3:30	14.09
10/12/06 4:00	14.09
10/12/06 4:30	14.09
10/12/06 5:00	14.09
10/12/06 5:30	14.09
10/12/06 6:00	14.09
10/12/06 6:30	14.09
10/12/06 7:00	14.09
10/12/06 7:30	14.09
10/12/06 8:00	14.09
10/12/06 8:30	14.09
10/12/06 9:00	14.09
10/12/06 9:30	14.09
10/12/06 10:00	14.09
10/12/06 10:30	14.09
10/12/06 11:00	14.09
10/12/06 11:30	14.09
10/12/06 12:00	14.09
10/12/06 12:30	14.09
10/12/06 13:00	13.8
10/12/06 13:30	13.8
10/12/06 14:00	13.22
10/12/06 14:30	12.93
10/12/06 15:00	12.93
10/12/06 15:30	12.93
10/12/06 16:00	12.64
10/12/06 16:30	12.35
10/12/06 17:00	12.64
10/12/06 17:30	12.64
10/12/06 18:00	12.64
10/12/06 18:30	12.64
10/12/06 19:00	12.93
10/12/06 19:30	13.22
10/12/06 20:00	13.51
10/12/06 20:30	13.51
10/12/06 21:00	13.8
10/12/06 21:30	13.8
10/12/06 22:00	13.8
10/12/06 22:30	14.09
10/12/06 23:00	13.8
10/12/06 23:30	13.8
10/13/06 0:00	13.8
10/13/06 0:30	13.51
10/13/06 1:00	13.22
10/13/06 1:30	13.22
10/13/06 2:00	12.64
10/13/06 2:30	11.48
10/13/06 3:00	11.19
10/13/06 3:30	11.19
10/13/06 4:00	10.9
10/13/06 4:30	10.62
10/13/06 5:00	10.62
10/13/06 5:30	10.62
10/13/06 6:00	10.62
10/13/06 6:30	10.33
10/13/06 7:00	10.05
10/13/06 7:30	10.62
10/13/06 8:00	10.62
10/13/06 8:30	10.62
10/13/06 9:00	11.19
10/13/06 9:30	11.19
10/13/06 10:00	11.19
10/13/06 10:30	11.48
10/13/06 11:00	11.77
10/13/06 11:30	11.77
10/13/06 12:00	12.06
10/13/06 12:30	12.64
10/13/06 13:00	12.93
10/13/06 13:30	12.64
10/13/06 14:00	11.77
10/13/06 14:30	12.06
10/13/06 15:00	12.06
10/13/06 15:30	12.06
10/13/06 16:00	12.35
10/13/06 16:30	12.93
10/13/06 17:00	12.93
10/13/06 17:30	13.22
10/13/06 18:00	12.06
10/13/06 18:30	13.8
10/13/06 19:00	12.06
10/13/06 19:30	11.48
10/13/06 20:00	11.77
10/13/06 20:30	11.19
10/13/06 21:00	11.48
10/13/06 21:30	11.48
10/13/06 22:00	11.48
10/13/06 22:30	11.48
10/13/06 23:00	11.48
10/13/06 23:30	11.19
10/14/06 0:00	10.9
10/14/06 0:30	10.9
10/14/06 1:00	11.19
10/14/06 1:30	11.48
10/14/06 2:00	11.48
10/14/06 2:30	11.48
10/14/06 3:00	11.77
10/14/06 3:30	11.77
10/14/06 4:00	11.77
10/14/06 4:30	11.77
10/14/06 5:00	11.77
10/14/06 5:30	11.77
10/14/06 6:00	11.77
10/14/06 6:30	11.77
10/14/06 7:00	11.77
10/14/06 7:30	11.77
10/14/06 8:00	12.06
10/14/06 8:30	11.77
10/14/06 9:00	12.64
10/14/06 9:30	12.64
10/14/06 10:00	12.93
10/14/06 10:30	12.93
10/14/06 11:00	12.93
10/14/06 11:30	12.93
10/14/06 12:00	12.93
10/14/06 12:30	13.22
10/14/06 13:00	13.51
10/14/06 13:30	13.51
10/14/06 14:00	12.93
10/14/06 14:30	12.64
10/14/06 15:00	12.06
10/14/06 15:30	12.35
10/14/06 16:00	12.35
10/14/06 16:30	12.06
10/14/06 17:00	12.06
10/14/06 17:30	11.77
10/14/06 18:00	11.77
10/14/06 18:30	11.19
10/14/06 19:00	11.48
10/14/06 19:30	11.48
10/14/06 20:00	11.48
10/14/06 20:30	12.06
10/14/06 21:00	12.06
10/14/06 21:30	11.77
10/14/06 22:00	11.77
10/14/06 22:30	11.77
10/14/06 23:00	11.77
10/14/06 23:30	11.77
10/15/06 0:00	12.06
10/15/06 0:30	12.35
10/15/06 1:00	12.64
10/15/06 1:30	12.64
10/15/06 2:00	12.64
10/15/06 2:30	12.64
10/15/06 3:00	12.35
10/15/06 3:30	11.77
10/15/06 4:00	11.77
10/15/06 4:30	11.77
10/15/06 5:00	11.48
10/15/06 5:30	11.48
10/15/06 6:00	11.48
10/15/06 6:30	11.48
10/15/06 7:00	11.48
10/15/06 7:30	11.19
10/15/06 8:00	11.19
10/15/06 8:30	11.19
10/15/06 9:00	11.48
10/15/06 9:30	11.48
10/15/06 10:00	11.48
10/15/06 10:30	11.77
10/15/06 11:00	11.77
10/15/06 11:30	11.48
10/15/06 12:00	11.48
10/15/06 12:30	11.77
10/15/06 13:00	12.06
10/15/06 13:30	12.06
10/15/06 14:00	12.06
10/15/06 14:30	12.35
10/15/06 15:00	12.35
10/15/06 15:30	12.06
10/15/06 16:00	11.77
10/15/06 16:30	11.48
10/15/06 17:00	11.48
10/15/06 17:30	11.48
10/15/06 18:00	11.48
10/15/06 18:30	11.19
10/15/06 19:00	11.19
10/15/06 19:30	10.9
10/15/06 20:00	10.9
10/15/06 20:30	11.19
10/15/06 21:00	10.9
10/15/06 21:30	11.19
10/15/06 22:00	11.19
10/15/06 22:30	11.19
10/15/06 23:00	11.19
10/15/06 23:30	11.19
10/16/06 0:00	11.19
10/16/06 0:30	11.19
10/16/06 1:00	11.19
10/16/06 1:30	11.19
10/16/06 2:00	11.19
10/16/06 2:30	11.19
10/16/06 3:00	11.19
10/16/06 3:30	11.19
10/16/06 4:00	11.48
10/16/06 4:30	11.77
10/16/06 5:00	12.06
10/16/06 5:30	11.77
10/16/06 6:00	11.77
10/16/06 6:30	11.77
10/16/06 7:00	11.77
10/16/06 7:30	11.77
10/16/06 8:00	11.48
10/16/06 8:30	11.48
10/16/06 9:00	11.77
10/16/06 9:30	11.77
10/16/06 10:00	11.77
10/16/06 10:30	11.77
10/16/06 11:00	11.77
10/16/06 11:30	11.77
10/16/06 12:00	12.06
10/16/06 12:30	11.77
10/16/06 13:00	11.77
10/16/06 13:30	12.06
10/16/06 14:00	11.77
10/16/06 14:30	12.06
10/16/06 15:00	12.06
10/16/06 15:30	12.35
10/16/06 16:00	12.35
10/16/06 16:30	12.35
10/16/06 17:00	12.64
10/16/06 17:30	12.35
10/16/06 18:00	12.35
10/16/06 18:30	12.06
10/16/06 19:00	12.06
10/16/06 19:30	11.77
10/16/06 20:00	12.06
10/16/06 20:30	11.77
10/16/06 21:00	11.48
10/16/06 21:30	11.77
10/16/06 22:00	12.06
10/16/06 22:30	11.77
10/16/06 23:00	11.48
10/16/06 23:30	11.77
10/17/06 0:00	12.06
10/17/06 0:30	12.06
10/17/06 1:00	12.35
10/17/06 1:30	12.35
10/17/06 2:00	12.35
10/17/06 2:30	12.35
10/17/06 3:00	12.35
10/17/06 3:30	12.35
10/17/06 4:00	12.35
10/17/06 4:30	12.35
10/17/06 5:00	12.35
10/17/06 5:30	12.35
10/17/06 6:00	12.35
10/17/06 6:30	12.35
10/17/06 7:00	12.35
10/17/06 7:30	12.64
10/17/06 8:00	12.64
10/17/06 8:30	12.35
10/17/06 9:00	12.35
10/17/06 9:30	12.64
10/17/06 10:00	12.64
10/17/06 10:30	12.35
10/17/06 11:00	12.64
10/17/06 11:30	12.35
10/17/06 12:00	12.35
10/17/06 12:30	12.35
10/17/06 13:00	12.35
10/17/06 13:30	12.64
10/17/06 14:00	12.64
10/17/06 14:30	12.64
10/17/06 15:00	12.64
10/17/06 15:30	12.64
10/17/06 16:00	12.64
10/17/06 16:30	12.64
10/17/06 17:00	12.64
10/17/06 17:30	12.64
10/17/06 18:00	12.64
10/17/06 18:30	12.93
10/17/06 19:00	12.35
10/17/06 19:30	12.06
10/17/06 20:00	12.06
10/17/06 20:30	12.06
10/17/06 21:00	12.06
10/17/06 21:30	12.06
10/17/06 22:00	11.77
10/17/06 22:30	11.48
10/17/06 23:00	11.48
10/17/06 23:30	11.48
10/18/06 0:00	12.64
10/18/06 0:30	12.35
10/18/06 1:00	12.64
10/18/06 1:30	12.64
10/18/06 2:00	12.64
10/18/06 2:30	12.64
10/18/06 3:00	12.64
10/18/06 3:30	12.64
10/18/06 4:00	12.64
10/18/06 4:30	12.64
10/18/06 5:00	12.64
10/18/06 5:30	12.64
10/18/06 6:00	12.64
10/18/06 6:30	12.64
10/18/06 7:00	12.64
10/18/06 7:30	12.64
10/18/06 8:00	12.93
10/18/06 8:30	12.93
10/18/06 9:00	12.93
10/18/06 9:30	11.77
10/18/06 10:00	12.06
10/18/06 10:30	11.77
10/18/06 11:00	11.48
10/18/06 11:30	11.48
10/18/06 12:00	11.77
10/18/06 12:30	11.77
10/18/06 13:00	11.48
10/18/06 13:30	11.48
10/18/06 14:00	11.19
10/18/06 14:30	11.48
10/18/06 15:00	11.48
10/18/06 15:30	11.48
10/18/06 16:00	11.48
10/18/06 16:30	11.48
10/18/06 17:00	11.77
10/18/06 17:30	11.77
10/18/06 18:00	12.06
10/18/06 18:30	12.06
10/18/06 19:00	12.35
10/18/06 19:30	12.35
10/18/06 20:00	12.06
10/18/06 20:30	12.06
10/18/06 21:00	12.06
10/18/06 21:30	11.77
10/18/06 22:00	11.77
10/18/06 22:30	11.77
10/18/06 23:00	11.77
10/18/06 23:30	11.77
10/19/06 0:00	11.48
10/19/06 0:30	11.77
10/19/06 1:00	11.48
10/19/06 1:30	11.48
10/19/06 2:00	11.77
10/19/06 2:30	12.06
10/19/06 3:00	11.77
10/19/06 3:30	11.77
10/19/06 4:00	11.77
10/19/06 4:30	11.48
10/19/06 5:00	11.48
10/19/06 5:30	11.48
10/19/06 6:00	11.48
10/19/06 6:30	11.48
10/19/06 7:00	11.48
10/19/06 7:30	11.19
10/19/06 8:00	11.48
10/19/06 8:30	11.19
10/19/06 9:00	11.19
10/19/06 9:30	10.9
10/19/06 10:00	10.9
10/19/06 10:30	10.9
10/19/06 11:00	10.9
10/19/06 11:30	10.9
10/19/06 12:00	11.19
10/19/06 12:30	11.19
10/19/06 13:00	11.19
10/19/06 13:30	11.77
10/19/06 14:00	11.19
10/19/06 14:30	11.19
10/19/06 15:00	11.19
10/19/06 15:30	11.48
10/19/06 16:00	11.77
10/19/06 16:30	11.48
10/19/06 17:00	11.48
10/19/06 17:30	11.19
10/19/06 18:00	11.19
10/19/06 18:30	11.77
10/19/06 19:00	11.77
10/19/06 19:30	11.77
10/19/06 20:00	11.48
10/19/06 20:30	11.48
10/19/06 21:00	11.19
10/19/06 21:30	11.19
10/19/06 22:00	11.19
10/19/06 22:30	11.19
10/19/06 23:00	10.62
10/19/06 23:30	10.62
10/20/06 0:00	10.9
10/20/06 0:30	10.9
10/20/06 1:00	10.9
10/20/06 1:30	10.9
10/20/06 2:00	10.9
10/20/06 2:30	11.19
10/20/06 3:00	11.19
10/20/06 3:30	10.9
10/20/06 4:00	10.9
10/20/06 4:30	10.9
10/20/06 5:00	10.9
10/20/06 5:30	10.9
10/20/06 6:00	10.9
10/20/06 6:30	10.9
10/20/06 7:00	11.19
10/20/06 7:30	11.48
10/20/06 8:00	11.48
10/20/06 8:30	11.48
10/20/06 9:00	11.48
10/20/06 9:30	11.48
10/20/06 10:00	11.48
10/20/06 10:30	11.48
10/20/06 11:00	11.19
10/20/06 11:30	11.19
10/20/06 12:00	10.9
10/20/06 12:30	10.9
10/20/06 13:00	11.19
10/20/06 13:30	11.19
10/20/06 14:00	10.9
10/20/06 14:30	10.9
10/20/06 15:00	10.9
10/20/06 15:30	10.9
10/20/06 16:00	10.9
10/20/06 16:30	10.9
10/20/06 17:00	10.9
10/20/06 17:30	11.19
10/20/06 18:00	10.9
10/20/06 18:30	11.19
10/20/06 19:00	11.19
10/20/06 19:30	11.77
10/20/06 20:00	12.35
10/20/06 20:30	12.35
10/20/06 21:00	11.48
10/20/06 21:30	11.48
10/20/06 22:00	11.19
10/20/06 22:30	11.19
10/20/06 23:00	10.9
10/20/06 23:30	10.9
10/21/06 0:00	10.62
10/21/06 0:30	10.62
10/21/06 1:00	10.62
10/21/06 1:30	10.62
10/21/06 2:00	10.33
10/21/06 2:30	10.33
10/21/06 3:00	10.33
10/21/06 3:30	10.33
10/21/06 4:00	10.33
10/21/06 4:30	10.33
10/21/06 5:00	10.33
10/21/06 5:30	10.05
10/21/06 6:00	10.33
10/21/06 6:30	10.33
10/21/06 7:00	10.33
10/21/06 7:30	10.33
10/21/06 8:00	10.62
10/21/06 8:30	11.19
10/21/06 9:00	10.9
10/21/06 9:30	11.19
10/21/06 10:00	11.19
10/21/06 10:30	11.19
10/21/06 11:00	10.62
10/21/06 11:30	10.62
10/21/06 12:00	10.62
10/21/06 12:30	10.62
10/21/06 13:00	11.19
10/21/06 13:30	10.62
10/21/06 14:00	10.62
10/21/06 14:30	10.33
10/21/06 15:00	10.33
10/21/06 15:30	10.62
10/21/06 16:00	10.62
10/21/06 16:30	10.33
10/21/06 17:00	10.62
10/21/06 17:30	10.62
10/21/06 18:00	10.9
10/21/06 18:30	10.33
10/21/06 19:00	10.33
10/21/06 19:30	10.9
10/21/06 20:00	10.62
10/21/06 20:30	10.9
10/21/06 21:00	10.9
10/21/06 21:30	10.62
10/21/06 22:00	10.33
10/21/06 22:30	10.33
10/21/06 23:00	10.33
10/21/06 23:30	10.05
10/22/06 0:00	10.05
10/22/06 0:30	10.05
10/22/06 1:00	10.05
10/22/06 1:30	10.05
10/22/06 2:00	10.05
10/22/06 2:30	9.76
10/22/06 3:00	9.76
10/22/06 3:30	9.76
10/22/06 4:00	10.05
10/22/06 4:30	10.05
10/22/06 5:00	10.05
10/22/06 5:30	10.33
10/22/06 6:00	10.05
10/22/06 6:30	10.62
10/22/06 7:00	10.9
10/22/06 7:30	10.9
10/22/06 8:00	11.19
10/22/06 8:30	10.9
10/22/06 9:00	10.62
10/22/06 9:30	10.9
10/22/06 10:00	10.9
10/22/06 10:30	10.62
10/22/06 11:00	10.62
10/22/06 11:30	10.62
10/22/06 12:00	10.33
10/22/06 12:30	10.33
10/22/06 13:00	10.33
10/22/06 13:30	10.62
10/22/06 14:00	10.33
10/22/06 14:30	10.05
10/22/06 15:00	10.33
10/22/06 15:30	10.05
10/22/06 16:00	9.76
10/22/06 16:30	10.05
10/22/06 17:00	10.05
10/22/06 17:30	10.05
10/22/06 18:00	10.05
10/22/06 18:30	10.05
10/22/06 19:00	10.05
10/22/06 19:30	10.05
10/22/06 20:00	10.05
10/22/06 20:30	10.33
10/22/06 21:00	10.05
10/22/06 21:30	10.05
10/22/06 22:00	10.05
10/22/06 22:30	10.33
10/22/06 23:00	10.33
10/22/06 23:30	10.62
10/23/06 0:00	10.05
10/23/06 0:30	10.62
10/23/06 1:00	10.33
10/23/06 1:30	10.62
10/23/06 2:00	10.05
10/23/06 2:30	10.05
10/23/06 3:00	10.9
10/23/06 3:30	10.33
10/23/06 4:00	10.33
10/23/06 4:30	10.05
10/23/06 5:00	10.33
10/23/06 5:30	10.33
10/23/06 6:00	10.33
10/23/06 6:30	10.62
10/23/06 7:00	10.62
10/23/06 7:30	10.62
10/23/06 8:00	10.62
10/23/06 8:30	10.62
10/23/06 9:00	10.9
10/23/06 9:30	10.62
10/23/06 10:00	10.62
10/23/06 10:30	10.62
10/23/06 11:00	10.62
10/23/06 11:30	10.62
10/23/06 12:00	10.62
10/23/06 12:30	10.62
10/23/06 13:00	10.62
10/23/06 13:30	10.62
10/23/06 14:00	10.62
10/23/06 14:30	10.62
10/23/06 15:00	10.62
10/23/06 15:30	10.62
10/23/06 16:00	10.9
10/23/06 16:30	10.9
10/23/06 17:00	10.9
10/23/06 17:30	10.9
10/23/06 18:00	10.9
10/23/06 18:30	10.9
10/23/06 19:00	10.9
10/23/06 19:30	10.9
10/23/06 20:00	10.9
10/23/06 20:30	10.9
10/23/06 21:00	10.9
10/23/06 21:30	10.9
10/23/06 22:00	10.9
10/23/06 22:30	10.9
10/23/06 23:00	10.9
10/23/06 23:30	10.62
10/24/06 0:00	10.9
10/24/06 0:30	10.9
10/24/06 1:00	10.62
10/24/06 1:30	10.62
10/24/06 2:00	10.62
10/24/06 2:30	10.62
10/24/06 3:00	10.62
10/24/06 3:30	10.62
10/24/06 4:00	10.9
10/24/06 4:30	10.9
10/24/06 5:00	10.9
10/24/06 5:30	10.9
10/24/06 6:00	10.9
10/24/06 6:30	10.9
10/24/06 7:00	11.19
10/24/06 7:30	10.9
10/24/06 8:00	10.9
10/24/06 8:30	10.9
10/24/06 9:00	10.9
10/24/06 9:30	10.9
10/24/06 10:00	10.62
10/24/06 10:30	10.62
10/24/06 11:00	10.62
10/24/06 11:30	10.62
10/24/06 12:00	10.62
10/24/06 12:30	10.62
10/24/06 13:00	10.62
10/24/06 13:30	10.62
10/24/06 14:00	10.62
10/24/06 14:30	10.9
10/24/06 15:00	10.9
10/24/06 15:30	10.9
10/24/06 16:00	10.9
10/24/06 16:30	10.9
10/24/06 17:00	10.9
10/24/06 17:30	10.9
10/24/06 18:00	10.9
10/24/06 18:30	10.9
10/24/06 19:00	10.9
10/24/06 19:30	10.9
10/24/06 20:00	10.9
10/24/06 20:30	10.9
10/24/06 21:00	10.9
10/24/06 21:30	10.9
10/24/06 22:00	10.9
10/24/06 22:30	10.9
10/24/06 23:00	10.9
10/24/06 23:30	10.62
10/25/06 0:00	10.62
10/25/06 0:30	10.62
10/25/06 1:00	10.62
10/25/06 1:30	10.62
10/25/06 2:00	10.62
10/25/06 2:30	10.62
10/25/06 3:00	10.62
10/25/06 3:30	10.9
10/25/06 4:00	10.62
10/25/06 4:30	10.9
10/25/06 5:00	10.9
10/25/06 5:30	10.9
10/25/06 6:00	10.9
10/25/06 6:30	10.9
10/25/06 7:00	10.9
10/25/06 7:30	10.9
10/25/06 8:00	10.9
10/25/06 8:30	10.9
10/25/06 9:00	10.9
10/25/06 9:30	10.9
10/25/06 10:00	10.9
10/25/06 10:30	10.62
10/25/06 11:00	10.62
10/25/06 11:30	10.62
10/25/06 12:00	10.62
10/25/06 12:30	10.62
10/25/06 13:00	10.9
10/25/06 13:30	10.62
10/25/06 14:00	10.9
10/25/06 14:30	10.62
10/25/06 15:00	10.62
10/25/06 15:30	10.62
10/25/06 16:00	10.9
10/25/06 16:30	10.9
10/25/06 17:00	10.9
10/25/06 17:30	10.9
10/25/06 18:00	10.9
10/25/06 18:30	10.62
10/25/06 19:00	10.9
10/25/06 19:30	10.9
10/25/06 20:00	10.62
10/25/06 20:30	10.9
10/25/06 21:00	10.62
10/25/06 21:30	10.62
10/25/06 22:00	10.62
10/25/06 22:30	10.62
10/25/06 23:00	10.62
10/25/06 23:30	10.62
10/26/06 0:00	10.62
10/26/06 0:30	10.62
10/26/06 1:00	10.62
10/26/06 1:30	10.62
10/26/06 2:00	10.62
10/26/06 2:30	10.9
10/26/06 3:00	10.62
10/26/06 3:30	10.62
10/26/06 4:00	10.9
10/26/06 4:30	10.9
10/26/06 5:00	10.9
10/26/06 5:30	10.9
10/26/06 6:00	10.9
10/26/06 6:30	10.9
10/26/06 7:00	10.9
10/26/06 7:30	10.9
10/26/06 8:00	10.62
10/26/06 8:30	10.62
10/26/06 9:00	10.62
10/26/06 9:30	10.62
10/26/06 10:00	10.62
10/26/06 10:30	10.62
10/26/06 11:00	10.62
10/26/06 11:30	10.62
10/26/06 12:00	10.62
10/26/06 12:30	10.62
10/26/06 13:00	10.62
10/26/06 13:30	10.62
10/26/06 14:00	10.62
10/26/06 14:30	10.62
10/26/06 15:00	10.62
10/26/06 15:30	10.62
10/26/06 16:00	10.62
10/26/06 16:30	10.62
10/26/06 17:00	10.62
10/26/06 17:30	10.62
10/26/06 18:00	10.62
10/26/06 18:30	10.62
10/26/06 19:00	10.62
10/26/06 19:30	10.62
10/26/06 20:00	10.62
10/26/06 20:30	10.62
10/26/06 21:00	10.62
10/26/06 21:30	10.62
10/26/06 22:00	10.62
10/26/06 22:30	10.62
10/26/06 23:00	10.62
10/26/06 23:30	10.62
10/27/06 0:00	10.62
10/27/06 0:30	10.62
10/27/06 1:00	10.62
10/27/06 1:30	10.62
10/27/06 2:00	10.62
10/27/06 2:30	10.62
10/27/06 3:00	10.62
10/27/06 3:30	10.9
