Plot Title: HRO 3.19.01 TidbiT	
4/30/01 18:30	5.78
4/30/01 19:00	5.62
4/30/01 19:30	5.62
4/30/01 20:00	7.03
4/30/01 20:30	7.18
4/30/01 21:00	7.5
4/30/01 21:30	7.18
4/30/01 22:00	7.03
4/30/01 22:30	7.18
4/30/01 23:00	7.34
4/30/01 23:30	7.34
5/1/01 0:00	7.18
5/1/01 0:30	7.18
5/1/01 1:00	7.5
5/1/01 1:30	6.72
5/1/01 2:00	7.18
5/1/01 2:30	6.72
5/1/01 3:00	6.56
5/1/01 3:30	6.72
5/1/01 4:00	6.4
5/1/01 4:30	5.94
5/1/01 5:00	5.94
5/1/01 5:30	5.78
5/1/01 6:00	5.78
5/1/01 6:30	5.94
5/1/01 7:00	6.09
5/1/01 7:30	6.4
5/1/01 8:00	6.25
5/1/01 8:30	7.18
5/1/01 9:00	6.87
5/1/01 9:30	6.56
5/1/01 10:00	6.87
5/1/01 10:30	7.18
5/1/01 11:00	7.34
5/1/01 11:30	7.81
5/1/01 12:00	7.5
5/1/01 12:30	7.65
5/1/01 13:00	7.96
5/1/01 13:30	7.81
5/1/01 14:00	7.81
5/1/01 14:30	7.34
5/1/01 15:00	7.18
5/1/01 15:30	7.34
5/1/01 16:00	7.18
5/1/01 16:30	6.72
5/1/01 17:00	6.56
5/1/01 17:30	6.4
5/1/01 18:00	6.09
5/1/01 18:30	6.56
5/1/01 19:00	6.4
5/1/01 19:30	6.56
5/1/01 20:00	6.4
5/1/01 20:30	6.72
5/1/01 21:00	7.18
5/1/01 21:30	7.03
5/1/01 22:00	7.03
5/1/01 22:30	6.87
5/1/01 23:00	6.56
5/1/01 23:30	6.87
5/2/01 0:00	7.65
5/2/01 0:30	7.65
5/2/01 1:00	7.5
5/2/01 1:30	7.18
5/2/01 2:00	6.87
5/2/01 2:30	6.4
5/2/01 3:00	6.25
5/2/01 3:30	5.94
5/2/01 4:00	5.94
5/2/01 4:30	5.94
5/2/01 5:00	5.31
5/2/01 5:30	5.47
5/2/01 6:00	5.31
5/2/01 6:30	5.31
5/2/01 7:00	5.31
5/2/01 7:30	5.47
5/2/01 8:00	5.47
5/2/01 8:30	5.62
5/2/01 9:00	5.78
5/2/01 9:30	5.78
5/2/01 10:00	6.09
5/2/01 10:30	6.25
5/2/01 11:00	6.4
5/2/01 11:30	6.72
5/2/01 12:00	6.56
5/2/01 12:30	6.4
5/2/01 13:00	6.56
5/2/01 13:30	6.09
5/2/01 14:00	5.94
5/2/01 14:30	5.78
5/2/01 15:00	6.25
5/2/01 15:30	6.25
5/2/01 16:00	5.78
5/2/01 16:30	5.62
5/2/01 17:00	5.62
5/2/01 17:30	5.47
5/2/01 18:00	5.31
5/2/01 18:30	5
5/2/01 19:00	5.31
5/2/01 19:30	5.31
5/2/01 20:00	5.47
5/2/01 20:30	5.31
5/2/01 21:00	5
5/2/01 21:30	5
5/2/01 22:00	5.31
5/2/01 22:30	5.47
5/2/01 23:00	5.78
5/2/01 23:30	5.78
5/3/01 0:00	5.62
5/3/01 0:30	6.09
5/3/01 1:00	6.87
5/3/01 1:30	6.4
5/3/01 2:00	5.94
5/3/01 2:30	5.62
5/3/01 3:00	5.94
5/3/01 3:30	6.09
5/3/01 4:00	6.09
5/3/01 4:30	5.47
5/3/01 5:00	5.62
5/3/01 5:30	5.31
5/3/01 6:00	5.16
5/3/01 6:30	5.47
5/3/01 7:00	5.31
5/3/01 7:30	5.47
5/3/01 8:00	5.62
5/3/01 8:30	5.47
5/3/01 9:00	5.31
5/3/01 9:30	5.47
5/3/01 10:00	5.62
5/3/01 10:30	5.78
5/3/01 11:00	5.94
5/3/01 11:30	5.94
5/3/01 12:00	5.94
5/3/01 12:30	6.09
5/3/01 13:00	5.94
5/3/01 13:30	6.25
5/3/01 14:00	5.94
5/3/01 14:30	5.94
5/3/01 15:00	5.47
5/3/01 15:30	5.47
5/3/01 16:00	5.62
5/3/01 16:30	8.58
5/3/01 17:00	6.09
5/3/01 17:30	5.47
5/3/01 18:00	5.16
5/3/01 18:30	5.16
5/3/01 19:00	5
5/3/01 19:30	5
5/3/01 20:00	5.16
5/3/01 20:30	5
5/3/01 21:00	5.16
5/3/01 21:30	5.31
5/3/01 22:00	5.16
5/3/01 22:30	5.31
5/3/01 23:00	5.62
5/3/01 23:30	5.62
5/4/01 0:00	5.62
5/4/01 0:30	6.25
5/4/01 1:00	6.72
5/4/01 1:30	6.25
5/4/01 2:00	6.25
5/4/01 2:30	5.94
5/4/01 3:00	6.09
5/4/01 3:30	6.25
5/4/01 4:00	6.72
5/4/01 4:30	6.56
5/4/01 5:00	5.78
5/4/01 5:30	5.31
5/4/01 6:00	7.34
5/4/01 6:30	5.16
5/4/01 7:00	5.16
5/4/01 7:30	5.16
5/4/01 8:00	5.16
5/4/01 8:30	5.16
5/4/01 9:00	5.31
5/4/01 9:30	5.62
5/4/01 10:00	5.31
5/4/01 10:30	5.47
5/4/01 11:00	5.78
5/4/01 11:30	5.47
5/4/01 12:00	5.94
5/4/01 12:30	5.78
5/4/01 13:00	6.25
5/4/01 13:30	7.5
5/4/01 14:00	5.94
5/4/01 14:30	6.09
5/4/01 15:00	5.94
5/4/01 15:30	5.94
5/4/01 16:00	5.94
5/4/01 16:30	5.78
5/4/01 17:00	5.62
5/4/01 17:30	5.94
5/4/01 18:00	6.09
5/4/01 18:30	5.47
5/4/01 19:00	5.31
5/4/01 19:30	5.31
5/4/01 20:00	5.31
5/4/01 20:30	5.31
5/4/01 21:00	5.31
5/4/01 21:30	5.16
5/4/01 22:00	5.16
5/4/01 22:30	5.16
5/4/01 23:00	5.31
5/4/01 23:30	5.47
5/5/01 0:00	5.62
5/5/01 0:30	5.31
5/5/01 1:00	5.31
5/5/01 1:30	5.94
5/5/01 2:00	5.62
5/5/01 2:30	5.62
5/5/01 3:00	6.09
5/5/01 3:30	6.25
5/5/01 4:00	5.78
5/5/01 4:30	6.4
5/5/01 5:00	5.62
5/5/01 5:30	5.62
5/5/01 6:00	5.62
5/5/01 6:30	5.78
5/5/01 7:00	5.62
5/5/01 7:30	5.62
5/5/01 8:00	5.47
5/5/01 8:30	5.62
5/5/01 9:00	5.47
5/5/01 9:30	5.94
5/5/01 10:00	5.78
5/5/01 10:30	5.78
5/5/01 11:00	6.56
5/5/01 11:30	7.65
5/5/01 12:00	6.87
5/5/01 12:30	7.03
5/5/01 13:00	7.03
5/5/01 13:30	7.34
5/5/01 14:00	7.5
5/5/01 14:30	6.87
5/5/01 15:00	6.72
5/5/01 15:30	6.72
5/5/01 16:00	6.56
5/5/01 16:30	6.25
5/5/01 17:00	5.78
5/5/01 17:30	5.78
5/5/01 18:00	7.5
5/5/01 18:30	6.87
5/5/01 19:00	6.56
5/5/01 19:30	5.31
5/5/01 20:00	5.16
5/5/01 20:30	5.78
5/5/01 21:00	5.62
5/5/01 21:30	6.4
5/5/01 22:00	6.09
5/5/01 22:30	6.09
5/5/01 23:00	6.56
5/5/01 23:30	6.56
5/6/01 0:00	6.72
5/6/01 0:30	6.72
5/6/01 1:00	6.87
5/6/01 1:30	7.65
5/6/01 2:00	7.81
5/6/01 2:30	8.58
5/6/01 3:00	8.12
5/6/01 3:30	8.27
5/6/01 4:00	9.35
5/6/01 4:30	9.2
5/6/01 5:00	9.2
5/6/01 5:30	9.04
5/6/01 6:00	9.35
5/6/01 6:30	9.35
5/6/01 7:00	9.51
5/6/01 7:30	9.35
5/6/01 8:00	8.27
5/6/01 8:30	8.27
5/6/01 9:00	8.12
5/6/01 9:30	7.65
5/6/01 10:00	7.5
5/6/01 10:30	7.65
5/6/01 11:00	9.2
5/6/01 11:30	9.51
5/6/01 12:00	9.51
5/6/01 12:30	9.35
5/6/01 13:00	9.51
5/6/01 13:30	9.51
5/6/01 14:00	9.67
5/6/01 14:30	9.67
5/6/01 15:00	9.51
5/6/01 15:30	9.51
5/6/01 16:00	9.67
5/6/01 16:30	9.67
5/6/01 17:00	9.67
5/6/01 17:30	9.67
5/6/01 18:00	9.51
5/6/01 18:30	9.51
5/6/01 19:00	9.04
5/6/01 19:30	9.51
5/6/01 20:00	8.74
5/6/01 20:30	8.74
5/6/01 21:00	8.43
5/6/01 21:30	8.74
5/6/01 22:00	8.43
5/6/01 22:30	9.04
5/6/01 23:00	8.58
5/6/01 23:30	9.35
5/7/01 0:00	9.35
5/7/01 0:30	9.35
5/7/01 1:00	9.35
5/7/01 1:30	9.35
5/7/01 2:00	9.35
5/7/01 2:30	9.51
5/7/01 3:00	9.51
5/7/01 3:30	9.35
5/7/01 4:00	9.35
5/7/01 4:30	9.35
5/7/01 5:00	9.35
5/7/01 5:30	9.35
5/7/01 6:00	9.35
5/7/01 6:30	9.35
5/7/01 7:00	8.89
5/7/01 7:30	8.89
5/7/01 8:00	8.89
5/7/01 8:30	9.2
5/7/01 9:00	7.5
5/7/01 9:30	7.65
5/7/01 10:00	7.18
5/7/01 10:30	7.18
5/7/01 11:00	7.96
5/7/01 11:30	8.89
5/7/01 12:00	8.43
5/7/01 12:30	9.35
5/7/01 13:00	9.2
5/7/01 13:30	9.51
5/7/01 14:00	9.51
5/7/01 14:30	9.67
5/7/01 15:00	9.67
5/7/01 15:30	10.29
5/7/01 16:00	10.13
5/7/01 16:30	9.98
5/7/01 17:00	9.98
5/7/01 17:30	9.51
5/7/01 18:00	9.35
5/7/01 18:30	9.67
5/7/01 19:00	8.89
5/7/01 19:30	7.96
5/7/01 20:00	7.81
5/7/01 20:30	7.5
5/7/01 21:00	7.5
5/7/01 21:30	7.5
5/7/01 22:00	8.43
5/7/01 22:30	9.35
5/7/01 23:00	7.81
5/7/01 23:30	7.34
5/8/01 0:00	7.96
5/8/01 0:30	7.81
5/8/01 1:00	7.81
5/8/01 1:30	8.43
5/8/01 2:00	8.58
5/8/01 2:30	8.74
5/8/01 3:00	8.43
5/8/01 3:30	8.43
5/8/01 4:00	8.43
5/8/01 4:30	8.43
5/8/01 5:00	8.12
5/8/01 5:30	8.43
5/8/01 6:00	8.58
5/8/01 6:30	7.65
5/8/01 7:00	7.5
5/8/01 7:30	7.34
5/8/01 8:00	7.5
5/8/01 8:30	7.5
5/8/01 9:00	7.18
5/8/01 9:30	7.18
5/8/01 10:00	7.18
5/8/01 10:30	6.87
5/8/01 11:00	5.94
5/8/01 11:30	6.09
5/8/01 12:00	6.25
5/8/01 12:30	6.25
5/8/01 13:00	6.4
5/8/01 13:30	6.72
5/8/01 14:00	6.4
5/8/01 14:30	9.04
5/8/01 15:00	9.35
5/8/01 15:30	10.6
5/8/01 16:00	10.6
5/8/01 16:30	10.6
5/8/01 17:00	10.44
5/8/01 17:30	10.29
5/8/01 18:00	10.6
5/8/01 18:30	10.75
5/8/01 19:00	10.6
5/8/01 19:30	10.6
5/8/01 20:00	9.04
5/8/01 20:30	7.96
5/8/01 21:00	6.87
5/8/01 21:30	6.4
5/8/01 22:00	5.94
5/8/01 22:30	5.47
5/8/01 23:00	5.16
5/8/01 23:30	5.31
5/9/01 0:00	5.31
5/9/01 0:30	5.47
5/9/01 1:00	5.47
5/9/01 1:30	5.94
5/9/01 2:00	5.78
5/9/01 2:30	5.16
5/9/01 3:00	5.31
5/9/01 3:30	5.16
5/9/01 4:00	5.47
5/9/01 4:30	5.78
5/9/01 5:00	6.09
5/9/01 5:30	6.09
5/9/01 6:00	6.25
5/9/01 6:30	6.56
5/9/01 7:00	6.56
5/9/01 7:30	6.72
5/9/01 8:00	6.87
5/9/01 8:30	7.18
5/9/01 9:00	6.87
5/9/01 9:30	6.25
5/9/01 10:00	5.94
5/9/01 10:30	5.78
5/9/01 11:00	5.62
5/9/01 11:30	5.47
5/9/01 12:00	5.31
5/9/01 12:30	5
5/9/01 13:00	5
5/9/01 13:30	4.84
5/9/01 14:00	4.84
5/9/01 14:30	5
5/9/01 15:00	5.16
5/9/01 15:30	5.62
5/9/01 16:00	5.78
5/9/01 16:30	6.4
5/9/01 17:00	6.25
5/9/01 17:30	5.62
5/9/01 18:00	5.47
5/9/01 18:30	7.34
5/9/01 19:00	8.74
5/9/01 19:30	10.6
5/9/01 20:00	10.75
5/9/01 20:30	10.44
5/9/01 21:00	7.18
5/9/01 21:30	6.25
5/9/01 22:00	6.56
5/9/01 22:30	5.78
5/9/01 23:00	5.47
5/9/01 23:30	5.16
5/10/01 0:00	5
5/10/01 0:30	4.84
5/10/01 1:00	4.69
5/10/01 1:30	4.84
5/10/01 2:00	5
5/10/01 2:30	4.84
5/10/01 3:00	4.84
5/10/01 3:30	4.69
5/10/01 4:00	4.69
5/10/01 4:30	5
5/10/01 5:00	5
5/10/01 5:30	5.16
5/10/01 6:00	5.16
5/10/01 6:30	5.16
5/10/01 7:00	5.47
5/10/01 7:30	6.56
5/10/01 8:00	6.09
5/10/01 8:30	7.03
5/10/01 9:00	6.72
5/10/01 9:30	6.87
5/10/01 10:00	6.4
5/10/01 10:30	6.09
5/10/01 11:00	5.94
5/10/01 11:30	5.78
5/10/01 12:00	5.47
5/10/01 12:30	5.31
5/10/01 13:00	5.31
5/10/01 13:30	4.84
5/10/01 14:00	4.84
5/10/01 14:30	4.84
5/10/01 15:00	4.69
5/10/01 15:30	4.69
5/10/01 16:00	4.69
5/10/01 16:30	4.53
5/10/01 17:00	4.69
5/10/01 17:30	5
5/10/01 18:00	7.81
5/10/01 18:30	5.16
5/10/01 19:00	5.16
5/10/01 19:30	5.16
5/10/01 20:00	5.16
5/10/01 20:30	5.31
5/10/01 21:00	5.31
5/10/01 21:30	5.47
5/10/01 22:00	5.16
5/10/01 22:30	5.62
5/10/01 23:00	5.31
5/10/01 23:30	5.78
5/11/01 0:00	4.69
5/11/01 0:30	4.69
5/11/01 1:00	4.53
5/11/01 1:30	4.53
5/11/01 2:00	4.53
5/11/01 2:30	4.69
5/11/01 3:00	4.69
5/11/01 3:30	4.53
5/11/01 4:00	4.53
5/11/01 4:30	4.53
5/11/01 5:00	4.53
5/11/01 5:30	5
5/11/01 6:00	5
5/11/01 6:30	5
5/11/01 7:00	5.31
5/11/01 7:30	5.31
5/11/01 8:00	5.62
5/11/01 8:30	6.09
5/11/01 9:00	6.87
5/11/01 9:30	5.62
5/11/01 10:00	5.47
5/11/01 10:30	5.31
5/11/01 11:00	5.31
5/11/01 11:30	5.16
5/11/01 12:00	5
5/11/01 12:30	4.84
5/11/01 13:00	4.84
5/11/01 13:30	4.53
5/11/01 14:00	4.53
5/11/01 14:30	4.84
5/11/01 15:00	4.69
5/11/01 15:30	4.69
5/11/01 16:00	4.69
5/11/01 16:30	5
5/11/01 17:00	4.84
5/11/01 17:30	4.84
5/11/01 18:00	4.69
5/11/01 18:30	4.69
5/11/01 19:00	4.69
5/11/01 19:30	4.69
5/11/01 20:00	5
5/11/01 20:30	5.31
5/11/01 21:00	8.12
5/11/01 21:30	6.25
5/11/01 22:00	6.72
5/11/01 22:30	7.18
5/11/01 23:00	5.31
5/11/01 23:30	6.09
5/12/01 0:00	5.47
5/12/01 0:30	5
5/12/01 1:00	5.94
5/12/01 1:30	4.84
5/12/01 2:00	4.69
5/12/01 2:30	4.53
5/12/01 3:00	4.69
5/12/01 3:30	4.84
5/12/01 4:00	4.84
5/12/01 4:30	4.69
5/12/01 5:00	4.69
5/12/01 5:30	4.84
5/12/01 6:00	5.16
5/12/01 6:30	5.62
5/12/01 7:00	5.62
5/12/01 7:30	5.62
5/12/01 8:00	5
5/12/01 8:30	5.16
5/12/01 9:00	5.94
5/12/01 9:30	5.78
5/12/01 10:00	5.31
5/12/01 10:30	5.78
5/12/01 11:00	6.56
5/12/01 11:30	5.62
5/12/01 12:00	6.09
5/12/01 12:30	5.31
5/12/01 13:00	4.84
5/12/01 13:30	4.53
5/12/01 14:00	5.16
5/12/01 14:30	5.16
5/12/01 15:00	5.16
5/12/01 15:30	4.84
5/12/01 16:00	5
5/12/01 16:30	5.16
5/12/01 17:00	5.16
5/12/01 17:30	4.84
5/12/01 18:00	5.16
5/12/01 18:30	5.31
5/12/01 19:00	5.31
5/12/01 19:30	5.47
5/12/01 20:00	5.47
5/12/01 20:30	5.16
5/12/01 21:00	4.69
5/12/01 21:30	4.69
5/12/01 22:00	4.69
5/12/01 22:30	4.84
5/12/01 23:00	5.16
5/12/01 23:30	5
5/13/01 0:00	5
5/13/01 0:30	5.16
5/13/01 1:00	4.84
5/13/01 1:30	4.84
5/13/01 2:00	5
5/13/01 2:30	5.16
5/13/01 3:00	5.31
5/13/01 3:30	4.69
5/13/01 4:00	4.69
5/13/01 4:30	4.69
5/13/01 5:00	4.69
5/13/01 5:30	4.69
5/13/01 6:00	4.84
5/13/01 6:30	4.84
5/13/01 7:00	5.62
5/13/01 7:30	5.94
5/13/01 8:00	6.4
5/13/01 8:30	7.03
5/13/01 9:00	6.09
5/13/01 9:30	5.78
5/13/01 10:00	5
5/13/01 10:30	6.56
5/13/01 11:00	5.16
5/13/01 11:30	5.31
5/13/01 12:00	5.16
5/13/01 12:30	4.84
5/13/01 13:00	5.16
5/13/01 13:30	5.16
5/13/01 14:00	6.56
5/13/01 14:30	5.94
5/13/01 15:00	5.31
5/13/01 15:30	5.31
5/13/01 16:00	5.94
5/13/01 16:30	6.25
5/13/01 17:00	6.87
5/13/01 17:30	6.87
5/13/01 18:00	6.72
5/13/01 18:30	5.94
5/13/01 19:00	5.94
5/13/01 19:30	5.94
5/13/01 20:00	5.94
5/13/01 20:30	6.72
5/13/01 21:00	7.18
5/13/01 21:30	6.72
5/13/01 22:00	7.18
5/13/01 22:30	6.87
5/13/01 23:00	7.03
5/13/01 23:30	8.43
5/14/01 0:00	8.74
5/14/01 0:30	9.04
5/14/01 1:00	8.89
5/14/01 1:30	9.04
5/14/01 2:00	7.81
5/14/01 2:30	7.03
5/14/01 3:00	6.87
5/14/01 3:30	7.5
5/14/01 4:00	7.96
5/14/01 4:30	8.58
5/14/01 5:00	7.5
5/14/01 5:30	8.74
5/14/01 6:00	8.43
5/14/01 6:30	8.89
5/14/01 7:00	9.04
5/14/01 7:30	9.2
5/14/01 8:00	9.04
5/14/01 8:30	9.35
5/14/01 9:00	9.51
5/14/01 9:30	9.35
5/14/01 10:00	9.67
5/14/01 10:30	9.04
5/14/01 11:00	9.51
5/14/01 11:30	9.2
5/14/01 12:00	10.6
5/14/01 12:30	11.06
5/14/01 13:00	11.22
5/14/01 13:30	11.22
5/14/01 14:00	11.22
5/14/01 14:30	9.51
5/14/01 15:00	8.43
5/14/01 15:30	8.27
5/14/01 16:00	8.74
5/14/01 16:30	8.74
5/14/01 17:00	9.04
5/14/01 17:30	9.35
5/14/01 18:00	9.2
5/14/01 18:30	9.82
5/14/01 19:00	9.82
5/14/01 19:30	10.75
5/14/01 20:00	11.22
5/14/01 20:30	11.06
5/14/01 21:00	11.22
5/14/01 21:30	11.22
5/14/01 22:00	10.91
5/14/01 22:30	10.13
5/14/01 23:00	9.67
5/14/01 23:30	9.82
5/15/01 0:00	9.2
5/15/01 0:30	8.89
5/15/01 1:00	8.43
5/15/01 1:30	8.27
5/15/01 2:00	7.96
5/15/01 2:30	7.81
5/15/01 3:00	7.65
5/15/01 3:30	7.81
5/15/01 4:00	7.65
5/15/01 4:30	7.81
5/15/01 5:00	7.65
5/15/01 5:30	8.12
5/15/01 6:00	8.12
5/15/01 6:30	8.27
5/15/01 7:00	8.58
5/15/01 7:30	9.2
5/15/01 8:00	9.82
5/15/01 8:30	9.51
5/15/01 9:00	10.13
5/15/01 9:30	10.75
5/15/01 10:00	10.75
5/15/01 10:30	10.6
5/15/01 11:00	9.67
5/15/01 11:30	9.67
5/15/01 12:00	9.35
5/15/01 12:30	9.2
5/15/01 13:00	9.35
5/15/01 13:30	9.35
5/15/01 14:00	9.82
5/15/01 14:30	10.91
5/15/01 15:00	10.91
5/15/01 15:30	10.91
5/15/01 16:00	10.75
5/15/01 16:30	10.91
5/15/01 17:00	10.91
5/15/01 17:30	10.91
5/15/01 18:00	10.44
5/15/01 18:30	10.44
5/15/01 19:00	10.44
5/15/01 19:30	10.29
5/15/01 20:00	10.44
5/15/01 20:30	10.44
5/15/01 21:00	10.6
5/15/01 21:30	10.6
5/15/01 22:00	10.6
5/15/01 22:30	10.6
5/15/01 23:00	10.6
5/15/01 23:30	10.6
5/16/01 0:00	10.75
5/16/01 0:30	10.6
5/16/01 1:00	10.6
5/16/01 1:30	10.29
5/16/01 2:00	10.29
5/16/01 2:30	10.29
5/16/01 3:00	10.29
5/16/01 3:30	10.29
5/16/01 4:00	10.29
5/16/01 4:30	10.13
5/16/01 5:00	10.29
5/16/01 5:30	10.29
5/16/01 6:00	10.13
5/16/01 6:30	10.29
5/16/01 7:00	10.13
5/16/01 7:30	10.13
5/16/01 8:00	10.29
5/16/01 8:30	10.29
5/16/01 9:00	10.29
5/16/01 9:30	10.44
5/16/01 10:00	10.29
5/16/01 10:30	10.29
5/16/01 11:00	10.29
5/16/01 11:30	10.29
5/16/01 12:00	10.29
5/16/01 12:30	10.29
5/16/01 13:00	10.29
5/16/01 13:30	10.13
5/16/01 14:00	9.98
5/16/01 14:30	10.13
5/16/01 15:00	10.13
5/16/01 15:30	10.13
5/16/01 16:00	9.98
5/16/01 16:30	9.98
5/16/01 17:00	9.98
5/16/01 17:30	9.82
5/16/01 18:00	9.67
5/16/01 18:30	9.67
5/16/01 19:00	9.67
5/16/01 19:30	9.67
5/16/01 20:00	9.67
5/16/01 20:30	9.67
5/16/01 21:00	9.82
5/16/01 21:30	9.82
5/16/01 22:00	9.67
5/16/01 22:30	9.67
5/16/01 23:00	9.67
5/16/01 23:30	9.67
5/17/01 0:00	9.67
5/17/01 0:30	9.67
5/17/01 1:00	9.67
5/17/01 1:30	9.82
5/17/01 2:00	9.82
5/17/01 2:30	9.35
5/17/01 3:00	9.35
5/17/01 3:30	9.35
5/17/01 4:00	9.2
5/17/01 4:30	9.82
5/17/01 5:00	9.98
5/17/01 5:30	10.13
5/17/01 6:00	9.98
5/17/01 6:30	9.98
5/17/01 7:00	9.98
5/17/01 7:30	9.98
5/17/01 8:00	9.98
5/17/01 8:30	9.98
5/17/01 9:00	9.98
5/17/01 9:30	10.13
5/17/01 10:00	10.13
5/17/01 10:30	10.29
5/17/01 11:00	10.29
5/17/01 11:30	10.29
5/17/01 12:00	9.82
5/17/01 12:30	9.82
5/17/01 13:00	9.98
5/17/01 13:30	9.98
5/17/01 14:00	9.82
5/17/01 14:30	9.82
5/17/01 15:00	9.67
5/17/01 15:30	9.67
5/17/01 16:00	9.82
5/17/01 16:30	9.67
5/17/01 17:00	9.67
5/17/01 17:30	9.67
5/17/01 18:00	9.82
5/17/01 18:30	9.67
5/17/01 19:00	10.44
5/17/01 19:30	10.44
5/17/01 20:00	10.6
5/17/01 20:30	10.75
5/17/01 21:00	10.6
5/17/01 21:30	10.6
5/17/01 22:00	10.6
5/17/01 22:30	10.75
5/17/01 23:00	10.75
5/17/01 23:30	10.75
5/18/01 0:00	10.44
5/18/01 0:30	10.44
5/18/01 1:00	10.44
5/18/01 1:30	10.6
5/18/01 2:00	10.6
5/18/01 2:30	10.6
5/18/01 3:00	10.6
5/18/01 3:30	10.44
5/18/01 4:00	10.6
5/18/01 4:30	10.6
5/18/01 5:00	10.6
5/18/01 5:30	10.6
5/18/01 6:00	10.44
5/18/01 6:30	10.6
5/18/01 7:00	10.6
5/18/01 7:30	10.29
5/18/01 8:00	10.29
5/18/01 8:30	10.6
5/18/01 9:00	10.44
5/18/01 9:30	10.6
5/18/01 10:00	10.6
5/18/01 10:30	10.6
5/18/01 11:00	10.75
5/18/01 11:30	10.75
5/18/01 12:00	13.24
5/18/01 12:30	12.93
5/18/01 13:00	12.46
5/18/01 13:30	13.09
5/18/01 14:00	14.17
5/18/01 14:30	13.09
5/18/01 15:00	13.86
5/18/01 15:30	13.86
5/18/01 16:00	13.55
5/18/01 16:30	13.4
5/18/01 17:00	13.09
5/18/01 17:30	14.64
5/18/01 18:00	16.07
5/18/01 18:30	15.75
5/18/01 19:00	15.91
5/18/01 19:30	15.91
5/18/01 20:00	19.28
5/18/01 20:30	19.61
5/18/01 21:00	19.12
5/18/01 21:30	36.36
5/18/01 22:00	27.09
5/18/01 22:30	23.42
5/18/01 23:00	21.74
5/18/01 23:30	20.91
5/19/01 0:00	20.42
5/19/01 0:30	20.1
5/19/01 1:00	19.94
5/19/01 1:30	19.77
5/19/01 2:00	19.61
5/19/01 2:30	19.45
5/19/01 3:00	19.45
5/19/01 3:30	19.28
5/19/01 4:00	19.28
5/19/01 4:30	19.12
5/19/01 5:00	19.12
5/19/01 5:30	19.12
5/19/01 6:00	19.12
5/19/01 6:30	19.12
5/19/01 7:00	19.12
5/19/01 7:30	19.28
5/19/01 8:00	20.1
5/19/01 8:30	20.26
