Date,YY,MM,DD,HRO_Tidbit,pred_via_DB,pred_via_44029_20m,pred_via_HRI,pred_via_44013,pred_via_44098,pred_via_44005,pred_via_OISST,pred_via_SHI,pred_via_SHO,pred_via_44029_2m,final_value
2004-08-30,2004,8,30,11.085,9.706914440055828,10.963092495082947,11.285695178413231,11.908037159280173,NA,12.595628233371722,11.917879032960457,9.648242866103635,10.021270398675114,11.468784708260303,11.085
2004-08-31,2004,8,31,11.118333333333334,10.968112464859306,11.543189453298922,11.46262590505118,11.940288595224377,NA,12.150140563224166,11.938108498845631,10.842485919089146,10.942360113726885,11.717928395009668,11.118333333333334
2004-09-01,2004,9,1,11.980416666666668,11.827275895716744,11.267496938902347,11.898503697385046,13.77834438758535,NA,13.254835879441305,13.537286697604326,11.365332405355606,11.463860939936318,13.631630484329499,11.980416666666668
2004-09-02,2004,9,2,13.468125,13.697419784451018,11.070423018844462,12.273695672448573,13.63773012228881,NA,13.311374548212557,13.490990841585765,13.05170855440841,12.612364862928416,13.69488319015926,13.468125
2004-09-03,2004,9,3,13.005416666666669,13.76223483571978,11.205614566269041,12.346082426370256,13.493382864962706,NA,13.29841777946393,13.441501779421134,13.244316751507396,13.388529226718546,13.628685922942928,13.005416666666669
2004-09-04,2004,9,4,12.01,12.186429534138295,11.48989852883215,11.7896949767533,13.66510639665308,NA,13.518094000914763,13.404784323873333,11.99605395589234,11.746166848005835,13.509817723051315,12.01
2004-09-05,2004,9,5,14.755625,14.720340790432825,11.54551736655477,12.656050126321198,13.510804137526229,NA,13.555197467091745,13.326560060296416,14.694677564151498,14.756899217210904,13.508704296631686,14.755625
2004-09-06,2004,9,6,13.865416666666668,14.53559237658013,11.52326614341769,12.18911746523482,13.474717286610126,NA,13.327276016957306,13.368066868325528,14.11861034691566,13.98444940484274,13.49326391831842,13.865416666666668
2004-09-07,2004,9,7,13.041458333333331,14.00516368929404,11.570042885979346,11.938887886415035,13.451074171519217,NA,13.280749394323099,13.422344978479607,12.847150213693793,12.534713049869193,13.506532786341545,13.041458333333331
2004-09-08,2004,9,8,12.50125,14.169327795525945,11.869807430164208,11.924410535630699,13.504582247214909,NA,13.264258979359875,13.468640834498174,13.344311335585244,12.934469536233298,13.558433136924222,12.50125
2004-09-09,2004,9,9,14.287708333333333,15.561915747457931,12.018082327988587,12.606827133654452,13.469739773763767,NA,13.330220721193827,13.451080484383754,15.367576092155161,15.37864437188782,13.521851321888278,14.287708333333333
2004-09-10,2004,9,10,11.275416666666668,13.100304745203363,11.6338123098566,11.634101554113226,13.362723697034792,NA,13.314908183119423,13.417555625998299,12.955404455858915,12.824624944183693,13.484352049037817,11.275416666666668
2004-09-11,2004,9,11,12.356666666666667,11.310490691663603,12.078182144072239,12.245502936710658,13.227087016260526,NA,13.530461823444913,13.403187873046226,11.936830450032522,11.71538913622382,13.453752943164515,12.356666666666667
2004-09-12,2004,9,12,13.967083333333331,14.02081456781563,11.958096226719311,13.04190962301529,13.264418101289772,NA,13.504548274639928,13.417555625998299,13.443427232632535,13.28770568812229,13.440367166096026,13.967083333333331
2004-09-13,2004,9,13,13.991041666666666,13.552989394615903,11.834100978450588,12.028037888613314,13.266906930882111,NA,13.536351277148881,13.384031072104708,13.093709794469227,13.297964925382963,13.465654896089575,13.991041666666666
2004-09-14,2004,9,14,14.768125,14.527766937319335,12.149401424977711,12.040076948739236,13.227086968476586,NA,13.499836707719046,13.384031072104708,14.047612434846325,13.81676394065107,13.484598872263234,14.768125
2004-09-15,2004,9,15,14.315,14.547160417226525,12.034008548747755,12.009293529176754,13.227087016260526,NA,13.415617678343244,13.364873966671322,14.20823642403289,14.10260751674151,13.481211471895023,14.315
2004-09-16,2004,9,16,12.991875,13.382530913326402,11.755167530407814,11.665189760008008,13.24077510565872,NA,13.44742070346766,13.41276657800885,12.532931731565155,12.407003234313933,13.50978812929722,12.991875
2004-09-17,2004,9,17,12.746041666666668,13.17855913781132,11.44875220626872,11.775674805467416,13.461029221103903,NA,13.363790569425541,13.462255335681618,12.018548343874706,11.995749326881832,13.545963458860857,12.746041666666668
2004-09-18,2004,9,18,13.810416666666669,14.400858726698608,11.930832331629665,13.61978450905952,13.222109491468183,NA,13.620570289563085,13.313788758171448,13.914403481013267,14.209445090973333,13.45119104736446,13.810416666666669
2004-09-19,2004,9,19,14.333541666666669,14.4159992504858,13.840193192806503,15.30479574719008,12.821421219996846,NA,13.94507863118054,13.045591109055241,14.324926061691398,14.837204281285818,13.285797993999282,14.333541666666669
2004-09-20,2004,9,20,14.550416666666669,14.138366274972363,14.785479857715574,15.852192000004134,12.680806966646296,NA,14.164754863939102,13.042398359646963,14.171331568749324,14.625828617035769,13.312776027153458,14.550416666666669
2004-09-21,2004,9,21,14.425416666666669,14.138366274972363,15.239887329329795,15.571179001621863,12.72933752949563,NA,14.062867504547658,13.05357321094483,14.250940613718159,14.72753657263726,13.354329850065216,14.425416666666669
2004-09-22,2004,9,22,14.5925,14.051095615390013,15.310919134460214,15.529270880930364,12.855019253266601,NA,13.979826339339484,13.130201175940574,14.118786084321773,14.580546466367979,13.38339136666508,14.5925
2004-09-23,2004,9,23,14.890833333333331,14.507692984432946,15.27416466243033,15.516469854973687,12.913504805970693,NA,13.995727834940094,13.19565413739252,14.324223112066948,14.685438323188293,13.41104045448192,14.890833333333331
2004-09-24,2004,9,24,15.12125,14.322264097601055,15.075624743279022,15.286508567251971,13.003099765433952,NA,13.9810042331899,13.222793192469563,14.312975918075766,14.580192699565885,13.425772888815061,15.12125
2004-09-25,2004,9,25,14.50375,13.313122669448042,15.254193882327463,14.564774532361287,12.93465916613167,NA,13.963924860700466,13.182882835267552,13.54640935261429,13.876373646803593,13.413332804505792,14.50375
2004-09-26,2004,9,26,14.68375,13.383211386305598,15.378883712975881,13.721735537214478,13.06656275930849,NA,13.898552036815662,13.197250588219628,13.51530383173243,13.829499545526385,13.432537680655804,14.68375
2004-09-27,2004,9,27,14.599791666666668,13.284542804321656,15.167930438817573,13.640967159154496,13.088961461096472,NA,13.826700813008411,13.229178691286116,13.57505454981058,13.90945084279921,13.46822948411238,14.599791666666668
2004-09-28,2004,9,28,14.089791666666668,13.302575338270447,14.727552916598484,13.443160829490623,13.126292641693604,NA,13.851436484924575,13.229178691286116,13.493336655968406,13.823308626489775,13.461455583533594,14.089791666666668
2004-09-29,2004,9,29,14.611666666666666,13.960932945646064,15.115815246727033,15.024849500970868,12.879906701025025,NA,13.894429421767125,13.120622623223882,13.946563426331801,14.453013534213763,13.391474872305391,14.611666666666666
2004-09-30,2004,9,30,14.550416666666669,13.787242217705366,15.49034881804987,15.889680718877255,12.603655766900205,NA,13.917398260681722,12.988120249492884,14.038825564540712,14.518283509199762,13.325855300544866,14.550416666666669
2004-10-01,2004,10,1,14.788958333333332,14.509080181549505,14.946148872599398,14.797053902872136,13.151738854288084,NA,13.10346336357486,13.011795777074957,14.576320024343616,14.722973949117755,13.625541166918119,14.788958333333332
2004-10-02,2004,10,2,14.983333333333334,14.485567343243982,14.710415890610275,14.617413985608806,13.163410568226924,NA,13.053085578529167,13.205054368393036,14.489124081036733,14.65676467956586,13.627408310126572,14.983333333333334
2004-10-03,2004,10,3,14.72625,14.589123886419369,14.692156295594241,14.228021101367487,13.306390855025523,NA,12.779984807638332,13.411640809696582,14.48000096423199,14.662783704070577,13.483987762074515,14.72625
2004-10-04,2004,10,4,14.850416666666666,14.578451392436719,14.638355492727037,14.107865582801594,13.388094085146427,NA,12.878088949520919,13.331671803172256,14.486492412727674,14.63251660941828,13.533666121384364,14.850416666666666
2004-10-05,2004,10,5,14.597291666666669,14.477062699601559,14.30221634016576,13.290956396699896,13.224687954051227,NA,12.557261739067506,13.345000288694896,14.3636812249715,14.531053053481608,13.33967338977413,14.597291666666669
2004-10-06,2004,10,6,14.515,14.236598069555011,14.18573434201765,13.70363868392251,13.163410596239402,NA,12.63680571803711,13.178398032884928,14.25157215500551,14.404653538882531,13.152304770881292,14.515
2004-10-07,2004,10,7,14.366875,14.16222412711343,14.225430992227817,13.575324457305845,13.242195682529676,NA,12.339841673275115,13.185061640109076,14.17016588197856,14.295107292896667,13.220696661722307,14.366875
2004-10-08,2004,10,8,14.379583333333333,14.07417605175658,13.843405791041302,13.380553845111995,13.399765827097747,NA,12.239086077729667,13.091764783599283,14.06296925952282,14.167160029139232,13.282399061931809,14.379583333333333
2004-10-09,2004,10,9,14.242708333333333,13.731155424845522,13.19798804986823,12.645825100103515,13.364750265094058,NA,12.180753817152137,13.11842111910739,13.741203947601647,13.730694766482827,13.250671110439791,14.242708333333333
2004-10-10,2004,10,10,13.4075,13.68796517575949,13.040803925854092,11.911689715680545,13.370586055533844,NA,12.400825285699275,13.091764783599283,13.33996225274684,13.272561015609442,13.302190352907232,13.4075
2004-10-11,2004,10,11,13.45375,14.079679056466382,13.768513004145337,11.873121277622358,13.096297363950358,NA,11.923561761874945,12.911834042266674,13.856997353200324,13.890284901922206,13.017437407219703,13.45375
2004-10-12,2004,10,12,13.707916666666668,13.608088228608105,13.921710574289554,12.388751626431056,12.795746953593047,NA,11.194409090099139,12.718575450948599,13.417157856479292,13.52106074158994,12.95937080760305,13.707916666666668
2004-10-13,2004,10,13,13.562083333333334,13.30742406219068,13.493275826270803,13.235922202393791,12.667356384501536,NA,11.144031279599385,12.551973195138627,13.281363771731755,13.40515152684194,12.80674730265476,13.562083333333334
2004-10-14,2004,10,14,13.580625,13.495026495479422,13.686641363338872,13.514504997291013,12.60316124001817,NA,11.366754341806697,12.378706696567338,13.442070983138404,13.66414155267352,12.847003156751963,13.580625
2004-10-15,2004,10,15,13.694375,13.617093145405965,13.634749393162092,13.734048413929926,12.48644261596844,NA,11.329633933255039,12.545308952377308,13.476282671156191,13.693204842424871,12.788951146052455,13.694375
2004-10-16,2004,10,16,13.590625,13.372292814678968,13.582892771738834,13.396277900628025,12.503950309431293,NA,11.295164889277043,12.571965287885416,13.302241673650304,13.495608866541414,12.693453940350725,13.590625
2004-10-17,2004,10,17,12.863333333333332,12.716267950183045,13.464490157982457,12.10675700816715,12.33179016703136,NA,11.226226680414278,12.245425019026797,12.735029430770727,12.90660432572259,12.59328158216929,12.863333333333332
2004-10-18,2004,10,18,11.361875,11.912328989396352,13.19271323031423,11.558936847594504,12.107106783171124,NA,11.098956370061838,12.112143341486252,11.870438668967278,12.122927335208317,12.364867967854774,11.361875
2004-10-19,2004,10,19,12.048333333333334,12.083589166274166,12.968857429509985,11.686954393918413,12.054583380639077,NA,11.207666434775607,12.132135434233042,12.324138285449363,12.522418590192881,12.200114224897996,12.048333333333334
2004-10-20,2004,10,20,12.315416666666666,12.286700067381444,12.88301494539072,12.739576072614188,11.882423546376398,NA,11.106910711959873,11.932212600153646,12.261153690585843,12.501781934748134,12.17015895018591,12.315416666666666
2004-10-21,2004,10,21,12.502916666666666,12.003211945967344,12.775707912602357,13.173471000768801,11.762787044614575,NA,11.061835751514211,11.71229767332746,11.997811415125822,12.22937808287747,11.98854658207999,12.502916666666666
2004-10-22,2004,10,22,12.355625,11.870639559776633,12.588367374190902,13.199727206677645,11.46515439291633,NA,11.085699019021858,11.625664424041814,11.859034772961348,12.108309704268288,11.853726185799628,12.355625
2004-10-23,2004,10,23,12.045,11.72189167489347,11.827956771248436,13.022460731756357,11.48849807990943,NA,11.197060537398484,11.492382746501272,11.783944503876146,12.010973479420562,11.453808268604568,12.045
2004-10-24,2004,10,24,11.82,11.846626448315675,11.270243776305012,12.88183427299035,11.444728555622847,NA,11.101607817361185,11.299124155183195,11.814120967153377,12.03797310362744,10.871812552186642,11.82
2004-10-25,2004,10,25,11.600416666666666,11.875642291331001,11.4105154855764,12.697299130896559,11.246306911545792,NA,10.979640503423663,11.2058272986734,11.736223585205177,11.968668335758831,10.972161763771865,11.600416666666666
2004-10-26,2004,10,26,11.4675,11.926336637748578,10.917455360832797,12.599691314580067,11.14125994540995,NA,10.828506991744126,11.025896557340793,11.725346022861057,11.935993631304648,10.69068383645746,11.4675
2004-10-27,2004,10,27,11.42375,11.830951222778662,10.924269814984836,12.543025378663806,11.150013823655414,NA,11.02471533659904,10.979248129085896,11.68218666259246,11.904178787493997,10.719845950449535,11.42375
2004-10-28,2004,10,28,11.305,11.69804532115099,11.036494252152654,12.471822108402538,10.925330495820134,NA,11.165242972537403,10.972583886324575,11.57674448567609,11.83109063279385,10.739558420865743,11.305
2004-10-29,2004,10,29,11.227291666666666,11.694876924499892,11.015332131708167,12.39231178994412,10.7648423404807,NA,11.040624058576196,10.845966451545355,11.570253037180407,11.805294813487915,10.699210239764309,11.227291666666666
2004-10-30,2004,10,30,11.18375,11.704882387608624,10.979900897756856,12.361902059936702,10.829037625026455,NA,11.061835751514211,10.772661052245178,11.483583427535338,11.720168609778332,10.636342189328069,11.18375
2004-10-31,2004,10,31,11.10875,11.771585475000178,10.920915611039105,12.253910433373774,11.004115365013705,NA,11.053881352344547,10.925935458069679,11.592534495530455,11.823523859130773,10.774258309167141,11.10875
2004-11-01,2004,11,1,11.143958333333332,11.632025421757081,10.816915683401056,11.079261505812285,10.953758392559969,NA,10.128236109293972,11.042744272710703,11.406711229484666,11.446576601363452,10.946867015267685,11.143958333333332
2004-11-02,2004,11,2,11.06375,11.414712416632796,10.594755357600105,11.02649418433235,10.683297504755535,NA,10.152458436482934,10.888820391848231,11.299047770958907,11.36819548204356,10.663898153623883,11.06375
2004-11-03,2004,11,3,10.768333333333334,11.330964982822525,10.247850704367668,10.834854726089326,10.597063509879245,NA,10.08325183245481,10.696415540770147,11.167873466821355,11.217145227807666,10.337727547052943,10.768333333333334
2004-11-04,2004,11,4,10.646666666666668,10.9671767229115,10.105190221629648,10.831991383063286,10.271726853163774,NA,9.67839288496885,10.484769745854898,10.956438000078,11.02658708144494,10.184644305674848,10.646666666666668
2004-11-05,2004,11,5,10.509375,11.016332825365353,10.15428213842809,10.706413338921111,10.216850726774071,NA,9.764901215577686,10.311604921155268,10.941358630133882,11.003580477595985,10.151763186968882,10.509375
2004-11-06,2004,11,6,10.306666666666668,10.79703371509142,10.055214881505032,10.60926420053751,9.883674036145125,NA,9.609186153877289,10.09995912624002,10.721653831485687,10.822542305239724,10.039139005954048,10.306666666666668
2004-11-07,2004,11,7,10.35,10.80977788980168,9.992500081639415,10.615808984597034,9.981667131750974,NA,9.657630805763777,10.138441013914338,10.63020474924393,10.680694692543407,10.040397134131446,10.35
2004-11-08,2004,11,8,10.1975,10.721727228167165,9.930594398465063,10.423760477350296,9.962068589769935,NA,9.716456398425683,9.965276189214709,10.596640990336052,10.645629454952932,9.992294814354796,10.1975
2004-11-09,2004,11,9,9.953333333333331,10.28677020039365,9.738400287265513,10.239279376672382,9.519139979381183,NA,9.512296684008323,9.436162160655941,10.267489151770864,10.34273561531393,9.756729833328254,9.953333333333331
2004-11-10,2004,11,10,9.715625,10.076077545768204,9.513218158311485,10.034345825808446,9.323153869072556,NA,9.321978487220342,9.301478306171926,9.968171765568233,10.059675054855061,9.543440322371243,9.715625
2004-11-11,2004,11,11,9.560625,9.92364397553251,9.344818682869272,9.853955215167737,9.272197510345261,NA,9.193946196686074,9.234136837659275,9.74619695424028,9.841191651406708,9.383993336885705,9.560625
2004-11-12,2004,11,12,9.48875,9.780313387232715,9.351700302891388,9.767645875382726,9.217321227793827,NA,9.148961891610593,8.830086191665938,9.663341491429042,9.757733212616706,9.364958941315475,9.48875
2004-11-13,2004,11,13,9.287708333333333,9.179682088225839,9.061953964491709,9.598299587842465,9.170284382730944,NA,9.093596579321293,9.022491042744026,9.334676084152374,9.458171363879966,9.061576076919387,9.287708333333333
2004-11-14,2004,11,14,8.953333333333333,9.013676799467532,8.774878536802474,9.224837847445716,8.927262024725092,NA,8.840992377452483,9.099452983175262,9.14853504441206,9.23492797342838,8.849335485545971,8.953333333333333
2004-11-15,2004,11,15,8.841458333333334,9.239596260240303,8.918438955452205,9.075944010091478,8.958619810427146,NA,8.699118766943071,9.080212956796801,9.170910883683979,9.261107901946158,8.94849421078111,8.841458333333334
2004-11-16,2004,11,16,8.861041666666667,9.206328998983654,8.987742276946673,9.034630060715713,9.02303965759923,NA,8.564165718009352,9.205276339362234,9.163776558119018,9.254443920141632,9.001871520409761,8.861041666666667
2004-11-17,2004,11,17,8.924791666666668,9.156676370242383,9.03712729213838,9.108258881385392,9.189883067703445,NA,8.546863985615284,8.926289075934331,9.067625306754902,9.16955748525066,9.0818921631459,8.924791666666668
2004-11-18,2004,11,18,8.967916666666667,9.188123035111856,9.035282010704734,9.221565455415952,9.048773278516315,NA,8.536482946012747,8.974390518068528,9.036007273001104,9.136237576228035,9.065388029179397,8.967916666666667
2004-11-19,2004,11,19,8.981666666666667,9.339563552772724,9.02099036792335,9.280673036453553,8.970378909275237,NA,8.612610403115038,8.93590954785291,9.15631794502838,9.244447947434844,9.042521645227652,8.981666666666667
2004-11-20,2004,11,20,8.896875000000001,9.267070714810473,8.985624537851683,9.192932025155521,8.817509833093354,NA,8.564165718009352,8.676162310803466,9.088703995924103,9.185265442361327,9.003140568273373,8.896875000000001
2004-11-21,2004,11,21,8.659375,9.291566011656165,8.988027119047167,8.992498013332511,8.79399141056191,NA,8.546863985615284,8.724263752937663,9.049140917791144,9.180346789124652,9.039978620614532,8.659375
2004-11-22,2004,11,22,8.65,9.38921618151399,8.975304171891706,8.901893659008437,8.79399141056191,NA,8.501879482055088,8.858946689962977,9.301274469007335,9.419139470453462,9.037444131389169,8.65
2004-11-23,2004,11,23,8.783750000000001,9.38673355007693,8.919215046972397,9.05917300093894,8.82142934675776,NA,8.481117402850014,8.839706663584515,9.247767027270136,9.393594206869452,8.933245019248687,8.783750000000001
2004-11-24,2004,11,24,8.863333333333333,9.41652512732169,8.7449825006896,9.212770901835961,8.409858665062533,NA,8.481117402850014,8.733884224856244,9.264305691079816,9.36233695888156,8.728538310101388,8.863333333333333
2004-11-25,2004,11,25,8.916666666666668,9.448964844765985,8.710661091653087,9.253471277706147,8.378500992248474,NA,8.491498442452551,8.551098928238035,9.40391147088505,9.51497387545187,8.84554873872681,8.916666666666668
2004-11-26,2004,11,26,8.750833333333334,9.241582365389954,8.499799502505125,9.099259803303543,8.464734873296035,NA,8.40845057326096,8.45489696142834,9.332081783946933,9.44087674443489,8.56054392663283,8.750833333333334
2004-11-27,2004,11,27,8.621875000000001,9.250850856088324,8.325129372705627,9.01254141451481,8.47257434747318,NA,8.231973646619325,8.397175047375566,9.148372900649221,9.25714124611013,8.375957390516014,8.621875000000001
2004-11-28,2004,11,28,8.65,9.21659054225685,8.345567825452774,8.943616657387919,8.4647348356667,NA,8.231973646619325,8.397175047375566,9.042817311040384,9.12957359442351,8.3772348535506609,8.65
2004-11-29,2004,11,29,8.571875,9.130525985771985,8.339693473148353,8.894530776941467,8.356346187132818,NA,8.231973646619325,8.387554575456985,9.001632795279024,9.131477589224804,8.373408515355413,8.571875
2004-11-30,2004,11,30,8.486666666666666,8.986864379947248,8.275570975365794,8.80249475110437,8.376796716480506,NA,8.245814999813671,8.224010222675934,8.917318038602227,9.026757875153697,8.339004931921089,8.486666666666666
2004-12-01,2004,12,1,8.44,8.440172962756844,8.249374265729617,8.537537872900213,8.084820013315587,NA,7.499583474775269,8.315122415366035,8.381444636177623,8.511675992660528,8.39914525240262,8.44
2004-12-02,2004,12,2,8.370416666666667,8.44861493237615,8.164947375512988,8.486693445262755,8.012731058487175,NA,7.479740867042681,8.323879169983464,8.486727642445345,8.63179183177687,8.298897396968682,8.370416666666667
2004-12-03,2004,12,3,8.321458333333332,8.4843014403123,8.074256324003253,8.485666285108465,7.996711358404447,NA,7.466512461623053,8.315122415366035,8.517201015552493,8.638039895595023,8.211007305465717,8.321458333333332
2004-12-04,2004,12,4,8.136875,8.490568963211482,7.958926489041971,8.347513244356175,7.984696583462551,NA,7.463205360863425,8.2800962319864,8.40954508269036,8.545211518868168,8.088102631495012,8.136875
2004-12-05,2004,12,5,8.1525,8.39169559176114,7.810690984691846,8.282288574558628,7.972681808520651,NA,7.463205360863425,8.227556539371909,8.395931977490855,8.53220534520589,7.913172041106533,8.1525
2004-12-06,2004,12,6,8.036666666666665,8.15161109213334,7.612549238597312,8.190186547390436,7.8645481280513625,NA,7.430134253260304,8.245070048606767,8.163135389492,8.29541647764852,7.67819117975835,8.036666666666665
2004-12-07,2004,12,7,7.748125,8.021911740709475,7.52381950201168,7.944866463873674,7.792459039137293,NA,7.311078369546953,8.078695051235945,8.00639734338762,8.12225585183112,7.6736713633271965,7.748125
2004-12-08,2004,12,8,7.605625,7.969213384904118,7.571700431991852,7.804145522735656,7.708355060900016,NA,7.252700794850327,8.052425622473741,7.974425279799794,8.114350138428557,7.71097482492218,7.605625
2004-12-09,2004,12,9,7.496666666666667,8.025876908257937,7.613046155238351,7.83615868087776,7.800468850971454,NA,7.225093687887625,7.9210776435726356,8.002400835439142,8.12225585183112,7.451806932582639,7.496666666666667
2004-12-10,2004,12,10,7.454166666666667,7.926236085024023,7.53899051764342,7.756211382202025,7.780444034952179,NA,7.225093687887625,7.842268522195939,7.775349227616223,7.878071316897158,7.612598527928361,7.454166666666667
2004-12-11,2004,12,11,7.45,7.851409536125641,7.601191681733551,7.693896999508304,7.636266048400353,NA,7.225093687887625,7.754702646201813,7.820185051163213,7.934431402767032,7.7426248746899,7.45
2004-12-12,2004,12,12,7.467083333333333,7.887096044061792,7.494783759190935,7.773330718106893,7.584027617943641,NA,7.225093687887625,7.570815392231257,7.852157114751039,7.971664762662968,7.344228575764115,7.467083333333333
2004-12-13,2004,12,13,7.441875,7.844886195965269,7.357024914022729,7.861324104657916,7.419998839809989,NA,7.17218006700282,7.27309241595933,7.816688106708295,7.935196471805991,7.261524737923947,7.441875
2004-12-14,2004,12,14,7.479375,7.737826672156816,7.3813738294336675,7.888372655387608,7.337897409688813,NA,7.152337459270232,7.0016392859946475,7.717025189743119,7.831657128533731,7.199007292225098,7.479375
2004-12-15,2004,12,15,7.233124999999999,7.291809277270217,6.969384759771744,7.536227915824467,7.085585656641416,NA,7.043202957999977,7.080447989826302,7.300139454367484,7.427318141444649,6.811912691521739,7.233124999999999
2004-12-16,2004,12,16,6.948333333333333,7.209052393274912,6.982982206040191,7.294331699488676,6.901358124557914,NA,6.897690280115176,7.203040049200062,7.159137658310237,7.264230924640191,6.59580865493054,6.948333333333333
2004-12-17,2004,12,17,6.7995833333333335,7.15392377348824,6.945939329162693,7.117146572873292,7.003484198165211,NA,6.762099031502073,7.141744019513182,7.064720158027439,7.225212403653354,6.968784776487998,6.7995833333333335
2004-12-18,2004,12,18,6.5531250000000005,7.284518485326273,6.83736304309554,6.917877502940623,6.997476782098934,NA,6.695956942494938,6.896560735855747,7.150145515426161,7.231460467471508,6.983585813004803,6.5531250000000005
2004-12-19,2004,12,19,6.357083333333334,7.205343042987642,6.761692426417229,6.771164794235901,7.011494086413777,NA,6.815012746837782,6.71267306434015,7.063221467546759,7.161711673419875,6.906353492596988,6.357083333333334
2004-12-20,2004,12,20,6.30875,6.7927098006864775,6.578435592433836,6.735214188835679,7.0054866703475,NA,6.795170091482889,6.625107188346023,6.879631883663541,6.992758927316742,6.773338951618375,6.30875
2004-12-21,2004,12,21,5.78875,6.41729796988861,6.332059051478389,6.344722136845632,6.949417453088127,NA,6.590129479281611,6.616350851273636,6.285775780694356,6.384656552851958,6.332379594520393,5.78875
2004-12-22,2004,12,22,5.3275,6.542904245133415,6.211342188385837,5.865038344791221,6.947414980905837,NA,6.583515276968649,6.4674893631376715,6.311253518865904,6.390904616670111,6.439695424368727,5.3275
2004-12-23,2004,12,23,5.517916666666666,6.617730794031798,6.284787973739493,6.0648209948010345,7.02150644636404,NA,6.580208175415316,6.414950088068222,6.4948431027491225,6.575031232045903,6.5172191080582484,5.517916666666666
2004-12-24,2004,12,24,5.68875,6.603532936035695,6.4313557957261285,6.291481002181492,6.9814570056018,NA,6.586822378521983,6.414950088068222,6.652954948460792,6.744876558694486,6.670952409574193,5.68875
2004-12-25,2004,12,25,5.704791666666666,6.569892966189071,6.3619756919809785,6.244402828443104,6.897353180193333,NA,6.520680352217549,6.441219516830426,6.559661466038503,6.661739056461095,6.6049300821799655,5.704791666666666
2004-12-26,2004,12,26,5.561875,6.13858506382096,6.321785676376896,6.175583098105532,6.8673160998619505,NA,6.431388616627193,6.406193333450793,6.305133866069797,6.390649593657124,6.565072249742091,5.561875
2004-12-27,2004,12,27,5.713125,6.060177073265902,6.340781444336638,6.258611877244144,6.80924425807207,NA,6.414134174775505,6.231062416552624,6.145273548130668,6.201677541034602,6.494044312715408,5.713125
2004-12-28,2004,12,28,5.401041666666667,5.5971478305101,5.559003574301075,6.006444059365434,6.641036492393232,NA,6.285876159392403,6.108470774723907,5.6811790626136345,5.752199480647023,5.798521337762324,5.401041666666667
2004-12-29,2004,12,29,5.352916666666666,5.616845759621812,5.559361203701824,5.955428438368926,6.665066185493963,NA,6.272647753972775,5.950852531970513,5.647833199418519,5.768903487997597,5.828328371406371,5.352916666666666
2004-12-30,2004,12,30,5.293333333333333,6.161608617328154,5.73796885547549,5.751365954382896,6.73315024401717,NA,6.272647753972775,5.889556919828676,6.164132070012549,6.256507488826562,5.836337795957757,5.293333333333333
2004-12-31,2004,12,31,5.059375,6.2884939788789165,5.659678132871697,5.721920696626523,6.757179985177276,NA,6.272647753972775,5.92458310320831,6.157138181102712,6.269003616462869,5.811146977248475,5.059375
2005-01-01,2005,1,1,5.011666666666667,5.556110800686662,5.4914467963949285,5.5753449794901595,5.573953104728945,NA,5.423584715256461,5.481026954027677,5.805212838253121,5.9297785023781415,5.737118880504486,5.011666666666667
2005-01-02,2005,1,2,4.9662500000000005,5.491948469527738,5.502571577585721,5.596693874041715,5.51898928902499,NA,5.413685761733551,5.521007021283668,5.744970282156248,5.869338929059029,5.745825802630165,4.9662500000000005
2005-01-03,2005,1,3,5.363333333333333,5.5083321107957985,5.50908035003178,5.715595356196907,5.472890607741336,NA,5.416514029271732,5.51101200446967,5.705577506151812,5.840433046167279,5.752350930660737,5.363333333333333
2005-01-04,2005,1,4,5.25,5.514320040599353,5.569612100543456,5.682682477096592,5.556222818441762,NA,5.423584715256461,5.550992071725661,5.717022704585533,5.841627504138012,5.7964621900250055,5.25
2005-01-05,2005,1,5,4.9852083333333335,5.497811650793719,5.578001963258323,5.640182362943031,5.5048050870587275,NA,5.375504152174155,5.535999427354666,5.761029048950849,5.8788149622935135,5.789633054386598,4.9852083333333335
2005-01-06,2005,1,6,4.78,5.41252523393892,5.549765597627609,5.461286533598978,5.481755759182693,NA,5.310454117922458,5.51600939372667,5.598312041761355,5.730542912859801,5.768511839015536,4.78
2005-01-07,2005,1,7,4.86,5.3565547234140265,5.5170499691759565,5.473542380471166,5.405515556275104,NA,5.289242161446367,5.506014376912672,5.518461820130741,5.665086616063608,5.7480015983868356,4.86
2005-01-08,2005,1,8,4.733125,5.342167058747151,5.451568683276142,5.481844728352327,5.373601026320063,NA,5.286413900696019,5.491021970841675,5.491578912181769,5.64732900756537,5.684516613218987,4.733125
2005-01-09,2005,1,9,4.651041666666667,5.2528471058441255,5.41015634759769,5.4062340601489005,5.373601017809534,NA,5.2878280309014976,5.421056614843693,5.410486575992458,5.571361480626722,5.6732932524486115,4.651041666666667
2005-01-10,2005,1,10,4.7370833333333335,5.353311261437101,5.413633362855194,5.4342050655104295,5.370054967530732,NA,5.2878280309014976,5.251141329005733,5.395137588945684,5.558859487199712,5.604661564928453,4.7370833333333335
2005-01-11,2005,1,11,4.555208333333333,5.330690193290338,5.371483933294815,5.522763442909476,5.329275361878044,NA,5.2878280309014976,5.091220821681773,5.395137588945684,5.557665029228978,5.637766261986184,4.555208333333333
