Date,YY,MM,DD,SHO_Tidbit,pred_via_HRI,pred_via_HRO,pred_via_DB,pred_via_44029_20m,pred_via_44013,pred_via_44098,pred_via_44005,pred_via_OISST,pred_via_SHI,pred_via_44029_2m,final_value
2004-03-25,2004,3,25,2.916923076923077,NA,NA,2.972814671006994,2.070337210611732,2.2736015026819003,NA,0.7293588557060746,2.3179241377482254,3.046321778005452,2.1829272336674372,2.916923076923077
2004-03-26,2004,3,26,3.903571428571429,NA,NA,3.6922583615569278,2.229537420246743,2.56133935953329,NA,1.2465526709401522,2.5235526722591164,3.069748908396236,2.3920825642754973,3.903571428571429
2004-03-27,2004,3,27,3.6533333333333338,NA,NA,3.9654409657724865,1.945989781540179,3.0792675388378967,NA,1.7514533701658537,2.7193896052490603,3.1424127196083296,2.6920325332881934,3.6533333333333338
2004-03-28,2004,3,28,3.90125,NA,NA,4.164869216806434,2.1347177082251676,2.607146499654328,NA,1.6145826561134298,2.8466836934020394,3.77474670515619,2.36548359896288,3.90125
2004-03-29,2004,3,29,3.871875,NA,NA,4.052257704398269,2.052035303130714,2.552485852412687,NA,1.8214094934579839,2.9054347032622942,3.8142551708152244,2.2011892244370435,3.871875
2004-03-30,2004,3,30,3.8477083333333337,NA,NA,4.164869216806434,2.112880150465379,2.552485873661024,NA,1.7983442901186624,2.7389732752024782,3.97566412850766,2.265768403702807,3.8477083333333337
2004-03-31,2004,3,31,3.4135416666666667,NA,NA,3.871501789609778,2.0251701178374777,2.6056067899570396,NA,1.864878649258792,2.366883312631771,3.915309487500894,2.6415350059875986,3.4135416666666667
2004-04-01,2004,4,1,3.23875,NA,NA,3.552032588636247,3.276830984894748,3.31413738656254,NA,3.1660317714854904,3.107313049806804,3.7196003983362,3.038630089864698,3.23875
2004-04-02,2004,4,2,3.3641666666666667,NA,NA,3.4471067430902513,3.65018893142164,3.2053384048441824,NA,3.3359148544772013,3.162233513571077,3.331544244063495,2.9815089793819127,3.3641666666666667
2004-04-03,2004,4,3,3.1491666666666664,NA,NA,3.404079597794411,3.598086014495529,3.1218893123010947,NA,3.039066497567502,3.028855244429271,3.3422959281736673,3.355142691038383,3.1491666666666664
2004-04-04,2004,4,4,3,NA,NA,3.163089841027799,3.6091777479248752,3.3488050617436893,NA,2.358883774799695,3.1465419524955704,3.338712033470277,3.404597967555872,3
2004-04-05,2004,4,5,3.11,NA,NA,3.3825660251464917,3.699259379355983,3.4465049089616855,NA,2.334498638474898,3.3897613362240846,3.119298035518239,3.516750066466386,3.11
2004-04-06,2004,4,6,3.296875,NA,NA,3.4746592133235525,3.840442211229435,3.3235922085104996,NA,2.2148239628969066,3.483910889735286,3.0450317730535295,3.189296320793402,3.296875
2004-04-07,2004,4,7,3.680833333333333,NA,NA,3.7286703430086425,3.920301781269378,3.588327276000366,NA,2.3834810346637014,3.632980907010762,3.1384121406029903,3.3881027909846395,3.680833333333333
2004-04-08,2004,4,8,3.6979166666666665,NA,NA,4.018537427106932,3.9756147442002865,4.023249175616404,NA,2.6072057407230376,3.9232749739657944,3.5800276101652577,3.669505566791387,3.6979166666666665
2004-04-09,2004,4,9,3.841458333333333,NA,NA,4.162338675858818,4.0305588933349,4.15246507103353,NA,3.1392081447038436,4.30771859443203,3.7518554506667163,3.909705137120746,3.841458333333333
2004-04-10,2004,4,10,4.034166666666667,NA,NA,4.243863793261462,3.98292272127504,4.105190976421452,NA,2.970602312538765,4.409713928480988,3.6425466622132974,4.282018378970677,4.034166666666667
2004-04-11,2004,4,11,4.592291666666667,NA,NA,4.88323207511368,3.966913470561748,4.622054631459385,NA,3.000619225719449,4.535246417085039,3.8854550809986743,4.660948914766731,4.592291666666667
2004-04-12,2004,4,12,4.678541666666667,NA,NA,4.824918970304845,4.07882796808223,4.666177204227081,NA,2.9469719313842124,4.5823211003115585,4.2649497090355,4.548641491651226,4.678541666666667
2004-04-13,2004,4,13,4.904583333333333,NA,NA,5.1342237560060795,4.365246030331646,4.25016497800601,NA,3.002109444493668,4.480326140378928,4.625330231987577,4.424459518133668,4.904583333333333
2004-04-14,2004,4,14,5.16125,NA,NA,5.376911952718581,4.815153329245305,4.303742260020169,NA,3.2209564078477557,4.331256123103454,4.792777756740446,4.468870303538359,5.16125
2004-04-15,2004,4,15,5.3706249999999995,NA,NA,5.463154958859803,4.258080579595568,4.477080704757028,NA,3.253655649157748,4.370484838734058,4.886954545335106,4.400457264023464,5.3706249999999995
2004-04-16,2004,4,16,5.321875,NA,NA,5.396727085420612,4.750037204543713,4.527506396852076,NA,3.1557149701650338,4.864769573787003,5.235189647347912,4.359792766191096,5.321875
2004-04-17,2004,4,17,5.185625,NA,NA,5.161021364041208,4.9439558560307475,4.7449672948476636,NA,3.3164773933218576,4.841232045115579,5.306668436154429,4.595298241387107,5.185625
2004-04-18,2004,4,18,4.605416666666667,NA,NA,4.821899521512154,5.060555654741212,5.239769776581436,NA,3.626504311633617,5.045222713213491,5.498805013308436,5.108473912116572,4.605416666666667
2004-04-19,2004,4,19,5.109791666666666,NA,NA,4.883043359564137,4.887140318374189,5.447775889691972,NA,3.5796806170328153,5.468895236368492,4.918014966097825,5.753968255838004,5.109791666666666
2004-04-20,2004,4,20,5.1154166666666665,NA,NA,5.515806597182344,4.723933383628097,5.706207754652039,NA,3.5345039125423066,5.578736163897037,4.836780019487635,5.670371522463148,5.1154166666666665
2004-04-21,2004,4,21,5.590833333333333,NA,NA,6.423717106034475,4.730817907825622,5.6967529856510914,NA,3.721664405335485,5.821955547625552,5.404827329975078,5.939405673491,5.590833333333333
2004-04-22,2004,4,22,5.682083333333333,NA,NA,6.599788713758242,4.673665429169978,5.917365472809404,NA,3.675681024752405,5.971025564901027,4.999050807446718,6.037650890061023,5.682083333333333
2004-04-23,2004,4,23,6.269791666666666,NA,NA,6.701317679412461,4.807235215766803,6.093855522593092,NA,3.7606225850248114,6.143633110847925,6.247042585271918,5.874018597587836,6.269791666666666
2004-04-24,2004,4,24,5.79,NA,NA,5.968912631635466,4.70506013442258,6.008762087998551,NA,3.9089301777207486,6.24562844489688,5.815979694558522,5.723676650413818,5.79
2004-04-25,2004,4,25,5.9679166666666665,NA,NA,6.33973868648777,4.816856247267708,6.000677506718832,NA,3.9737215114031645,6.088712460025489,6.379646689297377,5.724760034315169,5.9679166666666665
2004-04-26,2004,4,26,5.796458333333334,NA,NA,6.446362971979656,4.92215030948184,5.9362751469607575,NA,3.9158164954315366,5.963179971421437,5.723993063838159,5.666115945771832,5.796458333333334
2004-04-27,2004,4,27,5.571458333333333,NA,NA,6.242361462923501,5.0615755842519565,6.122219951374062,NA,4.082506297388939,6.182861826478527,6.174966480681502,5.884973298282082,5.571458333333333
2004-04-28,2004,4,28,4.654166666666667,NA,NA,5.198953189499384,5.313147572636517,6.19785848157458,NA,4.2792131037274235,6.237782477300964,6.017076008471007,6.026202971246411,4.654166666666667
2004-04-29,2004,4,29,4.409583333333333,NA,NA,4.771135038685045,5.535055093331348,6.1978584664468634,NA,4.355213428606617,6.324086250274413,5.475708802997695,5.985424213542682,4.409583333333333
2004-04-30,2004,4,30,4.324166666666667,NA,NA,4.198005914722475,5.282180873517889,6.947941223977979,NA,4.326154423235186,6.888982823108973,4.70994996803986,6.370368652298828,4.324166666666667
2004-05-01,2004,5,1,4.167916666666667,NA,NA,4.1756659403986145,6.940170298464751,8.016183324571575,NA,6.6861119021116995,7.686360568042214,4.675195547746287,7.284091134055982,4.167916666666667
2004-05-02,2004,5,2,4.054375,NA,NA,4.426765330570321,6.652677054906227,8.114443791854454,NA,6.839980819865949,7.871783114920385,4.524499711514186,7.409088502193694,4.054375
2004-05-03,2004,5,3,4.399791666666666,NA,NA,4.635459292755802,6.850328283655076,8.228812535789675,NA,6.906110777859638,7.94414300698046,4.544764432767891,7.335184289182577,4.399791666666666
2004-05-04,2004,5,4,4.773958333333334,NA,NA,4.775082404989921,6.798093994192503,7.6956285973470795,NA,6.966131694878115,7.568775527795101,4.4161755651761965,6.998507109794567,4.773958333333334
2004-05-05,2004,5,5,5.083958333333333,NA,NA,5.299872723387129,7.01817262125174,7.077070732144363,NA,7.0723165871406355,7.4014431695814356,4.920582899654795,6.8524055860129955,5.083958333333333
2004-05-06,2004,5,6,5.292291666666666,NA,NA,6.094280086098498,6.917110888124683,7.221554969688736,NA,7.305666455121641,7.2748133584763055,5.298796288144408,6.852588371678728,5.292291666666666
2004-05-07,2004,5,7,5.350416666666667,NA,NA,4.886373506386083,6.91919652782263,7.5554865264896,NA,7.427693398349513,7.374308210058908,5.129862202783971,7.309780250909922,5.350416666666667
2004-05-08,2004,5,8,5.746875,NA,NA,5.837995752766904,7.40934894306995,7.387960448918608,NA,7.40200348200559,7.279335743905316,5.706669859559899,7.309930355998884,5.746875
2004-05-09,2004,5,9,5.863958333333334,NA,NA,6.071873724586126,7.234489271943828,7.44595026844957,NA,7.3725904670676545,7.320038291013852,5.294190669677657,7.154168897858565,5.863958333333334
2004-05-10,2004,5,10,5.7179166666666665,NA,NA,5.882252946167374,7.337603539376802,7.768115868378041,NA,7.4747915160582075,7.7089729264862425,6.124675791602243,7.261772409322766,5.7179166666666665
2004-05-11,2004,5,11,6.871875,NA,NA,7.972710922309251,6.920141536286057,7.906647035990254,NA,7.63107167508367,7.9712777508535,5.9223970285425285,7.456305577425197,6.871875
2004-05-12,2004,5,12,8.79625,NA,NA,9.229318932416325,6.531041825422513,8.443052627057128,NA,8.386782634533311,8.174790486396182,5.875603944920336,7.824865555502827,8.79625
2004-05-13,2004,5,13,8.566875,NA,NA,9.072659578371146,6.537978909843535,8.033902389649391,NA,8.161996116358157,7.980322953010496,7.743458570295976,7.904842460961779,8.566875
2004-05-14,2004,5,14,8.108541666666667,NA,NA,8.459169696631573,6.984561619597096,7.988799194919696,NA,7.716611606451913,7.9712777508535,8.722613056327292,7.895709864524318,8.108541666666667
2004-05-15,2004,5,15,8.597291666666667,NA,NA,9.306537550190365,6.946189460652189,8.584805500644231,NA,7.9089506825491,8.156700082082185,8.643580643437842,8.470853974778775,8.597291666666667
2004-05-16,2004,5,16,8.342708333333333,NA,NA,8.779154760213215,7.105423386739725,8.675011782629202,NA,7.995011785232416,8.220015203284241,8.473356984906717,8.831200588645139,8.342708333333333
2004-05-17,2004,5,17,7.000416666666666,NA,NA,7.314593494086358,7.21856858795806,8.641184454429991,NA,8.10633459797763,8.084340190022111,8.871098195695355,9.048503146459577,7.000416666666666
2004-05-18,2004,5,18,6.896875,NA,NA,7.0583091607547654,6.970100582441779,8.646016910557087,NA,8.22407995827238,8.197402629190723,7.591473160893186,8.903654708161412,6.896875
2004-05-19,2004,5,19,6.852708333333333,NA,NA,7.167007790570984,6.8164674867696515,8.929200456360554,NA,8.504653906117618,8.83507471709385,7.177335948362912,8.773150435525423,6.852708333333333
2004-05-20,2004,5,20,6.8654166666666665,NA,NA,8.170664645092108,6.878434761489311,9.274239740591419,NA,8.763567728800808,8.911957210232423,7.565681697479379,8.98090237236299,6.8654166666666665
2004-05-21,2004,5,21,10.096666666666666,NA,NA,10.018356175426383,6.806809741039911,9.288737201756385,NA,8.787544957200641,9.06119959543107,6.697983178343439,8.683146920598078,10.096666666666666
2004-05-22,2004,5,22,10.186666666666666,NA,NA,10.107426091851597,6.844733472401854,9.22913664019179,NA,8.922600338107944,9.138082088569645,8.372954502331538,8.686639602597761,10.186666666666666
2004-05-23,2004,5,23,10.171041666666666,NA,NA,10.179459766465754,6.768901057583436,8.720115026070328,NA,8.554325436639418,8.957182358419459,9.893913944791477,8.393266095543963,10.171041666666666
2004-05-24,2004,5,24,10.106458333333334,NA,NA,9.990024164588426,7.100794651017587,8.718504235711862,NA,8.382314818907194,8.310465068359333,9.828698387302278,8.912635342460256,10.106458333333334
2004-05-25,2004,5,25,10.164375,NA,NA,9.782626438192915,7.408894496324798,8.657292717551385,NA,8.403007837878956,7.966755581073978,9.77177294305323,8.862984362039743,10.164375
2004-05-26,2004,5,26,10.422916666666667,NA,NA,10.255937678074094,8.457784670364184,8.60574618896483,NA,8.28830466307106,8.34664501438937,9.691450956993089,8.778073756109984,10.422916666666667
2004-05-27,2004,5,27,10.465625,NA,NA,10.351118420366321,9.074189012492983,8.75716402003817,NA,8.521654572155889,8.663220189100663,9.955445007507272,8.839500519665094,10.465625
2004-05-28,2004,5,28,10.047916666666667,NA,NA,10.118351507795648,9.478381772541525,8.92146841367039,NA,8.654385697759995,8.81246257429931,9.957103030155302,9.069914246421078,10.047916666666667
2004-05-29,2004,5,29,10.823125,NA,NA,10.302231813430234,9.518824523278909,8.876365309404779,NA,8.576664418176017,8.83055254731433,10.145933387292105,8.965716887304758,10.823125
2004-05-30,2004,5,30,11.279583333333331,NA,NA,10.8244296602475,10.44046960867589,8.935965932825159,NA,8.73787787000224,8.92552501346792,9.938127882072289,8.969899157451216,11.279583333333331
2004-05-31,2004,5,31,11.056041666666667,NA,NA,11.048493275371218,10.460883597234579,9.158260116993441,NA,9.009762488930761,8.988839703370997,10.56357086985711,9.213907857701162,11.056041666666667
2004-06-01,2004,6,1,10.8075,NA,NA,10.378092885476251,12.104055235673556,10.787706606533005,NA,10.677007034905342,10.609795285020365,10.695084741640123,10.368198131060852,10.8075
2004-06-02,2004,6,2,10.694166666666666,NA,NA,10.618727424834328,12.081732270293037,10.793932885186447,NA,10.668584097328907,10.627261208219329,10.504268158790996,10.402102054509012,10.694166666666666
2004-06-03,2004,6,3,11.024375,NA,NA,10.842428422533873,11.29429103384529,10.798327903981873,NA,10.674114820874191,10.647764758848751,10.507159319137195,10.487138123841035,11.024375
2004-06-04,2004,6,4,12.015833333333331,NA,NA,11.943999869373066,11.14001488703454,10.805286676440682,NA,10.68203035822109,10.6728246057818,10.480946131998328,10.57792479291511,12.015833333333331
2004-06-05,2004,6,5,12.5475,NA,NA,12.011021044779465,10.654093858509148,10.806995856488316,NA,10.69679587167834,10.677380902085432,11.142636363231706,10.625371834128703,12.5475
2004-06-06,2004,6,6,12.516808510638295,NA,NA,11.634918172153137,10.357214827148235,10.80125791729349,NA,10.699443215842534,10.672065198924185,11.699666589932686,10.68447397683728,12.516808510638295
2004-06-07,2004,6,7,NA,NA,NA,11.675915167747478,10.26995055033609,10.803333339702291,NA,10.673978625623889,10.700162600866669,11.858294920927468,10.634926253867198,11.858294920927468
2004-06-08,2004,6,8,12.398125,NA,NA,11.512742032487527,10.8160466988748,10.824453841018592,NA,10.685835900841537,10.693328083990192,11.93498653742997,10.755210431798757,12.398125
2004-06-09,2004,6,9,11.850208333333333,NA,NA,11.63509641996007,10.77579972839001,10.85399811705449,NA,10.690042755226173,10.68497482581952,11.670369498424542,10.833349304510197,11.850208333333333
2004-06-10,2004,6,10,12.667083333333334,NA,NA,12.144706899978397,10.53348186862593,10.881589057231006,NA,10.726022462524925,10.756357404751629,12.338998514488798,10.899471545378473,12.667083333333334
2004-06-11,2004,6,11,12.978958333333331,NA,NA,12.360743241979872,10.242623083966343,10.858881478824545,NA,10.736525769103615,10.767748290352758,12.63929370244732,10.953596481405395,12.978958333333331
2004-06-12,2004,6,12,13.201666666666666,NA,NA,12.633818882199552,10.079361494317794,10.859736062988341,NA,10.750113216124682,10.78369547225752,12.918194303843974,10.97389353536857,13.201666666666666
2004-06-13,2004,6,13,10.627916666666668,NA,NA,11.118890771085264,10.241447162968875,10.866328585174957,NA,10.761764148769611,10.816349170503635,10.911343535535797,11.109840433917713,10.627916666666668
2004-06-14,2004,6,14,7.129166666666666,NA,NA,7.734143165255253,9.657428538940367,10.8530214498573,NA,10.729614897567009,10.804958357323528,7.626792638230802,11.082765456169778,7.129166666666666
2004-06-15,2004,6,15,6.79875,NA,NA,6.9546655055420175,9.158044973015382,10.884274911507855,NA,10.722572104036317,10.847484127455544,7.06822045934518,10.893936648083022,6.79875
2004-06-16,2004,6,16,6.461041666666667,NA,NA,6.655922181124138,8.63757296342151,10.917481700813767,NA,10.754944604115096,10.884694266847339,7.002302003451846,10.896401794449103,6.461041666666667
2004-06-17,2004,6,17,6.557708333333333,NA,NA,7.248596139172735,8.766975060428662,10.922609224255602,NA,10.781126764430965,10.881656711837904,6.78719967369465,11.037264969741743,6.557708333333333
2004-06-18,2004,6,18,6.985,NA,NA,8.585454691162047,9.029693782148826,10.922242970174391,NA,10.802894480727439,10.844446572446113,8.050829489006636,11.28405863504807,6.985
2004-06-19,2004,6,19,7.032291666666667,NA,NA,8.595614816157166,8.97570299083648,10.906372078849337,NA,10.80533003473833,10.884694266847339,7.625636174092321,11.385310890275044,7.032291666666667
2004-06-20,2004,6,20,8.328333333333333,NA,NA,9.081874833467413,8.767158675999696,10.890257010909451,NA,10.77938313276007,10.87406278810382,8.849367976626764,11.062816879981948,8.328333333333333
2004-06-21,2004,6,21,8.600208333333333,NA,NA,10.144588258395451,8.668670409068852,10.89550661621268,NA,10.776163011042565,10.883175453132107,9.398495698381469,11.187074448876773,8.600208333333333
2004-06-22,2004,6,22,8.783125,NA,NA,9.144261565893581,8.944464903475154,10.89538453083527,NA,10.78638928517102,10.929498257552192,9.133087178600416,11.23906310566588,8.783125
2004-06-23,2004,6,23,8.46,NA,NA,9.230711752255555,9.086130176598765,10.902465394824514,NA,10.812832391439503,10.941648477589911,8.73314333070957,11.233835239703376,8.46
2004-06-24,2004,6,24,8.9279166666666665,NA,NA,10.172929659697624,9.505472980410337,10.911255426848342,NA,10.831858141793573,10.912032261932204,9.453427744959248,11.253242630497837,8.9279166666666665
2004-06-25,2004,6,25,9.606041666666666,NA,NA,11.243485988130667,9.248379572093649,10.91149959408714,NA,10.812927289445522,10.923423075112309,10.400186386327837,11.113025671596525,9.606041666666666
2004-06-26,2004,6,26,9.196666666666667,NA,NA,10.231573188178222,9.733691508347626,10.943241379081257,NA,10.838514387992916,10.981896099570111,9.489470877275194,11.083167107652287,9.196666666666667
2004-06-27,2004,6,27,8.581875,NA,NA,9.590950570064944,9.892308014720461,10.914551690725158,NA,10.83318662364073,10.979617951418298,9.114391008361661,11.09078688570654,8.581875
2004-06-28,2004,6,28,8.029583333333333,NA,NA,8.465315669289941,10.221487759726127,10.894529947843482,NA,10.847958757687739,10.959873807646494,8.033482526929443,11.14618651379381,8.029583333333333
2004-06-29,2004,6,29,9.088958333333334,NA,NA,10.51605668804155,9.870098344053986,10.900267883522295,NA,10.86682764710835,10.955317438921837,9.290366301433632,11.265252777623287,9.088958333333334
2004-06-30,2004,6,30,9.844166666666666,NA,NA,10.902854429083789,9.767043128132974,10.902953726079101,NA,10.879409112720719,10.975820989551252,10.330605793995986,11.469301648541922,9.844166666666666
2004-07-01,2004,7,1,9.300416666666669,NA,NA,9.860483455678668,9.749343512138225,11.23627535219232,NA,10.878816217256107,11.178921370604616,9.382167263710532,11.223931524671652,9.300416666666669
2004-07-02,2004,7,2,8.752291666666666,NA,NA,8.821426135247847,8.995730958617072,10.954718464499846,NA,10.739268442795055,11.198120782975534,8.549375368515081,10.943330974505846,8.752291666666666
2004-07-03,2004,7,3,8.775625,NA,NA,9.122146073181721,8.960117877559352,11.244556447228765,NA,10.918027646610998,11.217320195346456,9.109600854862311,10.427101736811357,8.775625
2004-07-04,2004,7,4,9.281875,NA,NA,9.286493016006046,8.816281917924227,11.436204470205883,NA,10.99071226690448,11.274918432459213,9.350185180140997,10.779498635970963,9.281875
2004-07-05,2004,7,5,8.9075,NA,NA,10.057350112721426,9.196295969826064,11.285961888340257,NA,10.792160184762524,11.27766128039002,9.192251183188073,10.653386007907052,8.9075
2004-07-06,2004,7,6,8.721875,NA,NA,9.104312681513548,8.750031195772605,11.222079196979177,NA,10.811348220743188,11.285889824182451,8.776124747530542,10.44035721145415,8.721875
2004-07-07,2004,7,7,9.010625,NA,NA,9.310270871563612,8.303693004330352,11.397165032722622,NA,11.140225804436408,11.302346388622565,9.134575627986836,10.664615192496335,9.010625
2004-07-08,2004,7,8,9.251875,NA,NA,10.14424418781046,9.099130879499693,11.254020592346231,NA,11.292927247864045,11.255719020088291,9.811409947124107,10.730863348896381,9.251875
2004-07-09,2004,7,9,9.268541666666666,NA,NA,9.968882503073438,9.781477738465284,11.06592162023913,NA,11.263279554558697,11.209091651554026,9.63478978898449,10.469276987767099,9.268541666666666
2004-07-10,2004,7,10,8.608333333333333,NA,NA,8.920733649635313,9.9977032434537,11.475243774245364,NA,11.306316552701245,11.228291063924946,8.745041037094982,10.908266708392045,8.608333333333333
2004-07-11,2004,7,11,10.664375,NA,NA,11.641549739244002,10.255940437308022,11.457498659017546,NA,11.448816647684065,11.266690411811537,10.957195042196686,11.648986527006539,10.664375
2004-07-12,2004,7,12,11.322291666666668,NA,NA,12.173054745824805,10.724128773154387,11.444485542528497,NA,11.456467670494195,11.321545800993487,11.46531488677333,11.385511781076511,11.322291666666668
2004-07-13,2004,7,13,12.75875,NA,NA,12.826596099311327,11.69408542898432,11.309622041030936,NA,11.425863524166388,11.258461868019106,12.626911349003876,11.078336245744117,12.75875
2004-07-14,2004,7,14,16.15833333333333,NA,NA,14.701549944894388,11.49023922524527,10.921594107067884,NA,11.288145347705022,11.09938035004537,14.97166522868039,10.583171763570004,16.15833333333333
2004-07-15,2004,7,15,16.194583333333334,NA,NA,14.598046338349711,12.355480094685696,11.177124730550739,NA,11.070091509777612,11.126808306208723,14.965915640622946,10.363596651572045,16.194583333333334
2004-07-16,2004,7,16,16.090416666666666,NA,NA,14.367610944049215,13.399413240965215,11.32263522566149,NA,11.189638554692472,11.140522022718022,14.868352318273185,10.499957337138987,16.090416666666666
2004-07-17,2004,7,17,13.73125,NA,NA,13.862681187797456,13.551737380243495,11.391249969706697,NA,11.347440679228425,11.274918432459213,13.748620044085904,11.036264671929036,13.73125
2004-07-18,2004,7,18,14.431458333333332,NA,NA,14.1600792194402,12.66121833909131,11.598277087248022,NA,11.562625449592012,11.538226079224737,13.919670288794872,12.110319569695692,14.431458333333332
2004-07-19,2004,7,19,16.346875,NA,NA,15.495835222820894,13.418518704526626,11.607741175580896,NA,11.524370317178935,11.639708836940953,15.401267261347556,11.90962660375484,16.346875
2004-07-20,2004,7,20,15.113333333333332,NA,NA,14.898591439110366,14.462999657476393,11.781644071973272,NA,11.565494498793406,11.642451684871768,14.702153288487686,11.582168950031617,15.113333333333332
2004-07-21,2004,7,21,14.583541666666669,NA,NA,14.797185878644289,13.203891439617394,11.953180754634452,NA,11.725209421495006,11.71376416163858,14.254044769260618,12.1927596087286,14.583541666666669
2004-07-22,2004,7,22,14.8325,NA,NA,14.562729229359798,13.132625745061828,11.81831727585073,NA,11.640091896594804,11.760391530172846,14.37514546772054,12.91410529945092,14.8325
2004-07-23,2004,7,23,12.862291666666668,NA,NA,13.435903647973856,12.857756688899391,11.826598370887178,NA,11.59801142492443,11.765877226034469,12.809999793708116,12.571650319479543,12.862291666666668
2004-07-24,2004,7,24,13.3125,NA,NA,14.032273245818303,12.447664097556798,11.760349704290162,NA,11.635719917006295,11.75216350952517,13.466171530763953,12.217118394551193,13.3125
2004-07-25,2004,7,25,16.94375,NA,NA,15.83239678126433,13.049455138538349,11.436204404903608,NA,NA,11.47239929831954,15.766725452248862,11.222486048804925,16.94375
2004-07-26,2004,7,26,16.30875,NA,NA,15.808094414187117,13.28649164950484,11.405446105045236,NA,NA,11.376401713320185,15.630172735884559,11.529275926921201,16.30875
2004-07-27,2004,7,27,15.235208333333334,NA,NA,15.53255102919654,14.713759572656372,11.548590519868563,NA,NA,11.538226079224737,14.771867043684196,11.97452792649244,15.235208333333334
2004-07-28,2004,7,28,16.97416666666667,NA,NA,16.331731747973137,14.175593170304102,11.627852439237635,NA,NA,11.458685058665488,16.098225138685883,11.94195730126389,16.97416666666667
2004-07-29,2004,7,29,16.192916666666665,NA,NA,15.826102643028502,13.644271527584241,11.703565148739854,NA,NA,11.294118367974882,15.919089535771136,12.120006976395661,16.192916666666665
2004-07-30,2004,7,30,14.759166666666667,NA,NA,14.646126560984484,14.042312372181332,11.716578378798078,NA,NA,11.521769514784623,14.440367357247174,12.45202599882043,14.759166666666667
2004-07-31,2004,7,31,12.618333333333334,NA,NA,12.245437335536796,12.884232128797677,11.734323471312063,NA,NA,11.73022124922344,12.365484767016953,12.626642320105287,12.618333333333334
2004-08-01,2004,8,1,10.74875,NA,NA,9.665947378703995,11.431046226653462,12.808210079106697,NA,NA,12.834314392265487,10.468708774328217,12.865812230869693,10.74875
2004-08-02,2004,8,2,10.071458333333334,NA,NA,9.147791505222928,10.729555294478972,12.895385975399869,NA,NA,12.82939346877717,9.882284053049883,12.15783387340418,10.071458333333334
2004-08-03,2004,8,3,9.652083333333334,NA,NA,9.256578848430227,10.115766963413893,12.884754841262737,NA,NA,12.809708836194044,9.464897849652374,12.818917842431798,9.652083333333334
2004-08-04,2004,8,4,9.67,NA,NA,9.274547314453693,9.844476927933945,12.864201091640197,NA,NA,12.788384104365893,9.495386532101197,12.412492444809708,9.67
2004-08-05,2004,8,5,9.714166666666667,NA,NA,10.302265447230688,10.580568804609857,12.854987389437255,NA,NA,12.788384104365893,10.093003301367073,12.354770567644152,9.714166666666667
2004-08-06,2004,8,6,11.930833333333332,NA,NA,12.635822317321821,11.151681443188002,12.72670409085569,NA,NA,12.69652290281346,12.259436452335105,12.119603495618495,11.930833333333332
2004-08-07,2004,8,7,13.492083333333332,NA,NA,14.269780868977534,11.440769065187322,12.765685188751302,NA,NA,12.639110042938967,13.76399504128119,11.894701984535168,13.492083333333332
2004-08-08,2004,8,8,11.608333333333333,NA,NA,12.369029658755997,11.985888449573615,12.676382986364358,NA,NA,12.666996110377081,11.80480774442732,11.741779057486148,11.608333333333333
2004-08-09,2004,8,9,10.868125,NA,NA,11.781343634140645,12.286069333225793,12.750092774087381,NA,NA,12.749014839199639,11.076359793513959,12.023192540464063,10.868125
2004-08-10,2004,8,10,11.483958333333334,NA,NA,12.136025528690821,12.040369486314459,12.920192240253265,NA,NA,12.791664615732564,11.659697053278487,12.010644511888621,11.483958333333334
2004-08-11,2004,8,11,10.794791666666669,NA,NA,10.813194872419706,11.48593480752447,12.763558909873446,NA,13.104607424441916,12.768699471782767,10.75449193069979,12.228093413642624,10.794791666666669
2004-08-12,2004,8,12,10.363958333333333,10.80791732432219,10.857468297118782,10.089182877321964,11.39116512248764,12.713237873421892,NA,13.103523203867113,12.729330519493132,10.192573935187285,12.367054836923952,10.363958333333333
2004-08-13,2004,8,13,10.04875,10.700274602752673,10.452386312038534,10.42101357051621,10.742041371785463,12.61117821889708,NA,13.103154323648358,12.762138136172805,9.969504840814874,12.612205570966836,10.04875
2004-08-14,2004,8,14,9.8810416666666665,10.271845299416821,9.539687401273156,10.185665727491449,10.135275339578559,12.684887977703195,NA,13.103107447757463,12.812989660437339,9.875530230988435,12.416421103853471,9.8810416666666665
2004-08-15,2004,8,15,10.275833333333331,10.136925574056914,9.680385570892408,12.32000699601806,9.959243146390254,12.681344212459324,NA,13.103544941722706,12.747374739954612,11.44994263668436,11.818885840332634,10.275833333333331
2004-08-16,2004,8,16,13.400208333333332,11.274932692248576,12.169271819745287,14.62172843174153,10.176567173425711,12.523293516484102,NA,13.105638654892225,12.640750142183993,14.133525591214724,11.886978002074564,13.400208333333332
2004-08-17,2004,8,17,13.940208333333333,11.849327780330524,13.531653115764332,14.32017069760856,10.73619692024853,12.579284624273301,NA,13.106029273229073,12.711286299031649,14.050550063031217,12.255314211810433,13.940208333333333
2004-08-18,2004,8,18,11.614255319148937,11.450091633943893,12.205136059059997,11.848725381728645,10.699011877251468,12.659373030902598,NA,13.104935542440895,12.750655251321284,11.825184990418434,12.471328399778038,11.614255319148937
2004-08-19,2004,8,19,10.719375,11.26677964841591,10.544345900024968,10.690149942041618,11.159944288464358,12.66504303420046,NA,13.103701190242425,12.739172679346385,10.219203290743852,12.424721467029508,10.719375
