proxy,tidbit,YY,MM,temp_c,interpolate,is_interpolated,temp_c_complete,date
godas_15,DB_Tidbit,1995,7,NA,11.26645251000072,TRUE,11.26645251000072,1995-07-01
godas_15,DB_Tidbit,1995,8,NA,12.411163820627428,TRUE,12.411163820627428,1995-08-01
godas_15,DB_Tidbit,1995,9,NA,13.735734037335407,TRUE,13.735734037335407,1995-09-01
godas_15,DB_Tidbit,1996,1,NA,4.905665612406837,TRUE,4.905665612406837,1996-01-01
godas_15,DB_Tidbit,1996,10,NA,11.337559519381687,TRUE,11.337559519381687,1996-10-01
godas_15,DB_Tidbit,1996,11,8.971592261904762,8.953299667185263,FALSE,8.971592261904762,1996-11-01
godas_15,DB_Tidbit,1996,12,6.720658602150538,7.072393786100936,FALSE,6.720658602150538,1996-12-01
godas_15,DB_Tidbit,1996,2,NA,3.7233094144607937,TRUE,3.7233094144607937,1996-02-01
godas_15,DB_Tidbit,1996,3,NA,3.2966394730732693,TRUE,3.2966394730732693,1996-03-01
godas_15,DB_Tidbit,1996,4,NA,3.925476401916486,TRUE,3.925476401916486,1996-04-01
godas_15,DB_Tidbit,1996,5,NA,6.635991944213821,TRUE,6.635991944213821,1996-05-01
godas_15,DB_Tidbit,1996,6,NA,8.242229573375585,TRUE,8.242229573375585,1996-06-01
godas_15,DB_Tidbit,1996,7,NA,8.746949914471866,TRUE,8.746949914471866,1996-07-01
godas_15,DB_Tidbit,1996,8,NA,10.82444576266828,TRUE,10.82444576266828,1996-08-01
godas_15,DB_Tidbit,1996,9,NA,13.622799375377399,TRUE,13.622799375377399,1996-09-01
godas_15,DB_Tidbit,1997,1,4.002338709677419,5.71854421258903,FALSE,4.002338709677419,1997-01-01
godas_15,DB_Tidbit,1997,10,11.575880376344086,12.305200434098925,FALSE,11.575880376344086,1997-10-01
godas_15,DB_Tidbit,1997,11,9.060305555555557,9.537520433279637,FALSE,9.060305555555557,1997-11-01
godas_15,DB_Tidbit,1997,12,5.7292768817204305,7.423773952849788,FALSE,5.7292768817204305,1997-12-01
godas_15,DB_Tidbit,1997,2,2.80515625,4.498515242221932,FALSE,2.80515625,1997-02-01
godas_15,DB_Tidbit,1997,3,3.425295698924731,4.442745038785878,FALSE,3.425295698924731,1997-03-01
godas_15,DB_Tidbit,1997,4,5.333201388888889,4.849895408970784,FALSE,5.333201388888889,1997-04-01
godas_15,DB_Tidbit,1997,5,5.908352272727273,7.19229972348845,FALSE,5.908352272727273,1997-05-01
godas_15,DB_Tidbit,1997,6,NA,10.040846519290017,TRUE,10.040846519290017,1997-06-01
godas_15,DB_Tidbit,1997,7,NA,11.992887294857029,TRUE,11.992887294857029,1997-07-01
godas_15,DB_Tidbit,1997,8,NA,13.541932580395121,TRUE,13.541932580395121,1997-08-01
godas_15,DB_Tidbit,1997,9,14.796634615384615,14.345051394976004,FALSE,14.796634615384615,1997-09-01
godas_15,DB_Tidbit,1998,1,3.960456989247312,6.021097566229617,FALSE,3.960456989247312,1998-01-01
godas_15,DB_Tidbit,1998,10,10.675961021505376,11.644295638279978,FALSE,10.675961021505376,1998-10-01
godas_15,DB_Tidbit,1998,11,8.176041666666666,8.788777567048905,FALSE,8.176041666666666,1998-11-01
godas_15,DB_Tidbit,1998,12,6.586149193548387,7.306656525634077,FALSE,6.586149193548387,1998-12-01
godas_15,DB_Tidbit,1998,2,3.2410714285714284,4.74114351227048,FALSE,3.2410714285714284,1998-02-01
godas_15,DB_Tidbit,1998,3,3.390900537634409,4.311685060711153,FALSE,3.390900537634409,1998-03-01
godas_15,DB_Tidbit,1998,4,6.0004027777777775,5.459212766611382,FALSE,6.0004027777777775,1998-04-01
godas_15,DB_Tidbit,1998,5,8.776218946974415,7.925705783774267,FALSE,8.776218946974415,1998-05-01
godas_15,DB_Tidbit,1998,6,10.7489375,10.492613052223764,FALSE,10.7489375,1998-06-01
godas_15,DB_Tidbit,1998,7,11.01092741935484,11.925963050733765,FALSE,11.01092741935484,1998-07-01
godas_15,DB_Tidbit,1998,8,10.851581621878465,11.281789315945634,FALSE,10.851581621878465,1998-08-01
godas_15,DB_Tidbit,1998,9,13.30717361111111,13.373227715001063,FALSE,13.30717361111111,1998-09-01
godas_15,DB_Tidbit,1999,1,3.6571706989247312,5.902585883928005,FALSE,3.6571706989247312,1999-01-01
godas_15,DB_Tidbit,1999,10,NA,12.742996531071942,TRUE,12.742996531071942,1999-10-01
godas_15,DB_Tidbit,1999,11,NA,9.994836101455272,TRUE,9.994836101455272,1999-11-01
godas_15,DB_Tidbit,1999,12,NA,8.01493810927195,TRUE,8.01493810927195,1999-12-01
godas_15,DB_Tidbit,1999,2,2.9693452380952383,4.6560939520305,FALSE,2.9693452380952383,1999-02-01
godas_15,DB_Tidbit,1999,3,2.6013888888888888,3.4932294401853565,FALSE,2.6013888888888888,1999-03-01
godas_15,DB_Tidbit,1999,4,NA,4.350724203116391,TRUE,4.350724203116391,1999-04-01
godas_15,DB_Tidbit,1999,5,NA,7.892243661712635,TRUE,7.892243661712635,1999-05-01
godas_15,DB_Tidbit,1999,6,NA,12.844805037444457,TRUE,12.844805037444457,1999-06-01
godas_15,DB_Tidbit,1999,7,NA,13.488950887130871,TRUE,13.488950887130871,1999-07-01
godas_15,DB_Tidbit,1999,8,NA,14.013218684531488,TRUE,14.013218684531488,1999-08-01
godas_15,DB_Tidbit,1999,9,NA,15.587360561615805,TRUE,15.587360561615805,1999-09-01
godas_15,DB_Tidbit,2000,1,NA,6.411516875383707,TRUE,6.411516875383707,2000-01-01
godas_15,DB_Tidbit,2000,10,NA,13.580971722800358,TRUE,13.580971722800358,2000-10-01
godas_15,DB_Tidbit,2000,11,NA,11.352896325326602,TRUE,11.352896325326602,2000-11-01
godas_15,DB_Tidbit,2000,12,NA,9.31862238479313,TRUE,9.31862238479313,2000-12-01
godas_15,DB_Tidbit,2000,2,2.5466944444444444,4.872203490345205,FALSE,2.5466944444444444,2000-02-01
godas_15,DB_Tidbit,2000,3,4.186001344086021,4.788548185191126,FALSE,4.186001344086021,2000-03-01
godas_15,DB_Tidbit,2000,4,5.740703200483091,5.714361447331325,FALSE,5.740703200483091,2000-04-01
godas_15,DB_Tidbit,2000,5,9.693233695652172,7.805799846386752,FALSE,9.693233695652172,2000-05-01
godas_15,DB_Tidbit,2000,6,11.367986111111112,11.47559077288592,FALSE,11.367986111111112,2000-06-01
godas_15,DB_Tidbit,2000,7,14.782130376344083,14.697825816810758,FALSE,14.782130376344083,2000-07-01
godas_15,DB_Tidbit,2000,8,16.549099462365593,16.762773369234058,FALSE,16.549099462365593,2000-08-01
godas_15,DB_Tidbit,2000,9,15.65582427536232,15.9833568911135,FALSE,15.65582427536232,2000-09-01
godas_15,DB_Tidbit,2001,1,NA,6.867438288473441,TRUE,6.867438288473441,2001-01-01
godas_15,DB_Tidbit,2001,10,10.871424731182795,13.799897656388584,FALSE,10.871424731182795,2001-10-01
godas_15,DB_Tidbit,2001,11,8.4793125,11.177220184503035,FALSE,8.4793125,2001-11-01
godas_15,DB_Tidbit,2001,12,7.290631720430108,9.564011279911764,FALSE,7.290631720430108,2001-12-01
godas_15,DB_Tidbit,2001,2,NA,5.82450759911753,TRUE,5.82450759911753,2001-02-01
godas_15,DB_Tidbit,2001,3,NA,5.608398060802824,TRUE,5.608398060802824,2001-03-01
godas_15,DB_Tidbit,2001,4,5.653609126984127,5.392260637386401,FALSE,5.653609126984127,2001-04-01
godas_15,DB_Tidbit,2001,5,10.131881720430108,7.977293221952616,FALSE,10.131881720430108,2001-05-01
godas_15,DB_Tidbit,2001,6,10.892583333333333,10.715693865967976,FALSE,10.892583333333333,2001-06-01
godas_15,DB_Tidbit,2001,7,10.958709677419357,13.274235603902067,FALSE,10.958709677419357,2001-07-01
godas_15,DB_Tidbit,2001,8,13.113797043010752,14.97249406873332,FALSE,13.113797043010752,2001-08-01
godas_15,DB_Tidbit,2001,9,12.493082125603864,16.096291553071506,FALSE,12.493082125603864,2001-09-01
godas_15,DB_Tidbit,2002,1,4.723225806451612,7.849021754049693,FALSE,4.723225806451612,2002-01-01
godas_15,DB_Tidbit,2002,10,13.28081102722489,14.325531823773385,FALSE,13.28081102722489,2002-10-01
godas_15,DB_Tidbit,2002,11,9.799166666666666,10.70872259053847,FALSE,9.799166666666666,2002-11-01
godas_15,DB_Tidbit,2002,12,5.867661290322581,7.804405591300851,FALSE,5.867661290322581,2002-12-01
godas_15,DB_Tidbit,2002,2,4.000982142857143,6.7754174528039535,FALSE,4.000982142857143,2002-02-01
godas_15,DB_Tidbit,2002,3,4.871875,6.103358616297795,FALSE,4.871875,2002-03-01
godas_15,DB_Tidbit,2002,4,7.357721618357488,6.4184881508132134,FALSE,7.357721618357488,2002-04-01
godas_15,DB_Tidbit,2002,5,9.062728494623656,8.311942327670652,FALSE,9.062728494623656,2002-05-01
godas_15,DB_Tidbit,2002,6,11.275,11.239961663368593,FALSE,11.275,2002-06-01
godas_15,DB_Tidbit,2002,7,13.13108870967742,15.035235547598878,FALSE,13.13108870967742,2002-07-01
godas_15,DB_Tidbit,2002,8,14.960297159887798,17.475265603231353,FALSE,14.960297159887798,2002-08-01
godas_15,DB_Tidbit,2002,9,15.298402777777778,16.780898685350774,FALSE,15.298402777777778,2002-09-01
godas_15,DB_Tidbit,2003,1,3.423508064516129,5.5024346742743235,FALSE,3.423508064516129,2003-01-01
godas_15,DB_Tidbit,2003,10,10.92461693548387,12.854564823045768,FALSE,10.92461693548387,2003-10-01
godas_15,DB_Tidbit,2003,11,8.795763888888889,8.884981167976097,FALSE,8.795763888888889,2003-11-01
godas_15,DB_Tidbit,2003,12,5.374952956989247,6.4937779254518855,FALSE,5.374952956989247,2003-12-01
godas_15,DB_Tidbit,2003,2,1.4034747023809524,3.753983026350623,FALSE,1.4034747023809524,2003-02-01
godas_15,DB_Tidbit,2003,3,2.5247110215053765,3.3342843603926053,FALSE,2.5247110215053765,2003-03-01
godas_15,DB_Tidbit,2003,4,4.614993055555556,4.016102982500072,FALSE,4.614993055555556,2003-04-01
godas_15,DB_Tidbit,2003,5,8.796350806451613,6.78238872823346,FALSE,8.796350806451613,2003-05-01
godas_15,DB_Tidbit,2003,6,11.20995138888889,9.997624611627074,FALSE,11.20995138888889,2003-06-01
godas_15,DB_Tidbit,2003,7,10.620443548387096,11.886896023226809,FALSE,10.620443548387096,2003-07-01
godas_15,DB_Tidbit,2003,8,12.897284946236558,13.557269386340037,FALSE,12.897284946236558,2003-08-01
godas_15,DB_Tidbit,2003,9,15.58566702164323,15.79513245451682,FALSE,15.58566702164323,2003-09-01
godas_15,DB_Tidbit,2004,1,2.195853494623656,4.844318388627179,FALSE,2.195853494623656,2004-01-01
godas_15,DB_Tidbit,2004,10,13.122849462365592,12.722082704783423,FALSE,13.122849462365592,2004-10-01
godas_15,DB_Tidbit,2004,11,9.2766319444444445,9.20568772283512,FALSE,9.2766319444444445,2004-11-01
godas_15,DB_Tidbit,2004,12,6.335295698924731,7.508823513089769,FALSE,6.335295698924731,2004-12-01
godas_15,DB_Tidbit,2004,2,1.2695977011494253,2.9104308142786017,FALSE,1.2695977011494253,2004-02-01
godas_15,DB_Tidbit,2004,3,2.8042359656472557,2.5437138415848346,FALSE,2.8042359656472557,2004-03-01
godas_15,DB_Tidbit,2004,4,5.174826388888889,3.571307724995831,FALSE,5.174826388888889,2004-04-01
godas_15,DB_Tidbit,2004,5,8.579932795698925,6.76147490194494,FALSE,8.579932795698925,2004-05-01
godas_15,DB_Tidbit,2004,6,11.296406746031746,9.849833572521534,FALSE,11.296406746031746,2004-06-01
godas_15,DB_Tidbit,2004,7,14.671041666666666,10.916466598337768,FALSE,14.671041666666666,2004-07-01
godas_15,DB_Tidbit,2004,8,12.510961021505375,10.250012667276934,FALSE,12.510961021505375,2004-08-01
godas_15,DB_Tidbit,2004,9,14.928581944444444,13.290966664932883,FALSE,14.928581944444444,2004-09-01
godas_15,DB_Tidbit,2005,1,3.02440188172043,5.627917632005443,FALSE,3.02440188172043,2005-01-01
godas_15,DB_Tidbit,2005,10,10.412788978494625,12.503184656296915,FALSE,10.412788978494625,2005-10-01
godas_15,DB_Tidbit,2005,11,9.3875,9.860987613208746,FALSE,9.3875,2005-11-01
godas_15,DB_Tidbit,2005,12,5.989462365591398,7.432139483365196,FALSE,5.989462365591398,2005-12-01
godas_15,DB_Tidbit,2005,2,1.9901488095238096,3.745617495835215,FALSE,1.9901488095238096,2005-02-01
godas_15,DB_Tidbit,2005,3,1.919297385620915,3.1683680051703473,FALSE,1.919297385620915,2005-03-01
godas_15,DB_Tidbit,2005,4,NA,4.923790928523554,TRUE,4.923790928523554,2005-04-01
godas_15,DB_Tidbit,2005,5,NA,6.912054451222283,TRUE,6.912054451222283,2005-05-01
godas_15,DB_Tidbit,2005,6,11.124921536796537,8.258960634406401,FALSE,11.124921536796537,2005-06-01
godas_15,DB_Tidbit,2005,7,13.435127688172043,9.52915490276423,FALSE,13.435127688172043,2005-07-01
godas_15,DB_Tidbit,2005,8,13.418770161290324,8.053977251677187,FALSE,13.418770161290324,2005-08-01
godas_15,DB_Tidbit,2005,9,12.382013888888888,12.306594689184827,FALSE,12.382013888888888,2005-09-01
godas_15,DB_Tidbit,2006,1,4.662237903225806,5.852392700835557,FALSE,4.662237903225806,2006-01-01
godas_15,DB_Tidbit,2006,10,12.277318548387097,12.670495266605073,FALSE,12.277318548387097,2006-10-01
godas_15,DB_Tidbit,2006,11,10.238841374269006,10.191453953669077,FALSE,10.238841374269006,2006-11-01
godas_15,DB_Tidbit,2006,12,NA,8.304971052241145,TRUE,8.304971052241145,2006-12-01
godas_15,DB_Tidbit,2006,2,3.8574925595238096,4.827587327596363,FALSE,3.8574925595238096,2006-02-01
godas_15,DB_Tidbit,2006,3,3.459690860215054,4.074661696107928,FALSE,3.459690860215054,2006-03-01
godas_15,DB_Tidbit,2006,4,6.3609375,5.167785568556287,FALSE,6.3609375,2006-04-01
godas_15,DB_Tidbit,2006,5,9.008225806451613,6.884169349504257,FALSE,9.008225806451613,2006-05-01
godas_15,DB_Tidbit,2006,6,12.051805555555555,8.936568606154447,FALSE,12.051805555555555,2006-06-01
godas_15,DB_Tidbit,2006,7,11.556693548387097,8.7818062916194,FALSE,11.556693548387097,2006-07-01
godas_15,DB_Tidbit,2006,8,14.416267374770522,9.471990444242277,FALSE,14.416267374770522,2006-08-01
godas_15,DB_Tidbit,2006,9,15.79882638888889,13.164089452115864,FALSE,15.79882638888889,2006-09-01
godas_15,DB_Tidbit,2007,1,NA,6.863255523215737,TRUE,6.863255523215737,2007-01-01
godas_15,DB_Tidbit,2007,10,12.84646505376344,13.730157016991802,FALSE,12.84646505376344,2007-10-01
godas_15,DB_Tidbit,2007,11,8.956965277777778,10.114769923944504,FALSE,8.956965277777778,2007-11-01
godas_15,DB_Tidbit,2007,12,5.075698924731183,6.563490679746952,FALSE,5.075698924731183,2007-12-01
godas_15,DB_Tidbit,2007,2,NA,4.637968635913782,TRUE,4.637968635913782,2007-02-01
godas_15,DB_Tidbit,2007,3,NA,4.032834043530888,TRUE,4.032834043530888,2007-03-01
godas_15,DB_Tidbit,2007,4,NA,4.419042702325556,TRUE,4.419042702325556,2007-04-01
godas_15,DB_Tidbit,2007,5,NA,6.523057282255813,TRUE,6.523057282255813,2007-05-01
godas_15,DB_Tidbit,2007,6,12.597828525641026,8.83618223996955,FALSE,12.597828525641026,2007-06-01
godas_15,DB_Tidbit,2007,7,12.639173387096774,10.742184712600102,FALSE,12.639173387096774,2007-07-01
godas_15,DB_Tidbit,2007,8,13.305311472338213,12.041686222863575,FALSE,13.305311472338213,2007-08-01
godas_15,DB_Tidbit,2007,9,13.172326388888887,13.596308528745274,FALSE,13.172326388888887,2007-09-01
godas_15,DB_Tidbit,2008,1,3.5389583333333334,4.980955387045509,FALSE,3.5389583333333334,2008-01-01
godas_15,DB_Tidbit,2008,10,12.387809139784943,9.424585771321631,FALSE,12.387809139784943,2008-10-01
godas_15,DB_Tidbit,2008,11,9.18479861111111,7.907580467657549,FALSE,9.18479861111111,2008-11-01
godas_15,DB_Tidbit,2008,12,6.222540322580645,5.96114459753586,FALSE,6.222540322580645,2008-12-01
godas_15,DB_Tidbit,2008,2,2.9432974137931036,4.391157600607529,FALSE,2.9432974137931036,2008-02-01
godas_15,DB_Tidbit,2008,3,3.2522849462365593,3.999371921469256,FALSE,3.2522849462365593,2008-03-01
godas_15,DB_Tidbit,2008,4,6.005013888888889,4.852683919142587,FALSE,6.005013888888889,2008-04-01
godas_15,DB_Tidbit,2008,5,8.430275537634408,7.175568662457634,FALSE,8.430275537634408,2008-05-01
godas_15,DB_Tidbit,2008,6,11.6753125,10.280686279166762,FALSE,11.6753125,2008-06-01
godas_15,DB_Tidbit,2008,7,12.890221774193549,9.934883132761517,FALSE,12.890221774193549,2008-07-01
godas_15,DB_Tidbit,2008,8,17.2908938172043,6.921814236823593,FALSE,17.2908938172043,2008-08-01
godas_15,DB_Tidbit,2008,9,15.345993055555557,8.371895296364409,FALSE,15.345993055555557,2008-09-01
godas_15,DB_Tidbit,2009,1,2.9088508064516128,3.261783095925736,FALSE,2.9088508064516128,2009-01-01
godas_15,DB_Tidbit,2009,10,NA,9.36184429245607,TRUE,9.36184429245607,2009-10-01
godas_15,DB_Tidbit,2009,11,NA,8.848730535742662,TRUE,8.848730535742662,2009-11-01
godas_15,DB_Tidbit,2009,12,NA,5.8663352516945695,TRUE,5.8663352516945695,2009-12-01
godas_15,DB_Tidbit,2009,2,2.1157217261904764,2.7514857344858505,FALSE,2.1157217261904764,2009-02-01
godas_15,DB_Tidbit,2009,3,3.088494623655914,3.100049505961182,FALSE,3.088494623655914,2009-03-01
godas_15,DB_Tidbit,2009,4,5.67525,4.102546797825954,FALSE,5.67525,2009-04-01
godas_15,DB_Tidbit,2009,5,8.822567204301075,4.695133094435737,FALSE,8.822567204301075,2009-05-01
godas_15,DB_Tidbit,2009,6,14.032262230094467,7.931282804117871,FALSE,14.032262230094467,2009-06-01
godas_15,DB_Tidbit,2009,7,NA,9.89584399035628,TRUE,9.89584399035628,2009-07-01
godas_15,DB_Tidbit,2009,8,NA,9.409248965376715,TRUE,9.409248965376715,2009-08-01
godas_15,DB_Tidbit,2009,9,NA,9.123398787665225,TRUE,9.123398787665225,2009-09-01
godas_15,DB_Tidbit,2010,1,NA,3.6117690075886872,TRUE,3.6117690075886872,2010-01-01
godas_15,DB_Tidbit,2010,10,12.930650537634408,11.26645251000072,FALSE,12.930650537634408,2010-10-01
godas_15,DB_Tidbit,2010,11,9.298,8.261749144578204,FALSE,9.298,2010-11-01
godas_15,DB_Tidbit,2010,12,5.754761424731183,5.818930578773925,FALSE,5.754761424731183,2010-12-01
godas_15,DB_Tidbit,2010,2,NA,2.975960803315964,TRUE,2.975960803315964,2010-02-01
godas_15,DB_Tidbit,2010,3,NA,3.996583411297453,TRUE,3.996583411297453,2010-03-01
godas_15,DB_Tidbit,2010,4,NA,5.414568718760822,TRUE,5.414568718760822,2010-04-01
godas_15,DB_Tidbit,2010,5,10.688787946428572,8.904500739178717,FALSE,10.688787946428572,2010-05-01
godas_15,DB_Tidbit,2010,6,10.218785052910054,10.905312557650557,FALSE,10.218785052910054,2010-06-01
godas_15,DB_Tidbit,2010,7,NA,11.89665580882812,TRUE,11.89665580882812,2010-07-01
godas_15,DB_Tidbit,2010,8,NA,11.645689893365882,TRUE,11.645689893365882,2010-08-01
godas_15,DB_Tidbit,2010,9,14.558689814814814,10.926226383939078,FALSE,14.558689814814814,2010-09-01
godas_15,DB_Tidbit,2011,1,3.010769489247312,4.052353614733506,FALSE,3.010769489247312,2011-01-01
godas_15,DB_Tidbit,2011,10,NA,12.156015139907483,TRUE,12.156015139907483,2011-10-01
godas_15,DB_Tidbit,2011,11,NA,8.82363394419644,TRUE,8.82363394419644,2011-11-01
godas_15,DB_Tidbit,2011,12,NA,7.310839290891781,TRUE,7.310839290891781,2011-12-01
godas_15,DB_Tidbit,2011,2,2.0439002976190475,3.1641852399126433,FALSE,2.0439002976190475,2011-02-01
godas_15,DB_Tidbit,2011,3,3.3524744623655915,3.3105820239322825,FALSE,3.3524744623655915,2011-03-01
godas_15,DB_Tidbit,2011,4,5.590167361111111,5.277931720342492,FALSE,5.590167361111111,2011-04-01
godas_15,DB_Tidbit,2011,5,9.551442934782608,8.356558490419495,FALSE,9.551442934782608,2011-05-01
godas_15,DB_Tidbit,2011,6,NA,11.273423785430225,TRUE,11.273423785430225,2011-06-01
godas_15,DB_Tidbit,2011,7,NA,13.608856824518385,TRUE,13.608856824518385,2011-07-01
godas_15,DB_Tidbit,2011,8,NA,14.35202267040551,TRUE,14.35202267040551,2011-08-01
godas_15,DB_Tidbit,2011,9,NA,13.497316417646278,TRUE,13.497316417646278,2011-09-01
godas_15,DB_Tidbit,2012,1,NA,5.308605332232321,TRUE,5.308605332232321,2012-01-01
godas_15,DB_Tidbit,2012,10,NA,11.313857182921366,TRUE,11.313857182921366,2012-10-01
godas_15,DB_Tidbit,2012,11,NA,8.933780095982645,TRUE,8.933780095982645,2012-11-01
godas_15,DB_Tidbit,2012,12,NA,7.294108229860965,TRUE,7.294108229860965,2012-12-01
godas_15,DB_Tidbit,2012,2,NA,4.43437950827047,TRUE,4.43437950827047,2012-02-01
godas_15,DB_Tidbit,2012,3,NA,4.976772621787805,TRUE,4.976772621787805,2012-03-01
godas_15,DB_Tidbit,2012,4,NA,6.272063481691856,TRUE,6.272063481691856,2012-04-01
godas_15,DB_Tidbit,2012,5,NA,8.700939496637123,TRUE,8.700939496637123,2012-05-01
godas_15,DB_Tidbit,2012,6,NA,11.07822807340404,TRUE,11.07822807340404,2012-06-01
godas_15,DB_Tidbit,2012,7,NA,12.787612693820785,TRUE,12.787612693820785,2012-07-01
godas_15,DB_Tidbit,2012,8,NA,14.343657139890102,TRUE,14.343657139890102,2012-08-01
godas_15,DB_Tidbit,2012,9,NA,13.331400062424022,TRUE,13.331400062424022,2012-09-01
godas_15,DB_Tidbit,2013,1,NA,5.164997058384484,TRUE,5.164997058384484,2013-01-01
godas_15,DB_Tidbit,2013,10,13.87084610215054,11.995675805028831,FALSE,13.87084610215054,2013-10-01
godas_15,DB_Tidbit,2013,11,9.000800694444445,9.317228129707226,FALSE,9.000800694444445,2013-11-01
godas_15,DB_Tidbit,2013,12,5.361827956989248,6.036434372174532,FALSE,5.361827956989248,2013-12-01
godas_15,DB_Tidbit,2013,2,NA,4.07745020627973,TRUE,4.07745020627973,2013-02-01
godas_15,DB_Tidbit,2013,3,NA,4.137403174973487,TRUE,4.137403174973487,2013-03-01
godas_15,DB_Tidbit,2013,4,NA,5.22355577199234,TRUE,5.22355577199234,2013-04-01
godas_15,DB_Tidbit,2013,5,NA,7.932677059203773,TRUE,7.932677059203773,2013-05-01
godas_15,DB_Tidbit,2013,6,13.442752768065269,11.280395060859734,FALSE,13.442752768065269,2013-06-01
godas_15,DB_Tidbit,2013,7,16.43990188172043,12.367941912964486,FALSE,16.43990188172043,2013-07-01
godas_15,DB_Tidbit,2013,8,13.945631048387098,12.243853210319267,FALSE,13.945631048387098,2013-08-01
godas_15,DB_Tidbit,2013,9,14.136825694444443,11.939905601592779,FALSE,14.136825694444443,2013-09-01
godas_15,DB_Tidbit,2014,1,2.9104005376344086,4.561284606189209,FALSE,2.9104005376344086,2014-01-01
godas_15,DB_Tidbit,2014,10,13.180200268817204,13.33000580733812,FALSE,13.180200268817204,2014-10-01
godas_15,DB_Tidbit,2014,11,9.66215,9.6183872282619145,FALSE,9.66215,2014-11-01
godas_15,DB_Tidbit,2014,12,7.124940188172043,7.0347488987816,FALSE,7.124940188172043,2014-12-01
godas_15,DB_Tidbit,2014,2,1.6153474702380952,3.3900545638286586,FALSE,1.6153474702380952,2014-02-01
godas_15,DB_Tidbit,2014,3,2.078184139784946,3.6466253847362204,FALSE,2.078184139784946,2014-03-01
godas_15,DB_Tidbit,2014,4,4.583240277777778,4.848501153884883,FALSE,4.583240277777778,2014-04-01
godas_15,DB_Tidbit,2014,5,9.71675,7.961956416007701,FALSE,9.71675,2014-05-01
godas_15,DB_Tidbit,2014,6,13.492079953703705,12.017983886403252,FALSE,13.492079953703705,2014-06-01
godas_15,DB_Tidbit,2014,7,10.624450268817204,14.179135039753746,FALSE,10.624450268817204,2014-07-01
godas_15,DB_Tidbit,2014,8,15.7880625,15.035235547598878,FALSE,15.7880625,2014-08-01
godas_15,DB_Tidbit,2014,9,14.939331944444444,15.29874975883423,FALSE,14.939331944444444,2014-09-01
godas_15,DB_Tidbit,2015,1,3.803072580645161,4.978166876873706,FALSE,3.803072580645161,2015-01-01
godas_15,DB_Tidbit,2015,10,NA,10.91925510850957,TRUE,10.91925510850957,2015-10-01
godas_15,DB_Tidbit,2015,11,NA,9.172225600773489,TRUE,9.172225600773489,2015-11-01
godas_15,DB_Tidbit,2015,12,NA,7.28853120951736,TRUE,7.28853120951736,2015-12-01
godas_15,DB_Tidbit,2015,2,0.4856845238095239,3.890620024768953,FALSE,0.4856845238095239,2015-02-01
godas_15,DB_Tidbit,2015,3,1.040728494623656,2.9648067626287533,FALSE,1.040728494623656,2015-03-01
godas_15,DB_Tidbit,2015,4,4.599732638888889,4.367455264147207,FALSE,4.599732638888889,2015-04-01
godas_15,DB_Tidbit,2015,5,8.695774865591398,8.790171822134807,FALSE,8.695774865591398,2015-05-01
godas_15,DB_Tidbit,2015,6,11.781099305555555,13.374621970086961,FALSE,11.781099305555555,2015-06-01
godas_15,DB_Tidbit,2015,7,16.39615053763441,14.927877905984479,FALSE,16.39615053763441,2015-07-01
godas_15,DB_Tidbit,2015,8,14.478516300154322,15.12865063835427,FALSE,14.478516300154322,2015-08-01
godas_15,DB_Tidbit,2015,9,NA,13.558663641425937,TRUE,13.558663641425937,2015-09-01
godas_15,DB_Tidbit,2016,1,NA,5.44666447083827,TRUE,5.44666447083827,2016-01-01
godas_15,DB_Tidbit,2016,10,NA,12.819680560796515,TRUE,12.819680560796515,2016-10-01
godas_15,DB_Tidbit,2016,11,NA,9.20429346774922,TRUE,9.20429346774922,2016-11-01
godas_15,DB_Tidbit,2016,12,NA,6.673636831533156,TRUE,6.673636831533156,2016-12-01
godas_15,DB_Tidbit,2016,2,NA,4.113700838513164,TRUE,4.113700838513164,2016-02-01
godas_15,DB_Tidbit,2016,3,NA,4.1820193377223305,TRUE,4.1820193377223305,2016-03-01
godas_15,DB_Tidbit,2016,4,NA,5.326730648349038,TRUE,5.326730648349038,2016-04-01
godas_15,DB_Tidbit,2016,5,NA,8.021909384701457,TRUE,8.021909384701457,2016-05-01
godas_15,DB_Tidbit,2016,6,NA,11.295731866804648,TRUE,11.295731866804648,2016-06-01
godas_15,DB_Tidbit,2016,7,NA,13.302120705620093,TRUE,13.302120705620093,2016-07-01
godas_15,DB_Tidbit,2016,8,NA,15.427021226737152,TRUE,15.427021226737152,2016-08-01
godas_15,DB_Tidbit,2016,9,NA,15.942923493622361,TRUE,15.942923493622361,2016-09-01
godas_15,DB_Tidbit,2017,1,NA,5.428511269619835,TRUE,5.428511269619835,2017-01-01
godas_15,DB_Tidbit,2017,10,NA,14.102451010029172,TRUE,14.102451010029172,2017-10-01
godas_15,DB_Tidbit,2017,11,NA,10.807714701637464,TRUE,10.807714701637464,2017-11-01
godas_15,DB_Tidbit,2017,12,NA,7.147683560739607,TRUE,7.147683560739607,2017-12-01
godas_15,DB_Tidbit,2017,2,NA,4.474812905761609,TRUE,4.474812905761609,2017-02-01
godas_15,DB_Tidbit,2017,3,NA,3.9463902282050056,TRUE,3.9463902282050056,2017-03-01
godas_15,DB_Tidbit,2017,4,NA,5.379712341613288,TRUE,5.379712341613288,2017-04-01
