MM,DD,YY,HRO_AverageTemp,HRO_MaxTemp,HRO_TempDifference,Samples_per_day
7,6,2011,10.292729166666668,11.297,1.004270833333333,48
7,6,2012,10.668572916666667,12.389,1.7204270833333322,96
7,6,2013,10.850520833333334,11.321,0.47047916666666545,48
7,6,2014,11.116833333333334,12.775,1.6581666666666663,48
7,6,2015,12.032125,13.088,1.0558749999999986,48
7,7,2001,8.0841666666666665,10.02,1.935833333333333,96
7,7,2002,13.091875,15.57,2.4781250000000004,48
7,7,2006,8.917916666666667,9.51,0.5920833333333331,48
7,7,2007,8.0525,8.27,0.21749999999999936,48
7,7,2008,10.323958333333334,12.49,2.1660416666666666,48
7,7,2009,12.700416666666667,14.09,1.3895833333333325,48
7,7,2011,10.50325,11.662,1.1587500000000013,48
7,7,2012,10.47803125,12.074,1.595968749999999,96
7,7,2013,11.011208333333334,11.248,0.23679166666666518,48
7,7,2014,10.3965,10.98,0.5835000000000008,48
7,7,2015,12.150416666666667,14.481,2.3305833333333332,48
7,8,2001,8.601041666666667,9.86,1.2589583333333323,96
7,8,2002,12.736875,16.2,3.463125,48
7,8,2006,9.410625,10.08,0.6693750000000005,48
7,8,2007,8.831458333333334,9.42,0.5885416666666661,48
7,8,2008,9.768333333333333,11.88,2.111666666666668,48
7,8,2009,11.800208333333334,12.06,0.25979166666666664,48
7,8,2011,11.251583333333333,12.582,1.3304166666666681,48
7,8,2012,10.53959375,12.122,1.58240625,96
7,8,2013,11.350083333333334,11.759,0.4089166666666664,48
7,8,2014,9.393458333333333,10.222,0.8285416666666663,48
7,8,2015,11.099,12.63,1.5310000000000006,48
7,9,2001,8.726875,9.86,1.1331249999999997,96
7,9,2002,11.030208333333334,15.25,4.219791666666666,48
7,9,2006,9.732708333333333,11.22,1.4872916666666676,48
7,9,2007,9.310833333333333,10.28,0.9691666666666663,48
7,9,2008,9.198541666666667,10.33,1.1314583333333328,48
7,9,2009,13.141458333333334,14.09,0.9485416666666655,48
7,9,2011,10.862958333333333,12.316,1.4530416666666675,48
7,9,2012,10.997208333333333,12.316,1.3187916666666677,96
7,9,2013,12.015791666666667,12.292,0.27620833333333294,48
7,9,2014,8.477708333333334,9.163,0.6852916666666662,48
7,9,2015,11.197083333333333,12.437,1.239916666666666,48
7,10,2001,8.601041666666667,9.4,0.7989583333333332,96
7,10,2002,10.318333333333333,12.6,2.2816666666666663,48
7,10,2006,9.158541666666666,10.94,1.7814583333333331,48
7,10,2007,9.5275,10.86,1.3324999999999996,48
7,10,2008,8.882916666666667,9.4,0.5170833333333338,48
7,10,2009,14.150416666666667,14.67,0.5195833333333333,48
7,10,2011,11.531479166666667,12.92,1.3885208333333328,48
7,10,2012,10.948427083333334,12.896,1.947572916666667,96
7,10,2013,12.462416666666666,12.727,0.2645833333333343,48
7,10,2014,7.836125,8.643,0.8068750000000007,48
7,10,2015,12.185583333333334,13.473,1.287416666666667,48
7,11,2001,8.544375,10.64,2.095625,96
7,11,2002,12.217916666666667,14.78,2.562083333333332,48
7,11,2006,8.647916666666667,9.22,0.5720833333333335,48
7,11,2007,9.142291666666667,9.71,0.5677083333333339,48
7,11,2008,9.497708333333334,11.26,1.7622916666666661,48
7,11,2009,13.395208333333334,14.09,0.6947916666666654,48
7,11,2011,11.387916666666667,12.751,1.363083333333332,48
7,11,2012,10.959302083333334,12.34,1.3806979166666657,96
7,11,2013,11.835895833333334,12.413,0.5771041666666665,48
7,11,2014,8.146791666666667,8.494,0.3472083333333327,48
7,11,2015,11.510666666666667,13.497,1.9863333333333326,48
7,12,2001,8.114583333333334,9.4,1.2854166666666664,96
7,12,2002,14.536249999999999,17,2.463750000000001,48
7,12,2006,8.707916666666668,9.22,0.512083333333333,48
7,12,2007,9.143333333333334,9.71,0.5666666666666664,48
7,12,2008,10.045208333333333,11.1,1.0547916666666666,48
7,12,2009,12.011666666666667,12.64,0.6283333333333339,48
7,12,2011,10.992666666666667,12.195,1.2023333333333337,48
7,12,2012,10.940395833333334,12.34,1.3996041666666663,96
7,12,2013,12.298083333333333,13.69,1.391916666666667,48
7,12,2014,8.829375,9.41,0.5806249999999995,48
7,12,2015,11.451875,12.63,1.1781250000000014,48
7,13,2001,8.06125,11.57,3.508750000000001,96
7,13,2002,13.070833333333333,16.04,2.9691666666666663,48
7,13,2006,8.929166666666667,11.22,2.2908333333333335,48
7,13,2007,9.448958333333334,10.28,0.8310416666666658,48
7,13,2008,9.508541666666666,10.64,1.1314583333333346,48
7,13,2009,11.22625,11.77,0.5437499999999993,48
7,13,2011,10.5266875,11.078,0.5513124999999999,48
7,13,2012,11.095395833333333,11.686,0.590604166666667,48
7,13,2013,13.296291666666667,13.834,0.5377083333333328,48
7,13,2014,8.6895,8.941,0.25150000000000006,48
7,13,2015,11.186666666666667,12.292,1.1053333333333324,48
7,14,2001,8.640833333333333,10.02,1.3791666666666664,96
7,14,2002,10.61,12.75,2.1400000000000006,48
7,14,2006,9.159166666666668,9.79,0.6308333333333316,48
7,14,2007,9.45625,10,0.5437499999999993,48
7,14,2008,8.799166666666666,9.4,0.600833333333334,48
7,14,2009,10.89,11.19,0.29999999999999893,48
7,14,2011,12.982,15.772,2.790000000000001,48
7,14,2012,10.732583333333332,11.127,0.3944166666666682,48
7,14,2013,13.527541666666666,13.738,0.21045833333333341,48
7,14,2014,8.158333333333333,8.394,0.2356666666666669,48
7,14,2015,11.590083333333334,12.896,1.3059166666666666,48
7,15,2001,9.3725,12.96,3.5875000000000004,96
7,15,2002,9.710416666666667,11.98,2.2695833333333333,48
7,15,2006,9.356875,10.36,1.003124999999999,48
7,15,2007,8.896041666666667,9.42,0.5239583333333329,48
7,15,2008,8.451041666666667,9.55,1.098958333333334,48
7,15,2009,10.655,10.9,0.245000000000001,48
7,15,2011,13.0485,15.366,2.317499999999999,48
7,15,2012,10.546729166666667,10.834,0.2872708333333325,48
7,15,2013,13.423145833333333,13.546,0.12285416666666649,48
7,15,2014,7.878333333333333,7.97,0.09166666666666679,48
7,15,2015,11.638375,13.618,1.9796250000000004,48
7,16,2001,9.8654166666666665,14.66,4.794583333333334,96
7,16,2002,9.429375,11.67,2.2406249999999996,48
7,16,2006,9.530416666666666,9.79,0.2595833333333335,48
7,16,2007,8.85125,9.71,0.8587500000000006,48
7,16,2008,8.871041666666667,10.64,1.7689583333333339,48
7,16,2009,10.7075,10.9,0.19250000000000078,48
7,16,2011,12.727416666666667,15.199,2.4715833333333332,48
7,16,2012,10.8678125,11.297,0.42918750000000117,48
7,16,2013,13.185604166666666,13.473,0.28739583333333485,48
7,16,2014,7.941875,8.145,0.203125,48
7,16,2015,14.401083333333334,17.748,3.346916666666667,48
7,17,2001,9.840208333333333,13.42,3.579791666666667,96
7,17,2002,9.994375,14.93,4.935625,48
7,17,2006,9.714375,10.65,0.9356249999999999,48
7,17,2007,9.413958333333333,10,0.5860416666666666,48
7,17,2008,8.796666666666667,9.7,0.9033333333333324,48
7,17,2009,10.653541666666666,10.9,0.24645833333333478,48
7,17,2011,12.091166666666666,14.218,2.126833333333334,48
7,17,2012,11.252125,11.734,0.4818750000000005,48
7,17,2013,12.857770833333333,13.064,0.20622916666666669,48
7,17,2014,8.3115,8.965,0.6534999999999993,48
7,17,2015,14.179333333333334,16.177,1.9976666666666656,48
7,18,2001,10.35875,13.73,3.37125,96
7,18,2002,10.35375,13.22,2.866250000000001,48
7,18,2006,9.558541666666667,11.22,1.661458333333334,48
7,18,2007,9.41375,10.28,0.8662499999999991,48
7,18,2008,8.995833333333334,10.79,1.7941666666666656,48
7,18,2009,10.336458333333333,10.62,0.28354166666666636,48
7,18,2011,10.5938125,11.807,1.2131875,48
7,18,2012,10.915583333333334,11.273,0.3574166666666656,48
7,18,2013,12.303833333333333,12.582,0.27816666666666734,48
7,18,2014,8.6525,9.287,0.634500000000001,48
7,18,2015,13.760416666666666,16.153,2.3925833333333326,48
7,19,2001,11.267708333333333,17.19,5.922291666666668,96
7,19,2002,10.195625,12.91,2.7143750000000004,48
7,19,2006,10.084166666666667,11.8,1.7158333333333342,48
7,19,2007,10.356041666666666,12.01,1.6539583333333336,48
7,19,2008,9.415,11.1,1.6850000000000005,48
7,19,2009,10.207708333333334,10.62,0.4122916666666647,48
7,19,2011,10.767166666666666,11.662,0.8948333333333345,48
7,19,2012,11.3876875,11.71,0.32231250000000067,48
7,19,2013,11.875458333333334,12.05,0.17454166666666637,48
7,19,2014,9.055666666666667,10.149,1.093333333333332,48
7,19,2015,12.195833333333333,13.834,1.6381666666666668,48
7,20,2001,11.885208333333333,15.29,3.404791666666666,96
7,20,2002,12.400416666666667,15.89,3.489583333333334,48
7,20,2006,11.195208333333333,12.67,1.4747916666666665,48
7,20,2007,9.852291666666666,10.86,1.0077083333333334,48
7,20,2008,9.600416666666666,10.64,1.0395833333333346,48
7,20,2009,10.700208333333332,10.9,0.19979166666666792,48
7,20,2011,11.1059375,11.734,0.6280625000000004,48
7,20,2012,11.745708333333333,12.413,0.6672916666666673,48
7,20,2013,11.428354166666667,11.565,0.1366458333333327,48
7,20,2014,9.255166666666666,10.1,0.8448333333333338,48
7,20,2015,11.347625,12.413,1.0653749999999995,48
7,21,2001,11.76125,14.66,2.8987499999999997,96
7,21,2002,13.218541666666667,14.78,1.5614583333333325,48
7,21,2006,11.597291666666667,13.53,1.9327083333333324,48
7,21,2007,10.686041666666666,11.73,1.0439583333333342,48
7,21,2008,10.26875,12.19,1.9212499999999988,48
7,21,2009,10.92125,11.48,0.5587499999999999,48
7,21,2011,10.2284375,11.248,1.0195624999999993,48
7,21,2012,12.000458333333333,12.534,0.5335416666666681,48
7,21,2013,11.27225,11.346,0.07375000000000043,48
7,21,2014,9.7695,10.81,1.0404999999999998,48
7,21,2015,11.293458333333334,12.34,1.0465416666666663,48
7,22,2001,10.088333333333333,13.58,3.491666666666667,96
7,22,2002,11.942708333333334,16.68,4.737291666666666,48
7,22,2006,11.693125,14.69,2.9968749999999993,48
7,22,2007,12.382708333333333,14.04,1.6572916666666657,48
7,22,2008,11.5275,14.66,3.1325000000000003,48
7,22,2009,11.486041666666667,12.35,0.8639583333333327,48
7,22,2011,9.27925,10.1,0.8207500000000003,48
7,22,2012,11.874541666666667,12.389,0.5144583333333319,48
7,22,2013,11.440520833333332,11.565,0.12447916666666714,48
7,22,2014,10.422291666666666,10.98,0.5577083333333341,48
7,22,2015,11.636666666666667,12.437,0.8003333333333327,48
7,23,2001,8.796458333333334,11.57,2.7735416666666666,96
7,23,2002,9.196458333333334,10.89,1.6935416666666665,48
7,23,2006,10.548958333333333,11.51,0.9610416666666666,48
7,23,2007,13.876875,14.62,0.7431249999999991,48
7,23,2008,11.387916666666667,13.73,2.342083333333333,48
7,23,2009,12.621875,14.09,1.4681250000000006,48
7,23,2011,9.669166666666667,10.1,0.4308333333333323,48
7,23,2012,11.079208333333334,11.686,0.6067916666666662,48
7,23,2013,11.381145833333333,11.443,0.061854166666666544,48
7,23,2014,10.33275,11.053,0.7202500000000001,48
7,23,2015,12.553458333333333,13.714,1.160541666666667,48
7,24,2001,8.231666666666667,11.41,3.178333333333333,96
7,24,2002,11.079166666666667,15.09,4.010833333333332,48
7,24,2006,11.085416666666667,12.38,1.2945833333333336,48
7,24,2007,14.082291666666666,14.91,0.8277083333333337,48
7,24,2008,11.178541666666666,14.19,3.0114583333333336,48
7,24,2009,14.337708333333333,14.96,0.6222916666666674,48
7,24,2011,9.826229166666666,10.296,0.46977083333333347,48
7,24,2012,10.535479166666667,10.932,0.39652083333333366,48
7,24,2013,11.384541666666667,11.832,0.4474583333333335,48
7,24,2014,9.849958333333333,10.001,0.15104166666666607,48
7,24,2015,12.853083333333334,13.618,0.7649166666666662,48
7,25,2001,8.25375,10.33,2.07625,96
7,25,2002,12.953541666666666,16.84,3.8864583333333336,48
7,25,2006,11.315,12.96,1.6450000000000014,48
7,25,2007,13.037083333333333,14.04,1.0029166666666658,48
7,25,2008,9.919375,11.41,1.4906249999999996,48
7,25,2009,15.020416666666666,15.54,0.5195833333333333,48
7,25,2011,10.354583333333334,11.856,1.5014166666666657,48
7,25,2012,10.466645833333333,10.761,0.2943541666666665,48
7,25,2013,13.982020833333333,15.796,1.813979166666666,48
7,25,2014,10.195541666666667,10.785,0.589458333333333,48
7,25,2015,15.257791666666666,18.2,2.9422083333333333,48
7,26,2001,9.52875,12.19,2.661249999999999,96
7,26,2002,13.992708333333333,17,3.007291666666667,48
7,26,2006,10.819791666666667,12.96,2.1402083333333337,48
7,26,2007,11.900833333333333,13.46,1.559166666666668,48
7,26,2008,9.8185416666666665,10.48,0.6614583333333339,48
7,26,2009,15.111041666666667,15.25,0.13895833333333307,48
7,26,2011,10.262666666666666,11.029,0.7663333333333338,48
7,26,2012,10.898229166666667,11.37,0.47177083333333236,48
7,26,2013,15.875083333333334,16.177,0.3019166666666653,48
7,26,2014,10.117083333333333,10.222,0.1049166666666661,48
7,26,2015,15.012041666666667,17.13,2.1179583333333323,48
7,27,2001,11.177916666666667,13.42,2.2420833333333334,96
7,27,2002,13.782083333333333,16.04,2.2579166666666666,48
7,27,2006,9.822916666666666,11.22,1.3970833333333346,48
7,27,2007,10.950416666666667,12.01,1.0595833333333324,48
7,27,2008,9.251666666666667,10.33,1.0783333333333331,48
7,27,2009,14.289375,14.96,0.6706250000000011,48
7,27,2011,9.897458333333333,10.443,0.5455416666666668,48
7,27,2012,11.261729166666667,11.807,0.5452708333333334,48
7,27,2013,16.5626875,17.082,0.5193125000000016,48
7,27,2014,10.153625,10.467,0.3133750000000006,48
7,27,2015,12.851750000000001,14.529,1.677249999999999,48
7,28,2001,11.830208333333333,14.19,2.3597916666666663,96
7,28,2002,12.796666666666667,16.84,4.043333333333333,48
7,28,2006,9.175833333333333,10.36,1.1841666666666661,48
7,28,2007,10.330208333333333,10.57,0.23979166666666707,48
7,28,2008,8.863958333333333,10.48,1.6160416666666677,48
7,28,2009,12.766875,13.8,1.033125,48
7,28,2011,10.361416666666667,11.127,0.7655833333333337,48
7,28,2012,11.660479166666667,12.147,0.4865208333333335,48
7,28,2013,16.45445833333333,16.82,0.3655416666666689,48
7,28,2014,10.024958333333332,10.296,0.27104166666666707,48
7,28,2015,12.824041666666666,14.481,1.6569583333333338,48
7,29,2001,11.565,14.82,3.255000000000001,96
7,29,2002,11.348749999999999,14.15,2.8012500000000014,48
7,29,2006,8.773333333333333,9.22,0.4466666666666672,48
7,29,2007,10.28875,11.15,0.8612500000000001,48
7,29,2008,9.409791666666667,10.33,0.9202083333333331,48
7,29,2009,11.969375,12.35,0.3806250000000002,48
7,29,2011,10.5715,11.953,1.381499999999999,48
7,29,2012,12.475895833333334,13.305,0.8291041666666654,48
7,29,2013,15.785541666666667,16.725,0.9394583333333344,48
7,29,2014,9.288666666666666,9.829,0.5403333333333347,48
7,29,2015,12.590208333333333,13.401,0.8107916666666668,48
7,30,2001,11.236458333333333,14.66,3.423541666666667,96
7,30,2002,10.733125,12.75,2.0168750000000006,48
7,30,2006,9.134166666666667,10.08,0.9458333333333329,48
7,30,2007,10.403958333333334,11.44,1.0360416666666659,48
7,30,2008,10.209999999999999,11.88,1.6700000000000017,48
7,30,2009,11.679375,11.77,0.09062499999999929,48
7,30,2011,10.089395833333333,10.883,0.7936041666666664,48
7,30,2012,13.302458333333334,13.666,0.36354166666666643,48
7,30,2013,15.352458333333333,15.748,0.39554166666666646,48
7,30,2014,9.584208333333333,11.151,1.566791666666667,48
7,30,2015,12.731708333333334,14.385,1.6532916666666662,48
7,31,2001,11.224166666666667,13.42,2.195833333333333,96
7,31,2002,11.371041666666667,13.53,2.1589583333333326,48
7,31,2006,9.75,10.36,0.6099999999999994,48
7,31,2007,10.72125,11.44,0.71875,48
7,31,2008,10.436666666666667,12.19,1.753333333333332,48
7,31,2009,11.576666666666666,11.77,0.19333333333333336,48
7,31,2011,10.242125,10.834,0.5918749999999999,48
7,31,2012,13.139291666666667,13.618,0.4787083333333335,48
7,31,2013,15.289708333333333,15.652,0.3622916666666658,48
7,31,2014,9.979208333333334,11.467,1.4877916666666664,48
7,31,2015,11.822125,12.871,1.0488750000000007,48
8,1,2001,11.51125,14.04,2.5287499999999987,96
8,1,2002,12.710208333333334,16.36,3.6497916666666654,48
8,1,2006,9.620208333333332,10.36,0.7397916666666671,48
8,1,2007,10.933125,12.01,1.0768749999999994,48
8,1,2008,10.268125,12.34,2.0718750000000004,48
8,1,2009,11.588750000000001,11.77,0.18124999999999858,48
8,1,2011,10.859895833333333,11.467,0.6071041666666677,48
8,1,2012,12.861791666666667,14.122,1.260208333333333,48
8,1,2013,14.7941875,15.366,0.5718125000000001,48
8,1,2014,9.908916666666666,10.687,0.778083333333333,48
8,1,2015,11.625125,12.678,1.0528750000000002,48
8,2,2001,11.89125,14.35,2.45875,96
8,2,2002,13.435,15.25,1.8149999999999995,48
8,2,2006,9.254375,10.08,0.8256250000000005,48
8,2,2007,10.549583333333333,11.73,1.1804166666666678,48
8,2,2008,10.979166666666666,12.19,1.2108333333333334,48
8,2,2009,11.709583333333333,11.77,0.060416666666666785,48
8,2,2011,10.809229166666666,12.025,1.215770833333334,48
8,2,2012,12.4899375,13.209,0.7190624999999997,48
8,2,2013,13.860166666666666,14.361,0.5008333333333344,48
8,2,2014,9.587041666666666,9.928,0.3409583333333348,48
8,2,2015,11.294875000000001,11.71,0.41512499999999974,48
8,3,2001,10.222916666666666,12.19,1.967083333333333,96
8,3,2002,12.07625,17.15,5.073749999999999,48
8,3,2006,9.272291666666666,10.08,0.8077083333333341,48
8,3,2007,9.803541666666668,11.15,1.3464583333333326,48
8,3,2008,11.906041666666667,13.58,1.6739583333333332,48
8,3,2009,11.625,11.77,0.14499999999999957,48
8,3,2011,11.1978125,11.904,0.7061875000000004,48
8,3,2012,12.196208333333333,12.823,0.6267916666666675,48
8,3,2013,13.089625,13.449,0.359375,48
8,3,2014,9.694916666666666,10.051,0.3560833333333342,48
8,3,2015,11.374833333333333,11.904,0.5291666666666668,48
8,4,2001,10.27875,13.11,2.831249999999999,96
8,4,2002,12.370625,17.63,5.259374999999999,48
8,4,2006,10.053749999999999,11.51,1.4562500000000007,48
8,4,2007,9.600625,10.57,0.9693749999999994,48
8,4,2008,12.765,14.35,1.584999999999999,48
8,4,2009,11.353125,11.48,0.12687500000000007,48
8,4,2011,11.9274375,14.002,2.0745625000000008,48
8,4,2012,10.90315625,12.413,1.50984375,96
8,4,2013,12.695604166666667,12.775,0.07939583333333289,48
8,4,2014,10.328625,11.005,0.6763750000000002,48
8,4,2015,10.654666666666667,11.078,0.423333333333332,48
8,5,2001,10.585833333333333,12.34,1.7541666666666664,96
8,5,2002,11.359791666666666,13.07,1.710208333333334,48
8,5,2006,10.346041666666666,11.8,1.4539583333333344,48
8,5,2007,10.553958333333334,11.15,0.5960416666666664,48
8,5,2008,16.949583333333333,19.77,2.8204166666666666,48
8,5,2009,11.026875,11.19,0.16312499999999908,48
8,5,2011,13.35525,14.721,1.3657500000000002,48
8,5,2012,11.029010416666667,12.582,1.5529895833333338,96
8,5,2013,12.810541666666667,12.968,0.1574583333333326,48
8,5,2014,10.848958333333334,11.224,0.3750416666666663,48
8,5,2015,10.2355,10.516,0.28049999999999997,48
8,6,2001,11.133541666666666,13.73,2.5964583333333344,96
8,6,2002,11.037291666666667,13.84,2.8027083333333334,48
8,6,2006,10.991666666666667,12.67,1.6783333333333328,48
8,6,2007,10.020416666666668,11.15,1.1295833333333327,48
8,6,2008,16.055625,19.44,3.384375000000002,48
8,6,2009,10.69,10.9,0.21000000000000085,48
8,6,2011,13.552416666666666,14.457,0.9045833333333348,48
8,6,2012,10.882927083333334,12.001,1.1180729166666659,96
8,6,2013,13.568854166666666,13.954,0.3851458333333344,48
8,6,2014,11.230916666666667,11.686,0.4550833333333326,48
8,6,2015,10.031958333333334,10.369,0.337041666666666,48
8,7,2001,10.603125,14.19,3.586874999999999,96
8,7,2002,14.58608695652174,18.44,3.8539130434782614,46
8,7,2006,10.724583333333333,12.96,2.2354166666666675,48
8,7,2007,10.326875,11.73,1.403125000000001,48
8,7,2008,14.141041666666666,19.12,4.978958333333335,48
8,7,2009,10.7075,10.9,0.19250000000000078,48
8,7,2011,13.054604166666667,14.026,0.9713958333333323,48
8,7,2012,10.974083333333333,12.509,1.5349166666666676,96
8,7,2013,13.885,14.05,0.16500000000000092,48
8,7,2014,11.831083333333334,12.727,0.8959166666666665,48
8,7,2015,10.647499999999999,10.834,0.18650000000000055,48
8,8,2001,10.750833333333333,13.42,2.6691666666666674,96
8,8,2002,17.014090909090907,18.32,1.3059090909090934,22
8,8,2006,10.024791666666667,10.94,0.9152083333333323,48
8,8,2007,9.703958333333334,10,0.29604166666666565,48
8,8,2008,11.905208333333334,13.11,1.2047916666666652,48
8,8,2009,11.010833333333334,11.48,0.4691666666666663,48
8,8,2011,11.546083333333334,12.606,1.0599166666666662,48
8,8,2012,11.338489583333333,12.582,1.243510416666668,96
8,8,2013,13.287791666666667,13.594,0.3062083333333323,48
8,8,2014,12.234875,13.161,0.926124999999999,48
8,8,2015,11.897541666666667,12.799,0.9014583333333324,48
8,9,2001,10.888541666666667,12.96,2.071458333333334,96
8,9,2002,17.166041666666665,19.29,2.1239583333333343,48
8,9,2005,9.005833333333333,11.75,2.7441666666666666,48
8,9,2006,10.054375,11.8,1.7456250000000004,48
8,9,2007,10.366875,10.86,0.49312499999999915,48
8,9,2008,12.765625,15.13,2.364375000000001,48
8,9,2009,11.328958333333333,11.48,0.15104166666666785,48
8,9,2011,11.308875,13.112,1.8031249999999996,48
8,9,2012,10.888239583333334,12.485,1.5967604166666653,96
8,9,2013,12.476979166666666,12.799,0.3220208333333332,48
8,9,2014,12.904083333333332,13.978,1.0739166666666673,48
8,9,2015,12.852875000000001,14.122,1.269124999999999,48
8,10,2001,10.246458333333333,13.42,3.173541666666667,96
8,10,2002,15.8225,19.29,3.4674999999999994,48
8,10,2005,8.45,11.6,3.1500000000000004,48
8,10,2006,10.520624999999999,12.67,2.149375000000001,48
8,10,2007,10.499375,10.86,0.36062499999999886,48
8,10,2008,13.990416666666667,16.24,2.249583333333332,48
8,10,2009,10.7775,10.9,0.1225000000000005,48
8,10,2011,12.997145833333333,15.652,2.6548541666666665,48
8,10,2012,11.174614583333334,12.437,1.2623854166666657,96
8,10,2013,11.716729166666667,12.05,0.3332708333333336,48
8,10,2014,12.824375,13.738,0.9136249999999997,48
8,10,2015,14.60725,15.581,0.973749999999999,48
8,11,2001,10.04,14.19,4.15,96
8,11,2002,13.774791666666667,19.45,5.675208333333332,48
8,11,2005,8.229375,10.83,2.600625000000001,48
8,11,2006,10.654791666666666,15.57,4.915208333333334,48
8,11,2007,10.902291666666667,11.44,0.5377083333333328,48
8,11,2008,15.574166666666667,18.15,2.575833333333332,48
8,11,2009,10.69,10.9,0.21000000000000085,48
8,11,2011,12.675708333333333,13.69,1.0142916666666668,48
8,11,2012,11.141114583333334,12.413,1.2718854166666667,96
8,11,2013,11.357354166666667,11.516,0.15864583333333293,48
8,11,2014,12.985416666666667,13.738,0.752583333333332,48
8,11,2015,14.805625,16.487,1.6813749999999992,48
8,12,2001,11.191041666666667,14.19,2.9989583333333325,96
8,12,2002,12.368541666666667,18.8,6.4314583333333335,48
8,12,2005,9.029166666666667,15.16,6.130833333333333,48
8,12,2006,12.091666666666667,15.28,3.1883333333333326,48
8,12,2007,11.047291666666666,11.73,0.6827083333333341,48
8,12,2008,17.736875,19.44,1.703125,48
8,12,2009,10.961666666666666,11.19,0.2283333333333335,48
8,12,2011,13.228,13.93,0.702,48
8,12,2012,10.8600625,11.977,1.1169375000000006,96
8,12,2013,11.431791666666667,11.516,0.08420833333333277,48
8,12,2014,11.883125,12.147,0.2638750000000005,48
8,12,2015,12.524375000000001,14.242,1.717625,48
8,13,2001,11.8075,13.27,1.4625000000000004,96
8,13,2002,11.522083333333333,17.84,6.317916666666667,48
8,13,2004,10.092916666666667,11.74,1.6470833333333328,48
8,13,2005,9.15625,11.44,2.2837499999999995,48
8,13,2006,13.687291666666667,15.86,2.1727083333333326,48
8,13,2007,10.764375,11.44,0.6756250000000001,48
8,13,2008,18.235833333333332,19.28,1.0441666666666691,48
8,13,2009,11.401458333333332,12.06,0.6585416666666681,48
8,13,2011,14.277729166666667,15.294,1.0162708333333335,48
8,13,2012,11.558395833333334,11.71,0.15160416666666698,48
8,13,2013,11.449645833333333,11.516,0.06635416666666671,48
8,13,2014,12.858625,13.786,0.9273749999999996,48
8,13,2015,11.262083333333333,11.88,0.6179166666666678,48
8,14,2001,12.730416666666667,15.76,3.029583333333333,96
8,14,2002,11.142708333333333,14.52,3.3772916666666664,48
8,14,2004,9.265833333333333,10.66,1.394166666666667,48
8,14,2005,9.195,11.29,2.094999999999999,48
8,14,2006,14.38625,16.16,1.7737499999999997,48
8,14,2007,11.319166666666666,11.73,0.4108333333333345,48
8,14,2008,16.943125000000002,18.47,1.5268749999999969,48
8,14,2009,11.848541666666666,12.35,0.5014583333333338,48
8,14,2011,14.392645833333333,15.079,0.6863541666666677,48
8,14,2012,11.694458333333333,11.856,0.16154166666666647,48
8,14,2013,11.309666666666667,11.516,0.20633333333333326,48
8,14,2014,11.709916666666667,12.92,1.2100833333333334,48
8,14,2015,11.961291666666668,12.63,0.668708333333333,48
8,15,2001,12.606666666666667,14.66,2.053333333333333,96
8,15,2002,10.882291666666667,12.98,2.0977083333333333,48
8,15,2004,9.393333333333334,10.81,1.416666666666666,48
8,15,2005,10.660416666666666,13.15,2.489583333333334,48
8,15,2006,11.730416666666667,15.28,3.5495833333333326,48
8,15,2007,10.812291666666667,11.44,0.6277083333333326,48
8,15,2008,15.948333333333334,17.67,1.7216666666666676,48
8,15,2009,11.8425,12.35,0.5075000000000003,48
8,15,2011,15.247958333333333,16.749,1.5010416666666657,48
8,15,2012,12.052729166666667,12.316,0.26327083333333334,48
8,15,2013,11.173729166666666,11.443,0.26927083333333357,48
8,15,2014,10.981416666666666,12.001,1.0195833333333333,48
8,15,2015,11.415375000000001,11.807,0.39162499999999945,48
8,16,2001,12.539791666666666,14.98,2.4402083333333344,96
8,16,2002,10.5725,12.51,1.9375,48
8,16,2004,11.64875,14.99,3.3412500000000005,48
8,16,2005,13.443333333333333,15.63,2.1866666666666674,48
8,16,2006,10.404375,10.94,0.5356249999999996,48
8,16,2007,10.986875,11.73,0.7431250000000009,48
8,16,2008,15.798333333333334,17.99,2.1916666666666647,48
8,16,2009,11.395416666666666,11.77,0.3745833333333337,48
8,16,2011,17.303104166666667,17.605,0.30189583333333303,48
8,16,2012,12.409479166666667,12.92,0.5105208333333326,48
8,16,2013,11.750562500000001,11.904,0.153437499999999,48
8,16,2014,12.163833333333333,12.292,0.12816666666666698,48
8,16,2015,11.2765,11.613,0.33649999999999913,48
8,17,2001,10.575833333333334,13.11,2.534166666666666,96
8,17,2002,10.595625,13.74,3.144375,48
8,17,2004,12.883333333333333,14.99,2.1066666666666674,48
8,17,2005,12.487916666666667,15.79,3.302083333333332,48
8,17,2006,10.900416666666667,11.8,0.8995833333333341,48
8,17,2007,10.308125,11.73,1.421875,48
8,17,2008,14.751458333333334,19.12,4.368541666666667,48
8,17,2009,11.057083333333333,11.19,0.13291666666666657,48
8,17,2011,17.148875,17.439,0.29012499999999974,48
8,17,2012,12.817625,13.04,0.22237499999999955,48
8,17,2013,11.75625,11.88,0.12375000000000114,48
8,17,2014,12.695458333333333,12.823,0.12754166666666755,48
8,17,2015,11.630041666666667,11.953,0.32295833333333235,48
8,18,2001,9.688541666666667,12.34,2.6514583333333324,96
8,18,2002,11.154375,12.98,1.8256250000000005,48
8,18,2004,11.68125,14.52,2.838749999999999,48
8,18,2005,13.339583333333334,16.58,3.2404166666666647,48
