Date,HRI,HRO,YY,MM,DD
2008-12-14,7.341541666666666,NA,2008,12,14
2008-12-14,NA,7.39125,2008,12,14
2008-12-15,NA,NA,2008,12,15
2008-12-15,7.470833333333333,NA,2008,12,15
2008-12-15,NA,7.503333333333333,2008,12,15
2008-12-16,NA,NA,2008,12,16
2008-12-16,7.501166666666666,NA,2008,12,16
2008-12-16,NA,7.360833333333334,2008,12,16
2008-12-17,NA,NA,2008,12,17
2008-12-17,7.333125,NA,2008,12,17
2008-12-17,NA,6.619583333333333,2008,12,17
2008-12-18,NA,NA,2008,12,18
2008-12-18,7.2140208333333335,NA,2008,12,18
2008-12-18,NA,5.8410416666666665,2008,12,18
2008-12-19,NA,NA,2008,12,19
2008-12-19,7.0598125,NA,2008,12,19
2008-12-19,NA,5.973541666666667,2008,12,19
2008-12-20,NA,NA,2008,12,20
2008-12-20,6.342458333333333,NA,2008,12,20
2008-12-20,NA,8.732083333333334,2008,12,20
2008-12-21,NA,NA,2008,12,21
2008-12-21,6.0111875,NA,2008,12,21
2008-12-21,NA,10.35625,2008,12,21
2008-12-22,NA,NA,2008,12,22
2008-12-22,6.176645833333334,NA,2008,12,22
2008-12-22,NA,10.5075,2008,12,22
2008-12-23,NA,NA,2008,12,23
2008-12-23,5.9437291666666665,NA,2008,12,23
2008-12-23,NA,10.837708333333333,2008,12,23
2008-12-24,NA,NA,2008,12,24
2008-12-24,5.8901666666666666,NA,2008,12,24
2008-12-24,NA,10.385,2008,12,24
2008-12-25,NA,NA,2008,12,25
2008-12-25,6.153666666666667,NA,2008,12,25
2008-12-25,NA,11.576666666666666,2008,12,25
2008-12-26,NA,NA,2008,12,26
2008-12-26,5.86275,NA,2008,12,26
2008-12-26,NA,10.905,2008,12,26
2008-12-27,NA,NA,2008,12,27
2008-12-27,5.77475,NA,2008,12,27
2008-12-27,NA,9.667291666666667,2008,12,27
2008-12-28,NA,NA,2008,12,28
2008-12-28,6.048958333333333,NA,2008,12,28
2008-12-28,NA,10.24,2008,12,28
2008-12-29,NA,NA,2008,12,29
2008-12-29,6.221791666666666,NA,2008,12,29
2008-12-29,NA,10.093333333333334,2008,12,29
2008-12-30,NA,NA,2008,12,30
2008-12-30,6.0772916666666665,NA,2008,12,30
2008-12-30,NA,8.725416666666668,2008,12,30
2008-12-31,NA,NA,2008,12,31
2008-12-31,5.858020833333334,NA,2008,12,31
2008-12-31,NA,7.958541666666666,2008,12,31
2009-01-01,NA,NA,2009,1,1
2009-01-01,4.9998125,NA,2009,1,1
2009-01-01,NA,9.601875,2009,1,1
2009-01-02,NA,NA,2009,1,2
2009-01-02,5.0638125,NA,2009,1,2
2009-01-02,NA,9.210208333333334,2009,1,2
2009-01-03,NA,NA,2009,1,3
2009-01-03,5.047083333333333,NA,2009,1,3
2009-01-03,NA,7.969166666666666,2009,1,3
2009-01-04,NA,NA,2009,1,4
2009-01-04,4.773875,NA,2009,1,4
2009-01-04,NA,7.764166666666667,2009,1,4
2009-01-05,NA,NA,2009,1,5
2009-01-05,4.752791666666667,NA,2009,1,5
2009-01-05,NA,9.296041666666667,2009,1,5
2009-01-06,NA,NA,2009,1,6
2009-01-06,4.760354166666667,NA,2009,1,6
2009-01-06,NA,9.551874999999999,2009,1,6
2009-01-07,NA,NA,2009,1,7
2009-01-07,4.92275,NA,2009,1,7
2009-01-07,NA,7.468333333333334,2009,1,7
2009-01-08,NA,NA,2009,1,8
2009-01-08,4.77325,NA,2009,1,8
2009-01-08,NA,8.075833333333334,2009,1,8
2009-01-09,NA,NA,2009,1,9
2009-01-09,4.718020833333333,NA,2009,1,9
2009-01-09,NA,10.359166666666667,2009,1,9
2009-01-10,NA,NA,2009,1,10
2009-01-10,4.299354166666666,NA,2009,1,10
2009-01-10,NA,8.735416666666667,2009,1,10
2009-01-11,NA,NA,2009,1,11
2009-01-11,4.003770833333333,NA,2009,1,11
2009-01-11,NA,7.5825000000000005,2009,1,11
2009-01-12,NA,NA,2009,1,12
2009-01-12,3.8644583333333333,NA,2009,1,12
2009-01-12,NA,8.548958333333333,2009,1,12
2009-01-13,NA,NA,2009,1,13
2009-01-13,3.7594375,NA,2009,1,13
2009-01-13,NA,8.73625,2009,1,13
2009-01-14,NA,NA,2009,1,14
2009-01-14,3.383583333333333,NA,2009,1,14
2009-01-14,NA,8.67375,2009,1,14
2009-01-15,NA,NA,2009,1,15
2009-01-15,3.2107916666666667,NA,2009,1,15
2009-01-15,NA,8.661458333333334,2009,1,15
2009-01-16,NA,NA,2009,1,16
2009-01-16,3.1265625,NA,2009,1,16
2009-01-16,NA,9.223958333333334,2009,1,16
2009-01-17,NA,NA,2009,1,17
2009-01-17,3.197,NA,2009,1,17
2009-01-17,NA,9.100208333333333,2009,1,17
2009-01-18,NA,NA,2009,1,18
2009-01-18,3.021916666666667,NA,2009,1,18
2009-01-18,NA,9.076458333333333,2009,1,18
2009-01-19,NA,NA,2009,1,19
2009-01-19,3.0711458333333335,NA,2009,1,19
2009-01-19,NA,9.175833333333333,2009,1,19
2009-01-20,NA,NA,2009,1,20
2009-01-20,3.4659583333333335,NA,2009,1,20
2009-01-20,NA,9.241666666666667,2009,1,20
2009-01-21,NA,NA,2009,1,21
2009-01-21,3.1435833333333334,NA,2009,1,21
2009-01-21,NA,9.599166666666667,2009,1,21
2009-01-22,NA,NA,2009,1,22
2009-01-22,2.9942083333333334,NA,2009,1,22
2009-01-22,NA,9.13125,2009,1,22
2009-01-23,NA,NA,2009,1,23
2009-01-23,2.9203333333333332,NA,2009,1,23
2009-01-23,NA,9.458958333333333,2009,1,23
2009-01-24,NA,NA,2009,1,24
2009-01-24,2.72725,NA,2009,1,24
2009-01-24,NA,9.909166666666666,2009,1,24
2009-01-25,NA,NA,2009,1,25
2009-01-25,2.619875,NA,2009,1,25
2009-01-25,NA,10.107916666666666,2009,1,25
2009-01-26,NA,NA,2009,1,26
2009-01-26,3.357666666666667,NA,2009,1,26
2009-01-26,NA,9.59125,2009,1,26
2009-01-27,NA,NA,2009,1,27
2009-01-27,2.659104166666667,NA,2009,1,27
2009-01-27,NA,9.626458333333334,2009,1,27
2009-01-28,NA,NA,2009,1,28
2009-01-28,2.8874375,NA,2009,1,28
2009-01-28,NA,9.594375,2009,1,28
2009-01-29,NA,NA,2009,1,29
2009-01-29,2.8943333333333334,NA,2009,1,29
2009-01-29,NA,8.936666666666667,2009,1,29
2009-01-30,NA,NA,2009,1,30
2009-01-30,2.8432708333333334,NA,2009,1,30
2009-01-30,NA,8.5,2009,1,30
2009-01-31,NA,NA,2009,1,31
2009-01-31,2.930229166666667,NA,2009,1,31
2009-01-31,NA,9.251666666666667,2009,1,31
2009-02-01,NA,NA,2009,2,1
2009-02-01,3.1216458333333335,NA,2009,2,1
2009-02-01,NA,8.953541666666666,2009,2,1
2009-02-02,NA,NA,2009,2,2
2009-02-02,3.1392708333333332,NA,2009,2,2
2009-02-02,NA,8.970833333333333,2009,2,2
2009-02-03,NA,NA,2009,2,3
2009-02-03,2.995041666666667,NA,2009,2,3
2009-02-03,NA,9.098541666666666,2009,2,3
2009-02-04,NA,NA,2009,2,4
2009-02-04,2.7900833333333335,NA,2009,2,4
2009-02-04,NA,8.909374999999999,2009,2,4
2009-02-05,NA,NA,2009,2,5
2009-02-05,2.583645833333333,NA,2009,2,5
2009-02-05,NA,8.630208333333334,2009,2,5
2009-02-06,NA,NA,2009,2,6
2009-02-06,2.3113958333333335,NA,2009,2,6
2009-02-06,NA,8.77375,2009,2,6
2009-02-07,NA,NA,2009,2,7
2009-02-07,2.3097708333333333,NA,2009,2,7
2009-02-07,NA,8.764375,2009,2,7
2009-02-08,NA,NA,2009,2,8
2009-02-08,2.613958333333333,NA,2009,2,8
2009-02-08,NA,8.946666666666667,2009,2,8
2009-02-09,NA,NA,2009,2,9
2009-02-09,2.646916666666667,NA,2009,2,9
2009-02-09,NA,8.532916666666667,2009,2,9
2009-02-10,NA,NA,2009,2,10
2009-02-10,2.5835833333333333,NA,2009,2,10
2009-02-10,NA,8.583333333333334,2009,2,10
2009-02-11,NA,NA,2009,2,11
2009-02-11,2.635854166666667,NA,2009,2,11
2009-02-11,NA,8.871041666666667,2009,2,11
2009-02-12,NA,NA,2009,2,12
2009-02-12,2.7219583333333333,NA,2009,2,12
2009-02-12,NA,8.86125,2009,2,12
2009-02-13,NA,NA,2009,2,13
2009-02-13,2.6752291666666665,NA,2009,2,13
2009-02-13,NA,7.127916666666667,2009,2,13
2009-02-14,NA,NA,2009,2,14
2009-02-14,2.519458333333333,NA,2009,2,14
2009-02-14,NA,8.338750000000001,2009,2,14
2009-02-15,NA,NA,2009,2,15
2009-02-15,2.5511875,NA,2009,2,15
2009-02-15,NA,9.966666666666667,2009,2,15
2009-02-16,NA,NA,2009,2,16
2009-02-16,2.5552083333333333,NA,2009,2,16
2009-02-16,NA,9.057083333333333,2009,2,16
2009-02-17,NA,NA,2009,2,17
2009-02-17,2.550145833333333,NA,2009,2,17
2009-02-17,NA,8.418958333333332,2009,2,17
2009-02-18,NA,NA,2009,2,18
2009-02-18,2.7424166666666667,NA,2009,2,18
2009-02-18,NA,8.754999999999999,2009,2,18
2009-02-19,NA,NA,2009,2,19
2009-02-19,2.714291666666667,NA,2009,2,19
2009-02-19,NA,9.574166666666667,2009,2,19
2009-02-20,NA,NA,2009,2,20
2009-02-20,2.8250208333333333,NA,2009,2,20
2009-02-20,NA,8.467708333333334,2009,2,20
2009-02-21,NA,NA,2009,2,21
2009-02-21,2.8078333333333334,NA,2009,2,21
2009-02-21,NA,5.681666666666667,2009,2,21
2009-02-22,NA,NA,2009,2,22
2009-02-22,2.774541666666667,NA,2009,2,22
2009-02-22,NA,8.2425,2009,2,22
2009-02-23,NA,NA,2009,2,23
2009-02-23,2.7047291666666666,NA,2009,2,23
2009-02-23,NA,8.959791666666668,2009,2,23
2009-02-24,NA,NA,2009,2,24
2009-02-24,2.6412708333333335,NA,2009,2,24
2009-02-24,NA,8.372916666666667,2009,2,24
2009-02-25,NA,NA,2009,2,25
2009-02-25,2.5924583333333335,NA,2009,2,25
2009-02-25,NA,7.839791666666667,2009,2,25
2009-02-26,NA,NA,2009,2,26
2009-02-26,2.6329583333333333,NA,2009,2,26
2009-02-26,NA,8.613958333333333,2009,2,26
2009-02-27,NA,NA,2009,2,27
2009-02-27,2.6798125,NA,2009,2,27
2009-02-27,NA,8.607916666666666,2009,2,27
2009-02-28,NA,NA,2009,2,28
2009-02-28,2.8440416666666666,NA,2009,2,28
2009-02-28,NA,7.267083333333333,2009,2,28
2009-03-01,NA,NA,2009,3,1
2009-03-01,2.795729166666667,NA,2009,3,1
2009-03-01,NA,5.675208333333333,2009,3,1
2009-03-02,NA,NA,2009,3,2
2009-03-02,2.62975,NA,2009,3,2
2009-03-02,NA,8.2091666666666665,2009,3,2
2009-03-03,NA,NA,2009,3,3
2009-03-03,2.580208333333333,NA,2009,3,3
2009-03-03,NA,7.47875,2009,3,3
2009-03-04,NA,NA,2009,3,4
2009-03-04,2.427,NA,2009,3,4
2009-03-04,NA,6.73875,2009,3,4
2009-03-05,NA,NA,2009,3,5
2009-03-05,2.3963125,NA,2009,3,5
2009-03-05,NA,5.936041666666666,2009,3,5
2009-03-06,NA,NA,2009,3,6
2009-03-06,2.423,NA,2009,3,6
2009-03-06,NA,9.117708333333333,2009,3,6
2009-03-07,NA,NA,2009,3,7
2009-03-07,2.619,NA,2009,3,7
2009-03-07,NA,8.3220833333333335,2009,3,7
2009-03-08,NA,NA,2009,3,8
2009-03-08,2.709625,NA,2009,3,8
2009-03-08,NA,7.164791666666667,2009,3,8
2009-03-09,NA,NA,2009,3,9
2009-03-09,2.7497708333333333,NA,2009,3,9
2009-03-09,NA,7.537916666666667,2009,3,9
2009-03-10,NA,NA,2009,3,10
2009-03-10,2.855375,NA,2009,3,10
2009-03-10,NA,8.295,2009,3,10
2009-03-11,NA,NA,2009,3,11
2009-03-11,2.9948958333333335,NA,2009,3,11
2009-03-11,NA,8.143333333333333,2009,3,11
2009-03-12,NA,NA,2009,3,12
2009-03-12,2.9342708333333336,NA,2009,3,12
2009-03-12,NA,7.728125,2009,3,12
2009-03-13,NA,NA,2009,3,13
2009-03-13,2.9386666666666668,NA,2009,3,13
2009-03-13,NA,8.141666666666667,2009,3,13
2009-03-14,NA,NA,2009,3,14
2009-03-14,2.962375,NA,2009,3,14
2009-03-14,NA,8.968958333333333,2009,3,14
2009-03-15,NA,NA,2009,3,15
2009-03-15,2.9445833333333336,NA,2009,3,15
2009-03-15,NA,8.32,2009,3,15
2009-03-16,NA,NA,2009,3,16
2009-03-16,3.012729166666667,NA,2009,3,16
2009-03-16,NA,8.466458333333334,2009,3,16
2009-03-17,NA,NA,2009,3,17
2009-03-17,3.158,NA,2009,3,17
2009-03-17,NA,8.603958333333333,2009,3,17
2009-03-18,NA,NA,2009,3,18
2009-03-18,3.153020833333333,NA,2009,3,18
2009-03-18,NA,8.819375,2009,3,18
2009-03-19,NA,NA,2009,3,19
2009-03-19,2.9987916666666665,NA,2009,3,19
2009-03-19,NA,8.300625,2009,3,19
2009-03-20,NA,NA,2009,3,20
2009-03-20,3.104375,NA,2009,3,20
2009-03-20,NA,6.658125,2009,3,20
2009-03-21,NA,NA,2009,3,21
2009-03-21,3.3314375,NA,2009,3,21
2009-03-21,NA,8.32,2009,3,21
2009-03-22,NA,NA,2009,3,22
2009-03-22,3.3508333333333336,NA,2009,3,22
2009-03-22,NA,7.23125,2009,3,22
2009-03-23,NA,NA,2009,3,23
2009-03-23,3.279729166666667,NA,2009,3,23
2009-03-23,NA,8.06,2009,3,23
2009-03-24,NA,NA,2009,3,24
2009-03-24,3.322229166666667,NA,2009,3,24
2009-03-24,NA,7.118541666666666,2009,3,24
2009-03-25,NA,NA,2009,3,25
2009-03-25,3.2686875,NA,2009,3,25
2009-03-25,NA,8.329375,2009,3,25
2009-03-26,NA,NA,2009,3,26
2009-03-26,3.2731041666666667,NA,2009,3,26
2009-03-26,NA,7.776458333333333,2009,3,26
2009-03-27,NA,NA,2009,3,27
2009-03-27,3.2594375,NA,2009,3,27
2009-03-27,NA,8.110625,2009,3,27
2009-03-28,NA,NA,2009,3,28
2009-03-28,3.2705,NA,2009,3,28
2009-03-28,NA,8.207708333333333,2009,3,28
2009-03-29,NA,NA,2009,3,29
2009-03-29,3.3973125,NA,2009,3,29
2009-03-29,NA,8.47,2009,3,29
2009-03-30,NA,NA,2009,3,30
2009-03-30,3.4941666666666666,NA,2009,3,30
2009-03-30,NA,8.395,2009,3,30
2009-03-31,NA,NA,2009,3,31
2009-03-31,3.611479166666667,NA,2009,3,31
2009-03-31,NA,8.32,2009,3,31
2009-04-01,NA,NA,2009,4,1
2009-04-01,3.60325,NA,2009,4,1
2009-04-01,NA,8.213125,2009,4,1
2009-04-02,NA,NA,2009,4,2
2009-04-02,3.6016041666666667,NA,2009,4,2
2009-04-02,NA,7.9504166666666665,2009,4,2
2009-04-03,NA,NA,2009,4,3
2009-04-03,3.5999375000000002,NA,2009,4,3
2009-04-03,NA,6.948541666666666,2009,4,3
2009-04-04,NA,NA,2009,4,4
2009-04-04,3.5681458333333333,NA,2009,4,4
2009-04-04,NA,7.931875,2009,4,4
2009-04-05,NA,NA,2009,4,5
2009-04-05,3.62075,NA,2009,4,5
2009-04-05,NA,8.215833333333334,2009,4,5
2009-04-06,NA,NA,2009,4,6
2009-04-06,3.8502916666666667,NA,2009,4,6
2009-04-06,NA,7.998541666666666,2009,4,6
2009-04-07,NA,NA,2009,4,7
2009-04-07,4.047541666666667,NA,2009,4,7
2009-04-07,NA,7.855416666666667,2009,4,7
2009-04-08,NA,NA,2009,4,8
2009-04-08,3.6770416666666668,NA,2009,4,8
2009-04-08,NA,7.813125,2009,4,8
2009-04-09,NA,NA,2009,4,9
2009-04-09,3.7196041666666666,NA,2009,4,9
2009-04-09,NA,8.120416666666667,2009,4,9
2009-04-10,NA,NA,2009,4,10
2009-04-10,3.8594375,NA,2009,4,10
2009-04-10,NA,7.8029166666666665,2009,4,10
2009-04-11,NA,NA,2009,4,11
2009-04-11,4.084604166666667,NA,2009,4,11
2009-04-11,NA,7.805625,2009,4,11
2009-04-12,NA,NA,2009,4,12
2009-04-12,4.179458333333334,NA,2009,4,12
2009-04-12,NA,8.277083333333334,2009,4,12
2009-04-13,NA,NA,2009,4,13
2009-04-13,4.035520833333333,NA,2009,4,13
2009-04-13,NA,8.26375,2009,4,13
2009-04-14,NA,NA,2009,4,14
2009-04-14,4.507083333333333,NA,2009,4,14
2009-04-14,NA,8.180588235294117,2009,4,14
2009-04-15,NA,NA,2009,4,15
2009-04-15,4.537958333333333,NA,2009,4,15
2009-04-16,NA,NA,2009,4,16
2009-04-16,4.698625,NA,2009,4,16
2009-04-17,NA,NA,2009,4,17
2009-04-17,4.502395833333333,NA,2009,4,17
2009-04-18,NA,NA,2009,4,18
2009-04-18,4.086333333333333,NA,2009,4,18
2009-04-19,NA,NA,2009,4,19
2009-04-19,4.205770833333333,NA,2009,4,19
2009-04-20,NA,NA,2009,4,20
2009-04-20,4.049125,NA,2009,4,20
2009-04-21,NA,NA,2009,4,21
2009-04-21,4.7568125,NA,2009,4,21
2009-04-22,NA,NA,2009,4,22
2009-04-22,3.76875,NA,2009,4,22
2009-04-23,NA,NA,2009,4,23
2009-04-23,3.8355208333333333,NA,2009,4,23
2009-04-24,NA,NA,2009,4,24
2009-04-24,4.042229166666667,NA,2009,4,24
2009-04-25,NA,NA,2009,4,25
2009-04-25,4.687854166666667,NA,2009,4,25
2009-04-26,NA,NA,2009,4,26
2009-04-26,4.066958333333333,NA,2009,4,26
2009-04-27,NA,NA,2009,4,27
2009-04-27,3.9872708333333335,NA,2009,4,27
2009-04-28,NA,NA,2009,4,28
2009-04-28,3.7695208333333334,NA,2009,4,28
2009-04-29,NA,NA,2009,4,29
2009-04-29,4.822729166666667,NA,2009,4,29
2009-04-30,NA,NA,2009,4,30
2009-04-30,4.146229166666667,NA,2009,4,30
2009-05-01,NA,NA,2009,5,1
2009-05-01,3.8457083333333335,NA,2009,5,1
2009-05-02,NA,NA,2009,5,2
2009-05-02,3.7500416666666667,NA,2009,5,2
2009-05-03,NA,NA,2009,5,3
2009-05-03,3.9282708333333334,NA,2009,5,3
2009-05-04,NA,NA,2009,5,4
2009-05-04,3.975791666666667,NA,2009,5,4
2009-05-05,NA,NA,2009,5,5
2009-05-05,4.450208333333333,NA,2009,5,5
2009-05-06,NA,NA,2009,5,6
2009-05-06,5.215083333333333,NA,2009,5,6
2009-05-07,NA,NA,2009,5,7
2009-05-07,5.4459583333333335,NA,2009,5,7
2009-05-08,NA,NA,2009,5,8
2009-05-08,5.0276875,NA,2009,5,8
2009-05-09,NA,NA,2009,5,9
2009-05-09,5.059666666666667,NA,2009,5,9
2009-05-10,NA,NA,2009,5,10
2009-05-10,4.60175,NA,2009,5,10
2009-05-11,NA,NA,2009,5,11
2009-05-11,5.3819375,NA,2009,5,11
2009-05-12,NA,NA,2009,5,12
2009-05-12,6.6161875,NA,2009,5,12
2009-05-13,NA,NA,2009,5,13
2009-05-13,6.104,NA,2009,5,13
2009-05-14,NA,NA,2009,5,14
2009-05-14,4.919604166666667,NA,2009,5,14
2009-05-15,NA,NA,2009,5,15
2009-05-15,4.3174166666666665,NA,2009,5,15
2009-05-16,NA,NA,2009,5,16
2009-05-16,4.447979166666666,NA,2009,5,16
2009-05-17,NA,NA,2009,5,17
2009-05-17,4.5410625,NA,2009,5,17
2009-05-18,NA,NA,2009,5,18
2009-05-18,4.897145833333333,NA,2009,5,18
2009-05-19,NA,NA,2009,5,19
2009-05-19,5.151875,NA,2009,5,19
2009-05-20,NA,NA,2009,5,20
2009-05-20,4.9347916666666665,NA,2009,5,20
2009-05-21,NA,NA,2009,5,21
2009-05-21,4.917854166666666,NA,2009,5,21
2009-05-22,NA,NA,2009,5,22
2009-05-22,4.745583333333333,NA,2009,5,22
2009-05-23,NA,NA,2009,5,23
2009-05-23,4.906770833333334,NA,2009,5,23
2009-05-24,NA,NA,2009,5,24
2009-05-24,5.2386875,NA,2009,5,24
2009-05-25,NA,NA,2009,5,25
2009-05-25,5.413458333333334,NA,2009,5,25
2009-05-26,NA,NA,2009,5,26
2009-05-26,6.902458333333334,NA,2009,5,26
2009-05-27,NA,NA,2009,5,27
2009-05-27,6.519854166666667,NA,2009,5,27
2009-05-28,NA,NA,2009,5,28
2009-05-28,7.019458333333334,NA,2009,5,28
2009-05-29,NA,NA,2009,5,29
2009-05-29,7.4638125,NA,2009,5,29
2009-05-30,NA,NA,2009,5,30
2009-05-30,7.955666666666667,NA,2009,5,30
2009-05-31,NA,NA,2009,5,31
2009-05-31,7.26875,NA,2009,5,31
2009-06-01,NA,NA,2009,6,1
2009-06-01,6.8745416666666666,NA,2009,6,1
2009-06-02,NA,NA,2009,6,2
2009-06-02,7.777916666666667,NA,2009,6,2
2009-06-03,NA,NA,2009,6,3
2009-06-03,7.637208333333334,NA,2009,6,3
2009-06-04,NA,NA,2009,6,4
2009-06-04,7.001895833333333,NA,2009,6,4
2009-06-05,NA,NA,2009,6,5
2009-06-05,6.6139166666666664,NA,2009,6,5
2009-06-06,NA,NA,2009,6,6
2009-06-06,7.152041666666666,NA,2009,6,6
2009-06-07,NA,NA,2009,6,7
2009-06-07,7.040541666666667,NA,2009,6,7
2009-06-08,NA,NA,2009,6,8
2009-06-08,6.911617647058823,NA,2009,6,8
2009-06-08,NA,10.3125,2009,6,8
2009-06-09,NA,NA,2009,6,9
2009-06-09,6.983125,NA,2009,6,9
2009-06-09,NA,11.294375,2009,6,9
2009-06-10,NA,NA,2009,6,10
2009-06-10,6.387708333333333,NA,2009,6,10
2009-06-10,NA,11.1425,2009,6,10
2009-06-11,NA,NA,2009,6,11
2009-06-11,6.846041666666666,NA,2009,6,11
2009-06-11,NA,12.550416666666667,2009,6,11
2009-06-12,NA,NA,2009,6,12
2009-06-12,7.734583333333333,NA,2009,6,12
2009-06-12,NA,12.881666666666668,2009,6,12
2009-06-13,NA,NA,2009,6,13
2009-06-13,7.8254166666666665,NA,2009,6,13
2009-06-13,NA,13.141458333333333,2009,6,13
2009-06-14,NA,NA,2009,6,14
2009-06-14,7.705416666666666,NA,2009,6,14
2009-06-14,NA,12.573541666666667,2009,6,14
2009-06-15,NA,NA,2009,6,15
2009-06-15,7.778125,NA,2009,6,15
2009-06-15,NA,12.307708333333334,2009,6,15
2009-06-16,NA,NA,2009,6,16
2009-06-16,7.831875,NA,2009,6,16
2009-06-16,NA,12.416458333333333,2009,6,16
2009-06-17,NA,NA,2009,6,17
2009-06-17,7.500208333333333,NA,2009,6,17
2009-06-17,NA,12.501041666666667,2009,6,17
2009-06-18,NA,NA,2009,6,18
2009-06-18,7.175833333333333,NA,2009,6,18
2009-06-18,NA,11.855833333333333,2009,6,18
2009-06-19,NA,NA,2009,6,19
2009-06-19,6.856041666666666,NA,2009,6,19
2009-06-19,NA,11.904583333333333,2009,6,19
2009-06-20,NA,NA,2009,6,20
2009-06-20,6.237916666666667,NA,2009,6,20
2009-06-20,NA,10.338333333333333,2009,6,20
2009-06-21,NA,NA,2009,6,21
2009-06-21,8.004583333333333,NA,2009,6,21
2009-06-21,NA,12.582708333333333,2009,6,21
2009-06-22,NA,NA,2009,6,22
2009-06-22,12.63375,NA,2009,6,22
2009-06-22,NA,13.371041666666667,2009,6,22
2009-06-23,NA,NA,2009,6,23
2009-06-23,13.060833333333333,NA,2009,6,23
2009-06-23,NA,13.564375,2009,6,23
